DateTime.MST,ScansPerRec,EnclosureTemp.deg.C,AirTemperature.deg.C,RelHumidity.percent,BarometricPress.kPa,Precip.mm,Windspeed.m.s,SoilHeatFlux.W.m2,ShortwaveIn.W.m2,ShortwaveOut.W.m2,LongwaveIn.W.m2,LongwaveOut.W.m2,NetRadiation.W.m2,DataFlag_01,date
2020-08-02 12:00:00,15.0,29.84,23.58,29.83,74.3329,0.0,2.073,118.049,802.65,61.02,384.79,465.78,660.65,P,2020-08-02
2020-08-02 12:30:00,15.0,31.27,20.97,33.44,74.3581,0.0,2.103,96.169,753.8,63.87,358.51,447.52,600.92,P,2020-08-02
2020-08-02 13:00:00,15.0,29.58,22.78,33.67,74.3327,0.0,1.723,102.065,877.6,71.24,372.01,462.03,716.34,P,2020-08-02
2020-08-02 13:30:00,15.0,28.16,24.35,29.1,74.269,0.0,1.788,106.698,1179.75,89.86,374.76,478.48,986.16,P,2020-08-02
2020-08-02 14:00:00,15.0,29.5,24.91,26.31,74.2322,0.0,2.402,123.223,1080.47,69.99,361.66,473.99,898.16,P,2020-08-02
2020-08-02 14:30:00,15.0,31.28,24.29,25.29,74.2051,0.0,1.971,118.805,572.9,31.59,377.83,456.23,462.91,P,2020-08-02
2020-08-02 15:00:00,15.0,31.28,24.35,24.48,74.1914,0.0,1.815,89.984,758.12,36.84,366.03,456.9,630.4,P,2020-08-02
2020-08-02 15:30:00,15.0,32.39,24.24,22.91,74.175,0.0,1.928,85.101,450.67,16.89,354.78,446.66,341.9,P,2020-08-02
2020-08-02 16:00:00,15.0,32.63,24.77,23.83,74.1565,0.0,1.567,63.561,458.13,14.56,356.21,446.91,352.86,P,2020-08-02
2020-08-02 16:30:00,15.0,34.12,22.76,25.65,74.1631,0.0,1.382,46.661,150.47,5.08,365.91,432.38,78.92,P,2020-08-02
2020-08-02 17:00:00,15.0,31.16,22.05,27.2,74.1626,0.0,1.158,31.645,106.54,2.26,344.29,425.89,22.68,P,2020-08-02
2020-08-02 17:30:00,15.0,28.18,21.43,31.86,74.157,0.0,1.049,20.625,128.98,1.11,329.2,420.98,36.09,P,2020-08-02
2020-08-02 18:00:00,15.0,26.04,20.95,43.27,74.1523,0.0,0.51,12.076,164.02,0.12,323.67,416.39,71.19,P,2020-08-02
2020-08-02 18:30:00,15.0,26.72,18.49,55.18,74.1674,0.0,0.502,7.072,60.74,-0.4,323.45,407.42,-22.83,P,2020-08-02
2020-08-02 19:00:00,15.0,25.22,15.68,67.04,74.1942,0.0,0.461,2.75,33.67,-1.38,314.2,400.38,-51.13,P,2020-08-02
2020-08-02 19:30:00,15.0,22.97,13.35,74.64,74.218,0.0,0.48,-3.212,-0.84,-3.61,297.05,389.03,-89.21,P,2020-08-02
2020-08-02 20:00:00,15.0,20.09,11.11,77.52,74.2396,0.0,0.475,-10.178,-5.55,-3.55,311.38,382.6,-73.22,P,2020-08-02
2020-08-02 20:30:00,15.0,17.27,10.22,78.45,74.2732,0.0,0.519,-14.951,-6.85,-3.65,288.16,377.47,-92.5,P,2020-08-02
2020-08-02 21:00:00,15.0,15.09,8.93,82.6,74.313,0.0,0.497,-19.31,-7.08,-3.42,288.24,372.14,-87.56,P,2020-08-02
2020-08-02 21:30:00,15.0,13.19,7.966,86.17,74.3518,0.0,0.483,-22.382,-6.2,-3.23,304.86,370.53,-68.64,P,2020-08-02
2020-08-02 22:00:00,15.0,11.6,7.876,85.7,74.3857,0.0,0.458,-23.368,-5.1,-3.14,324.84,371.95,-49.07,P,2020-08-02
2020-08-02 22:30:00,15.0,11.06,7.662,86.54,74.4088,0.0,0.459,-23.904,-7.06,-3.25,292.06,367.79,-79.55,P,2020-08-02
2020-08-02 23:00:00,15.0,10.48,7.155,88.51,74.4387,0.0,0.48,-25.886,-7.06,-3.29,292.96,365.82,-76.63,P,2020-08-02
2020-08-02 23:30:00,15.0,9.97,6.423,90.83,74.4545,0.0,0.481,-27.59,-7.63,-3.16,283.45,362.38,-83.4,P,2020-08-02
2020-08-03 00:00:00,15.0,9.36,5.927,91.24,74.4626,0.0,0.484,-29.394,-7.79,-3.12,279.67,360.02,-85.02,P,2020-08-03
2020-08-03 00:30:00,15.0,8.76,5.36,94.21,74.4566,0.0,0.499,-31.031,-8.02,-3.16,276.15,357.64,-86.36,P,2020-08-03
2020-08-03 01:00:00,15.0,8.14,4.86,94.74,74.4416,0.0,0.471,-32.255,-8.24,-2.88,274.54,355.8,-86.62,P,2020-08-03
2020-08-03 01:30:00,15.0,7.56,4.405,97.49,74.4324,0.0,0.475,-33.353,-8.4,-2.98,272.43,354.56,-87.54,P,2020-08-03
2020-08-03 02:00:00,15.0,7.08,4.072,97.84,74.4272,0.0,0.459,-34.189,-8.55,-2.85,270.98,352.62,-87.34,P,2020-08-03
2020-08-03 02:30:00,15.0,6.65,3.685,98.63,74.4313,0.0,0.463,-34.88,-8.71,-2.88,269.48,351.17,-87.51,P,2020-08-03
2020-08-03 03:00:00,15.0,6.27,3.286,99.2,74.4285,0.0,0.449,-35.687,-8.87,-2.86,268.1,349.33,-87.24,P,2020-08-03
2020-08-03 03:30:00,15.0,5.9,2.805,99.23,74.4331,0.0,0.448,-36.459,-8.91,-2.81,267.57,347.7,-86.23,P,2020-08-03
2020-08-03 04:00:00,15.0,5.48,2.548,99.92,74.4316,0.0,0.45,-36.96,-8.81,-2.75,269.04,346.72,-83.74,P,2020-08-03
2020-08-03 04:30:00,15.0,5.11,2.532,100.0,74.4294,0.0,0.464,-37.127,-8.79,-2.72,267.02,346.3,-85.34,P,2020-08-03
2020-08-03 05:00:00,15.0,4.88,2.495,100.0,74.447,0.0,0.455,-37.479,-8.89,-2.81,265.64,345.15,-85.59,P,2020-08-03
2020-08-03 05:30:00,15.0,4.72,2.115,100.0,74.4645,0.0,0.0,-37.809,-3.08,-2.41,265.27,344.42,-79.82,P,2020-08-03
2020-08-03 06:00:00,15.0,4.26,2.264,100.0,74.4776,0.0,0.449,-37.351,26.68,0.0,277.63,347.12,-42.81,P,2020-08-03
2020-08-03 06:30:00,15.0,3.83,3.609,100.0,74.486,0.0,0.459,-33.856,52.76,5.66,283.32,355.83,-25.42,P,2020-08-03
2020-08-03 07:00:00,15.0,3.99,6.632,100.0,74.4827,0.0,0.555,-26.862,165.2,26.54,287.08,373.95,51.79,P,2020-08-03
2020-08-03 07:30:00,15.0,6.67,9.96,88.05,74.475,0.0,0.641,-16.715,341.78,35.1,288.82,389.32,206.17,P,2020-08-03
2020-08-03 08:00:00,15.0,10.51,12.86,69.96,74.4591,0.0,0.758,-8.01,462.05,47.04,302.26,403.34,313.94,P,2020-08-03
2020-08-03 08:30:00,15.0,14.06,15.62,61.69,74.4421,0.0,0.767,4.07,559.76,57.48,313.15,415.88,399.55,P,2020-08-03
2020-08-03 09:00:00,15.0,17.27,17.74,55.27,74.4191,0.0,0.815,20.27,612.14,61.44,316.65,425.86,441.49,P,2020-08-03
2020-08-03 09:30:00,15.0,20.1,19.83,49.01,74.4,0.0,0.849,33.015,779.9,78.6,326.3,442.14,585.45,P,2020-08-03
2020-08-03 10:00:00,15.0,22.83,20.87,46.06,74.3757,0.0,1.006,43.279,874.27,89.52,332.14,452.71,664.17,P,2020-08-03
2020-08-03 10:30:00,15.0,24.59,22.17,40.97,74.3475,0.0,0.909,55.508,950.59,95.63,347.27,465.19,737.04,P,2020-08-03
2020-08-03 11:00:00,15.0,26.4,23.43,31.69,74.3192,0.0,1.597,74.988,1014.55,99.25,349.02,472.01,792.32,P,2020-08-03
2020-08-03 11:30:00,15.0,28.2,24.02,29.9,74.3061,0.0,2.127,100.895,1063.8,98.62,348.75,475.11,838.82,P,2020-08-03
2020-08-03 12:00:00,15.0,29.02,24.7,28.38,74.2812,0.0,1.968,123.462,1138.55,99.45,360.58,480.71,918.96,P,2020-08-03
2020-08-03 12:30:00,15.0,30.21,24.42,30.38,74.2792,0.0,1.773,130.352,583.3,41.94,387.13,463.65,464.85,P,2020-08-03
2020-08-03 13:00:00,15.0,32.13,21.88,31.68,74.321,0.0,2.707,87.524,587.62,43.4,380.65,445.87,479.01,P,2020-08-03
2020-08-03 13:30:00,15.0,29.19,23.53,28.88,74.2729,0.0,1.642,85.445,976.68,75.48,352.1,467.95,785.35,P,2020-08-03
2020-08-03 14:00:00,15.0,29.42,24.82,26.25,74.2212,0.0,1.603,106.719,1023.77,67.41,348.4,473.8,830.96,P,2020-08-03
2020-08-03 14:30:00,15.0,30.49,25.24,24.85,74.1834,0.0,2.246,116.382,973.74,50.75,349.8,469.83,802.96,P,2020-08-03
2020-08-03 15:00:00,15.0,31.87,25.53,23.62,74.1706,0.0,1.835,115.212,924.1,37.79,354.63,465.97,774.97,P,2020-08-03
2020-08-03 15:30:00,15.0,33.56,24.71,24.09,74.1847,0.0,2.24,97.311,720.45,26.92,350.32,454.08,589.77,P,2020-08-03
2020-08-03 16:00:00,15.0,34.28,24.89,23.76,74.1737,0.0,1.683,70.369,714.17,19.66,346.27,452.06,588.72,P,2020-08-03
2020-08-03 16:30:00,15.0,35.78,24.44,26.05,74.1486,0.0,1.71,46.297,552.89,11.48,338.18,444.44,435.15,P,2020-08-03
2020-08-03 17:00:00,15.0,35.43,24.23,28.0,74.1335,0.0,1.393,29.024,404.96,5.83,333.46,438.0,294.59,P,2020-08-03
2020-08-03 17:30:00,15.0,34.54,23.99,28.24,74.1249,0.0,1.237,19.723,332.76,2.91,332.34,433.52,228.66,P,2020-08-03
2020-08-03 18:00:00,15.0,34.7,21.37,33.64,74.1298,0.0,0.984,12.545,50.66,-3.26,321.45,417.47,-42.11,P,2020-08-03
2020-08-03 18:30:00,15.0,30.86,18.91,39.15,74.1459,0.0,0.676,5.644,44.5,-1.92,330.4,410.26,-33.45,P,2020-08-03
2020-08-03 19:00:00,15.0,26.91,17.57,46.46,74.1587,0.0,0.574,0.284,15.66,-3.79,310.36,401.07,-71.26,P,2020-08-03
2020-08-03 19:30:00,15.0,23.82,14.13,65.66,74.178,0.0,0.525,-6.339,-1.63,-3.98,299.1,390.13,-88.68,P,2020-08-03
2020-08-03 20:00:00,15.0,20.52,11.98,67.21,74.1891,0.0,0.53,-12.547,-6.18,-3.76,295.15,382.85,-90.11,P,2020-08-03
2020-08-03 20:30:00,15.0,17.6,10.6,72.94,74.2231,0.0,0.547,-17.4,-7.53,-3.82,290.34,377.14,-90.52,P,2020-08-03
2020-08-03 21:00:00,15.0,15.27,9.39,75.6,74.2605,0.0,0.541,-21.203,-7.51,-3.34,286.54,373.38,-91.02,P,2020-08-03
2020-08-03 21:30:00,15.0,13.48,8.55,81.47,74.2724,0.0,0.523,-24.035,-7.63,-3.25,284.82,370.35,-89.91,P,2020-08-03
2020-08-03 22:00:00,15.0,12.17,7.667,84.19,74.2817,0.0,0.492,-26.493,-7.89,-3.23,283.3,367.01,-88.36,P,2020-08-03
2020-08-03 22:30:00,15.0,11.07,6.789,89.09,74.2774,0.0,0.458,-28.842,-8.04,-3.22,282.59,364.11,-86.34,P,2020-08-03
2020-08-03 23:00:00,15.0,10.1,6.126,89.65,74.2666,0.0,0.457,-30.293,-8.12,-3.14,282.49,361.93,-84.41,P,2020-08-03
2020-08-03 23:30:00,15.0,9.29,5.653,94.0,74.2747,0.0,0.507,-31.539,-8.59,-3.11,274.3,360.14,-91.33,P,2020-08-03
2020-08-04 00:00:00,15.0,8.66,4.956,93.32,74.2727,0.0,0.494,-32.876,-8.87,-3.06,272.41,356.49,-89.89,P,2020-08-04
2020-08-04 00:30:00,15.0,7.97,4.596,94.19,74.2725,0.0,0.469,-34.174,-8.81,-2.86,271.44,355.13,-89.64,P,2020-08-04
2020-08-04 01:00:00,15.0,7.34,4.327,95.62,74.275,0.0,0.46,-35.271,-8.71,-2.95,272.09,353.82,-87.49,P,2020-08-04
2020-08-04 01:30:00,15.0,6.87,3.95,97.1,74.2678,0.0,0.463,-35.937,-8.57,-2.89,273.47,352.76,-84.97,P,2020-08-04
2020-08-04 02:00:00,15.0,6.45,3.787,97.62,74.2674,0.0,0.47,-36.124,-7.75,-2.88,289.45,352.7,-68.12,P,2020-08-04
2020-08-04 02:30:00,15.0,5.93,4.151,99.69,74.258,0.0,0.52,-35.186,-6.44,-3.0,314.45,357.04,-46.03,P,2020-08-04
2020-08-04 03:00:00,15.0,6.14,4.814,97.55,74.2624,0.0,0.503,-32.765,-6.22,-2.95,326.51,358.83,-35.59,P,2020-08-04
2020-08-04 03:30:00,15.0,6.28,5.879,93.98,74.2645,0.0,0.597,-30.499,-7.02,-3.09,322.45,361.49,-42.98,P,2020-08-04
2020-08-04 04:00:00,15.0,6.76,6.943,90.06,74.2672,0.0,0.704,-28.64,-6.79,-3.19,329.34,364.64,-38.9,P,2020-08-04
2020-08-04 04:30:00,15.0,7.64,7.322,88.2,74.2853,0.0,0.524,-27.441,-6.57,-3.34,316.29,364.44,-51.37,P,2020-08-04
2020-08-04 05:00:00,15.0,8.32,7.449,87.66,74.2782,0.0,0.585,-27.018,-5.93,-3.13,326.46,365.35,-41.69,P,2020-08-04
2020-08-04 05:30:00,15.0,8.55,7.598,88.4,74.3282,0.0,0.794,-25.73,-0.06,-2.6,344.34,367.25,-20.38,P,2020-08-04
2020-08-04 06:00:00,15.0,8.68,8.37,89.78,74.3099,0.0,0.712,-23.363,5.81,-1.93,356.94,371.05,-6.38,P,2020-08-04
2020-08-04 06:30:00,15.0,9.12,9.31,83.37,74.3269,0.0,0.58,-20.701,46.6,1.11,334.27,374.98,4.78,P,2020-08-04
2020-08-04 07:00:00,15.0,9.68,9.97,85.91,74.3374,0.0,0.51,-17.219,110.74,8.9,302.69,381.27,23.26,P,2020-08-04
2020-08-04 07:30:00,15.0,10.25,12.59,70.8,74.3382,0.0,0.577,-11.556,363.56,35.01,323.89,400.16,252.28,P,2020-08-04
2020-08-04 08:00:00,15.0,13.35,15.03,60.59,74.3464,0.0,0.676,-0.858,335.31,30.48,326.22,406.67,224.38,P,2020-08-04
2020-08-04 08:30:00,15.0,16.39,17.23,49.5,74.3432,0.0,0.783,10.149,542.1,52.66,341.36,421.02,409.78,P,2020-08-04
2020-08-04 09:00:00,15.0,19.94,19.0,43.67,74.3384,0.0,0.961,24.606,711.81,70.68,335.15,433.8,542.48,P,2020-08-04
2020-08-04 09:30:00,15.0,22.45,21.24,39.78,74.3382,0.0,0.863,39.046,826.98,79.51,354.17,448.14,653.5,P,2020-08-04
2020-08-04 10:00:00,15.0,25.77,22.28,35.94,74.3194,0.0,0.819,48.333,878.19,90.07,344.98,458.01,675.09,P,2020-08-04
2020-08-04 10:30:00,15.0,27.7,22.59,29.93,74.3071,0.0,1.508,57.992,885.25,88.33,352.34,461.48,687.78,P,2020-08-04
2020-08-04 11:00:00,15.0,29.3,23.0,26.4,74.3064,0.0,1.395,73.872,968.64,94.94,346.26,468.35,751.61,P,2020-08-04
2020-08-04 11:30:00,15.0,30.19,23.41,27.44,74.2971,0.0,1.711,95.263,1046.33,97.3,348.84,471.85,826.03,P,2020-08-04
2020-08-04 12:00:00,15.0,30.7,23.52,27.32,74.2803,0.0,1.733,113.442,1032.8,91.81,347.0,474.06,813.92,P,2020-08-04
2020-08-04 12:30:00,15.0,30.67,23.75,25.72,74.2719,0.0,2.005,119.953,1068.51,95.35,340.8,474.9,839.05,P,2020-08-04
2020-08-04 13:00:00,15.0,31.32,24.32,24.37,74.2481,0.0,1.56,119.299,1052.22,88.61,343.12,477.35,829.38,P,2020-08-04
2020-08-04 13:30:00,15.0,30.52,24.9,23.86,74.2004,0.0,1.702,120.63,1054.38,82.77,345.99,478.73,838.86,P,2020-08-04
2020-08-04 14:00:00,15.0,30.84,25.02,22.44,74.1828,0.0,1.772,121.001,990.03,67.48,344.09,474.21,792.42,P,2020-08-04
2020-08-04 14:30:00,15.0,31.65,25.18,22.67,74.151,0.0,1.549,118.987,920.18,49.13,346.3,470.48,746.87,P,2020-08-04
2020-08-04 15:00:00,15.0,32.88,25.29,21.69,74.1374,0.0,1.696,112.371,852.1,38.03,345.51,465.45,694.13,P,2020-08-04
2020-08-04 15:30:00,15.0,33.88,25.33,22.56,74.1221,0.0,1.248,95.735,658.64,23.13,341.29,457.47,519.33,P,2020-08-04
2020-08-04 16:00:00,15.0,34.83,25.44,21.47,74.0997,0.0,1.291,70.352,668.65,19.39,342.21,454.14,537.32,P,2020-08-04
2020-08-04 16:30:00,15.0,36.12,25.24,21.73,74.0967,0.0,1.403,47.139,565.45,11.41,337.41,447.41,444.03,P,2020-08-04
2020-08-04 17:00:00,15.0,36.14,24.89,22.05,74.0899,0.0,1.244,29.627,442.04,5.68,329.3,440.04,325.62,P,2020-08-04
2020-08-04 17:30:00,15.0,35.75,24.35,21.67,74.0818,0.0,1.272,18.841,323.14,2.12,323.25,432.93,211.34,P,2020-08-04
2020-08-04 18:00:00,15.0,34.82,23.18,25.21,74.0842,0.0,0.986,11.073,180.5,-1.42,315.07,423.51,73.49,P,2020-08-04
2020-08-04 18:30:00,15.0,33.84,19.18,40.01,74.0934,0.0,0.617,3.999,39.69,-3.25,301.01,406.0,-62.05,P,2020-08-04
2020-08-04 19:00:00,15.0,29.29,15.05,56.74,74.1096,0.0,0.482,-3.729,13.18,-3.34,294.73,393.64,-82.39,P,2020-08-04
2020-08-04 19:30:00,15.0,24.3,12.5,62.01,74.1186,0.0,0.544,-10.946,-3.43,-3.66,290.45,385.23,-94.56,P,2020-08-04
2020-08-04 20:00:00,15.0,20.08,11.07,63.1,74.1354,0.0,0.763,-16.955,-7.22,-3.45,288.23,379.86,-95.39,P,2020-08-04
2020-08-04 20:30:00,15.0,16.8,10.38,65.31,74.152,0.0,0.649,-21.524,-7.91,-3.81,288.28,375.58,-91.4,P,2020-08-04
2020-08-04 21:00:00,15.0,14.6,9.07,70.04,74.1633,0.0,0.537,-24.862,-7.79,-3.42,289.53,372.46,-87.3,P,2020-08-04
2020-08-04 21:30:00,15.0,12.89,8.27,76.16,74.1825,0.0,0.477,-27.326,-7.04,-3.18,303.03,371.09,-71.93,P,2020-08-04
2020-08-04 22:00:00,15.0,11.68,7.911,79.08,74.191,0.0,0.473,-28.372,-7.75,-3.45,294.39,368.99,-78.89,P,2020-08-04
2020-08-04 22:30:00,15.0,11.06,7.015,81.13,74.1898,0.0,0.496,-30.253,-8.89,-3.25,276.97,363.93,-92.59,P,2020-08-04
2020-08-04 23:00:00,15.0,10.24,6.181,83.1,74.1926,0.0,0.485,-32.39,-8.75,-3.13,272.78,360.69,-93.52,P,2020-08-04
2020-08-04 23:30:00,15.0,9.34,5.542,83.62,74.1952,0.0,0.491,-34.275,-8.42,-3.07,276.29,358.06,-87.11,P,2020-08-04
2020-08-05 00:00:00,15.0,8.33,5.475,86.25,74.1895,0.0,0.469,-34.834,-6.79,-3.04,301.97,360.72,-62.5,P,2020-08-05
2020-08-05 00:30:00,15.0,7.83,5.583,87.66,74.1781,0.0,0.454,-33.307,-6.85,-3.13,300.21,360.95,-64.46,P,2020-08-05
2020-08-05 01:00:00,15.0,7.91,5.64,86.63,74.1824,0.0,0.503,-33.27,-8.24,-3.16,275.67,357.9,-87.32,P,2020-08-05
2020-08-05 01:30:00,15.0,8.01,4.454,90.49,74.192,0.0,0.469,-35.534,-8.34,-3.06,266.23,353.33,-92.37,P,2020-08-05
2020-08-05 02:00:00,15.0,7.49,3.565,92.15,74.1945,0.0,0.505,-37.271,-8.24,-2.93,265.72,349.89,-89.49,P,2020-08-05
2020-08-05 02:30:00,15.0,6.69,3.149,92.01,74.2003,0.0,0.48,-38.637,-8.18,-2.87,264.98,348.31,-88.64,P,2020-08-05
2020-08-05 03:00:00,15.0,6.12,2.55,93.52,74.2065,0.0,0.458,-39.697,-8.67,-2.81,258.74,345.92,-93.04,P,2020-08-05
2020-08-05 03:30:00,15.0,5.51,2.193,93.78,74.2212,0.0,0.467,-40.978,-8.79,-2.84,257.38,343.92,-92.48,P,2020-08-05
2020-08-05 04:00:00,15.0,4.92,1.652,95.53,74.2312,0.0,0.461,-41.83,-8.69,-2.79,259.75,342.17,-88.32,P,2020-08-05
2020-08-05 04:30:00,15.0,4.32,1.548,94.98,74.2373,0.0,0.529,-42.105,-8.44,-2.86,265.7,341.83,-81.7,P,2020-08-05
2020-08-05 05:00:00,15.0,3.99,1.448,96.22,74.2513,0.0,0.471,-41.939,-8.69,-2.68,259.46,341.45,-88.0,P,2020-08-05
2020-08-05 05:30:00,15.0,3.83,1.004,97.06,74.2657,0.0,0.451,-42.467,-3.39,-2.2,254.99,339.47,-85.68,P,2020-08-05
2020-08-05 06:00:00,15.0,3.44,0.808,97.77,74.2826,0.0,0.453,-42.286,15.24,-0.76,253.69,340.26,-70.57,P,2020-08-05
2020-08-05 06:30:00,15.0,3.07,1.281,99.37,74.2894,0.0,0.452,-41.036,34.3,2.72,254.19,344.3,-58.54,P,2020-08-05
2020-08-05 07:00:00,15.0,2.39,3.998,92.59,74.291,0.0,0.515,-36.378,165.4,23.12,261.85,361.73,42.39,P,2020-08-05
2020-08-05 07:30:00,15.0,4.15,8.27,71.62,74.2974,0.0,0.543,-27.213,337.07,35.96,272.98,380.15,193.94,P,2020-08-05
2020-08-05 08:00:00,15.0,7.92,11.78,56.71,74.2935,0.0,0.695,-16.97,461.46,49.6,285.84,397.53,300.18,P,2020-08-05
2020-08-05 08:30:00,15.0,11.95,14.58,45.34,74.2797,0.0,0.719,-3.365,573.1,60.67,297.28,411.62,398.08,P,2020-08-05
2020-08-05 09:00:00,15.0,15.75,17.38,38.69,74.2558,0.0,0.766,13.892,679.83,69.64,307.42,426.54,491.07,P,2020-08-05
2020-08-05 09:30:00,15.0,19.4,19.95,34.12,74.2351,0.0,0.831,26.734,775.19,79.37,313.2,440.32,568.7,P,2020-08-05
2020-08-05 10:00:00,15.0,22.57,20.99,33.18,74.2152,0.0,0.963,35.549,863.87,90.14,318.78,449.93,642.58,P,2020-08-05
2020-08-05 10:30:00,15.0,24.77,21.85,31.91,74.1988,0.0,0.966,46.056,675.32,64.77,325.33,451.9,483.98,P,2020-08-05
2020-08-05 11:00:00,15.0,26.85,21.53,35.35,74.1848,0.0,0.619,52.142,512.87,46.91,319.9,438.48,347.38,P,2020-08-05
2020-08-05 11:30:00,15.0,26.25,22.24,26.99,74.1627,0.0,0.969,56.866,793.83,72.56,338.43,457.32,602.38,P,2020-08-05
2020-08-05 12:00:00,15.0,26.68,23.46,24.0,74.1396,0.0,1.396,79.248,953.34,82.7,343.12,468.52,745.24,P,2020-08-05
2020-08-05 12:30:00,15.0,28.18,23.64,24.07,74.1302,0.0,1.95,96.125,987.67,85.49,347.97,468.79,781.37,P,2020-08-05
2020-08-05 13:00:00,15.0,30.02,24.04,23.17,74.1128,0.0,1.278,99.523,746.74,59.21,342.22,465.29,564.46,P,2020-08-05
2020-08-05 13:30:00,15.0,29.76,24.12,21.82,74.0607,0.0,1.415,97.015,875.84,66.51,348.82,465.51,692.64,P,2020-08-05
2020-08-05 14:00:00,15.0,30.55,23.31,21.64,74.0482,0.0,1.503,91.346,511.3,32.94,347.22,449.14,376.43,P,2020-08-05
2020-08-05 14:30:00,15.0,29.69,23.15,22.45,74.0382,0.0,1.643,70.998,665.12,38.14,343.97,450.15,520.8,P,2020-08-05
2020-08-05 15:00:00,15.0,29.51,23.17,24.32,74.0248,0.0,1.388,67.801,501.68,25.45,347.98,444.72,379.49,P,2020-08-05
2020-08-05 15:30:00,15.0,29.7,23.35,24.18,74.0176,0.0,1.67,60.88,554.07,23.91,348.31,444.71,433.76,P,2020-08-05
2020-08-05 16:00:00,15.0,30.48,23.81,24.52,74.0049,0.0,1.479,50.151,630.59,25.01,361.46,447.66,519.37,P,2020-08-05
2020-08-05 16:30:00,15.0,32.78,22.76,25.6,74.005,0.0,1.535,39.001,320.0,8.51,348.41,433.93,225.98,P,2020-08-05
2020-08-05 17:00:00,15.0,32.02,21.2,28.22,74.0372,0.0,2.02,24.537,253.88,10.13,358.94,427.52,175.18,P,2020-08-05
2020-08-05 17:30:00,15.0,29.37,20.42,29.8,74.0433,0.0,1.329,17.326,174.42,7.67,370.82,424.3,113.28,P,2020-08-05
2020-08-05 18:00:00,15.0,27.43,19.75,32.61,74.0658,0.0,1.764,11.859,115.95,3.66,368.51,419.69,61.13,P,2020-08-05
2020-08-05 18:30:00,15.0,25.74,18.68,36.58,74.0651,0.0,1.209,5.338,51.31,-1.06,344.56,411.75,-14.83,P,2020-08-05
2020-08-05 19:00:00,15.0,23.87,18.11,37.13,74.0784,0.0,1.615,-0.724,12.52,-3.68,365.42,409.61,-27.99,P,2020-08-05
2020-08-05 19:30:00,15.0,22.12,17.5,40.68,74.0821,0.0,0.824,-4.556,1.77,-4.59,370.14,405.05,-28.55,P,2020-08-05
2020-08-05 20:00:00,15.0,20.88,16.06,45.19,74.0857,0.0,0.567,-6.388,-1.79,-4.22,355.82,398.66,-40.41,P,2020-08-05
2020-08-05 20:30:00,15.0,19.75,13.74,61.55,74.109,0.0,0.467,-9.873,-5.06,-4.18,322.11,388.79,-67.56,P,2020-08-05
2020-08-05 21:00:00,15.0,18.07,11.51,73.9,74.1228,0.0,0.45,-14.288,-6.32,-3.84,306.27,381.73,-77.94,P,2020-08-05
2020-08-05 21:30:00,15.0,16.06,9.94,77.78,74.1255,0.0,0.52,-18.261,-6.0,-3.63,318.56,377.09,-60.9,P,2020-08-05
2020-08-05 22:00:00,15.0,14.2,9.21,78.96,74.1246,0.0,0.456,-20.569,-6.28,-3.27,313.19,374.39,-64.21,P,2020-08-05
2020-08-05 22:30:00,15.0,13.18,8.27,82.17,74.1247,0.0,0.451,-23.284,-7.89,-3.35,288.82,369.12,-84.84,P,2020-08-05
2020-08-05 23:00:00,15.0,12.18,7.034,86.3,74.1385,0.0,0.451,-26.627,-8.2,-3.21,282.66,364.51,-86.84,P,2020-08-05
2020-08-05 23:30:00,15.0,10.83,6.304,88.82,74.1509,0.0,0.458,-29.241,-7.51,-3.16,293.79,362.64,-73.2,P,2020-08-05
2020-08-06 00:00:00,15.0,9.81,6.027,88.69,74.1487,0.0,0.46,-30.398,-8.22,-3.2,284.2,360.49,-81.31,P,2020-08-06
2020-08-06 00:30:00,15.0,9.16,5.253,91.97,74.1494,0.0,0.459,-31.936,-8.36,-3.04,279.44,357.82,-83.7,P,2020-08-06
2020-08-06 01:00:00,15.0,8.37,4.721,94.26,74.1466,0.0,0.458,-32.778,-8.18,-2.98,283.06,356.87,-79.01,P,2020-08-06
2020-08-06 01:30:00,15.0,7.82,4.238,94.39,74.1468,0.0,0.449,-33.962,-8.87,-3.05,269.11,353.4,-90.11,P,2020-08-06
2020-08-06 02:00:00,15.0,7.25,3.578,95.8,74.1457,0.0,0.455,-35.801,-9.12,-2.88,267.38,350.77,-89.63,P,2020-08-06
2020-08-06 02:30:00,15.0,6.59,3.074,97.39,74.1505,0.0,0.464,-36.976,-9.1,-2.87,266.71,348.9,-88.42,P,2020-08-06
2020-08-06 03:00:00,15.0,6.0,2.776,97.67,74.1531,0.0,0.471,-37.793,-9.22,-2.91,265.75,347.22,-87.78,P,2020-08-06
2020-08-06 03:30:00,15.0,5.5,2.354,98.33,74.1603,0.0,0.462,-38.742,-9.18,-2.7,265.42,346.1,-87.16,P,2020-08-06
2020-08-06 04:00:00,15.0,5.11,2.099,99.18,74.1579,0.0,0.45,-39.426,-8.91,-2.75,269.99,345.07,-81.24,P,2020-08-06
2020-08-06 04:30:00,15.0,4.74,1.918,99.5,74.1607,0.0,0.453,-39.401,-9.04,-2.78,270.19,344.49,-80.56,P,2020-08-06
2020-08-06 05:00:00,15.0,4.53,1.641,99.63,74.1716,0.0,0.469,-39.482,-9.2,-2.75,263.3,342.76,-85.92,P,2020-08-06
