DateTime.MST,GB2,GB4,GB5,GB6,GB7,GB8,GB9,GB10,GB2_T,GB4_T,GB5_T,GB6_T,GB7_T,GB8_T,GB9_T,GB10_T
2022-06-20 09:00:00,2725.704,2725.472,2725.441,2725.347,2725.304,2725.65,2726.072,2726.286,2.837,8.382,3.788,4.415,3.367,3.998,4.207,4.415
2022-06-20 10:00:00,2725.703,2725.469,2725.438,2725.345,2725.302,2725.65,2726.07,2726.282,2.837,8.382,3.788,4.415,3.367,3.998,4.207,4.415
2022-06-20 11:00:00,2725.698,2725.462,2725.434,2725.341,2725.297,2725.644,2726.062,2726.277,2.837,8.382,3.788,4.415,3.367,3.998,4.207,4.415
2022-06-20 12:00:00,2725.694,2725.459,2725.432,2725.34,2725.294,2725.641,2726.057,2726.274,2.837,8.382,3.788,4.415,3.367,3.998,4.207,4.415
2022-06-20 13:00:00,2725.691,2725.458,2725.428,2725.336,2725.291,2725.639,2726.054,2726.268,2.837,8.382,3.788,4.415,3.367,3.998,4.207,4.415
2022-06-20 14:00:00,2725.691,2725.456,2725.43,2725.34,2725.294,2725.641,2726.055,2726.267,2.837,8.382,3.788,4.415,3.367,3.998,4.207,4.415
2022-06-20 15:00:00,2725.693,2725.461,2725.435,2725.343,2725.298,2725.645,2726.054,2726.268,2.837,8.282,3.788,4.415,3.367,3.998,4.207,4.415
2022-06-20 16:00:00,2725.695,2725.464,2725.437,2725.345,2725.303,2725.65,2726.057,2726.273,2.837,8.282,3.788,4.415,3.367,3.998,4.207,4.415
2022-06-20 17:00:00,2725.699,2725.467,2725.44,2725.349,2725.31,2725.655,2726.058,2726.278,2.837,8.282,3.788,4.415,3.367,3.998,4.207,4.415
2022-06-20 18:00:00,2725.702,2725.469,2725.441,2725.352,2725.313,2725.66,2726.06,2726.281,2.837,8.282,3.893,4.415,3.367,3.998,4.207,4.415
2022-06-20 19:00:00,2725.705,2725.474,2725.444,2725.355,2725.318,2725.662,2726.064,2726.284,2.837,8.182,3.893,4.519,3.367,3.998,4.207,4.415
2022-06-20 20:00:00,2725.707,2725.475,2725.448,2725.358,2725.319,2725.665,2726.066,2726.29,2.837,8.182,3.893,4.519,3.367,3.998,4.207,4.415
2022-06-20 21:00:00,2725.707,2725.475,2725.446,2725.357,2725.317,2725.663,2726.069,2726.288,2.837,8.182,3.893,4.519,3.367,3.998,4.207,4.519
2022-06-20 22:00:00,2725.706,2725.475,2725.446,2725.356,2725.315,2725.662,2726.069,2726.288,2.837,8.182,3.893,4.519,3.367,3.998,4.207,4.519
2022-06-20 23:00:00,2725.706,2725.476,2725.443,2725.353,2725.314,2725.66,2726.068,2726.286,2.837,8.082,3.893,4.519,3.367,3.998,4.207,4.519
2022-06-21 00:00:00,2725.703,2725.473,2725.443,2725.351,2725.309,2725.656,2726.067,2726.284,2.837,8.082,3.893,4.519,3.367,3.998,4.207,4.519
2022-06-21 01:00:00,2725.699,2725.47,2725.439,2725.35,2725.305,2725.652,2726.064,2726.28,2.837,8.082,3.893,4.519,3.367,3.998,4.207,4.519
2022-06-21 02:00:00,2725.699,2725.468,2725.437,2725.345,2725.3,2725.649,2726.061,2726.277,2.837,8.082,3.893,4.519,3.367,4.102,4.207,4.519
2022-06-21 03:00:00,2725.696,2725.465,2725.432,2725.343,2725.297,2725.644,2726.059,2726.272,2.837,8.082,3.893,4.519,3.367,4.102,4.207,4.519
2022-06-21 04:00:00,2725.694,2725.461,2725.43,2725.34,2725.295,2725.644,2726.057,2726.272,2.837,8.082,3.893,4.519,3.367,4.102,4.311,4.519
2022-06-21 05:00:00,2725.691,2725.458,2725.429,2725.339,2725.293,2725.64,2726.056,2726.27,2.837,8.082,3.893,4.623,3.367,4.102,4.311,4.519
2022-06-21 06:00:00,2725.69,2725.456,2725.427,2725.338,2725.29,2725.637,2726.052,2726.266,2.837,8.082,3.893,4.623,3.367,4.102,4.311,4.519
2022-06-21 07:00:00,2725.687,2725.454,2725.424,2725.335,2725.287,2725.633,2726.051,2726.264,2.837,8.082,3.893,4.623,3.367,4.102,4.311,4.519
2022-06-21 08:00:00,2725.684,2725.453,2725.422,2725.334,2725.284,2725.63,2726.049,2726.258,2.837,8.082,3.893,4.623,3.367,4.102,4.311,4.519
2022-06-21 09:00:00,2725.682,2725.45,2725.42,2725.331,2725.282,2725.627,2726.048,2726.256,2.943,8.182,3.893,4.623,3.367,4.102,4.311,4.519
2022-06-21 10:00:00,2725.68,2725.447,2725.418,2725.33,2725.279,2725.626,2726.044,2726.253,2.943,8.182,3.893,4.623,3.367,4.102,4.311,4.519
2022-06-21 11:00:00,2725.676,2725.444,2725.415,2725.326,2725.275,2725.621,2726.039,2726.25,2.943,8.182,3.893,4.623,3.367,4.102,4.311,4.519
2022-06-21 12:00:00,2725.674,2725.442,2725.412,2725.324,2725.272,2725.618,2726.036,2726.245,2.943,8.182,3.893,4.623,3.367,4.102,4.311,4.519
2022-06-21 13:00:00,2725.671,2725.439,2725.412,2725.322,2725.271,2725.616,2726.032,2726.243,2.943,8.182,3.893,4.623,3.367,4.102,4.311,4.623
2022-06-21 14:00:00,2725.671,2725.437,2725.412,2725.323,2725.272,2725.616,2726.033,2726.242,2.943,8.182,3.893,4.623,3.367,4.102,4.311,4.623
2022-06-21 15:00:00,2725.673,2725.44,2725.414,2725.325,2725.275,2725.62,2726.032,2726.243,2.943,8.182,3.893,4.623,3.367,4.102,4.311,4.623
2022-06-21 16:00:00,2725.675,2725.442,2725.416,2725.328,2725.279,2725.624,2726.032,2726.246,2.943,8.182,3.893,4.727,3.367,4.102,4.311,4.623
2022-06-21 17:00:00,2725.678,2725.445,2725.42,2725.331,2725.283,2725.629,2726.035,2726.249,2.943,8.182,3.893,4.727,3.367,4.102,4.311,4.623
2022-06-21 18:00:00,2725.68,2725.448,2725.424,2725.333,2725.29,2725.635,2726.037,2726.251,2.943,8.182,3.998,4.727,3.367,4.102,4.311,4.623
2022-06-21 19:00:00,2725.685,2725.454,2725.427,2725.339,2725.294,2725.639,2726.042,2726.257,2.943,8.182,3.998,4.727,3.367,4.102,4.311,4.623
2022-06-21 20:00:00,2725.688,2725.456,2725.431,2725.344,2725.298,2725.642,2726.045,2726.262,2.943,8.182,3.998,4.727,3.367,4.102,4.311,4.623
2022-06-21 21:00:00,2725.691,2725.461,2725.434,2725.344,2725.299,2725.643,2726.047,2726.262,2.943,8.182,3.998,4.727,3.367,4.102,4.311,4.623
2022-06-21 22:00:00,2725.691,2725.463,2725.435,2725.344,2725.298,2725.643,2726.048,2726.263,2.943,8.182,3.998,4.727,3.367,4.102,4.311,4.623
2022-06-21 23:00:00,2725.691,2725.464,2725.434,2725.345,2725.297,2725.641,2726.049,2726.261,2.943,8.082,3.998,4.727,3.367,4.102,4.311,4.623
2022-06-22 00:00:00,2725.689,2725.462,2725.432,2725.342,2725.294,2725.639,2726.049,2726.259,2.943,8.082,3.998,4.727,3.367,4.102,4.311,4.623
2022-06-22 01:00:00,2725.686,2725.458,2725.431,2725.339,2725.29,2725.635,2726.047,2726.258,2.943,8.082,3.998,4.727,3.472,4.102,4.311,4.623
2022-06-22 02:00:00,2725.686,2725.456,2725.428,2725.339,2725.287,2725.633,2726.045,2726.257,2.943,8.082,3.998,4.831,3.472,4.102,4.311,4.623
2022-06-22 03:00:00,2725.683,2725.455,2725.426,2725.336,2725.285,2725.63,2726.043,2726.255,2.943,8.082,3.998,4.831,3.472,4.102,4.311,4.623
2022-06-22 04:00:00,2725.681,2725.454,2725.424,2725.334,2725.282,2725.628,2726.041,2726.251,2.943,8.082,3.998,4.831,3.472,4.207,4.311,4.727
2022-06-22 05:00:00,2725.678,2725.451,2725.422,2725.332,2725.279,2725.626,2726.04,2726.249,2.943,8.082,3.998,4.831,3.472,4.207,4.311,4.727
2022-06-22 06:00:00,2725.677,2725.447,2725.421,2725.329,2725.276,2725.623,2726.037,2726.245,2.943,8.082,3.998,4.831,3.472,4.207,4.311,4.727
2022-06-22 07:00:00,2725.676,2725.447,2725.421,2725.329,2725.275,2725.618,2726.036,2726.245,2.943,8.082,3.998,4.831,3.472,4.207,4.311,4.727
2022-06-22 08:00:00,2725.674,2725.446,2725.418,2725.327,2725.272,2725.617,2726.033,2726.24,2.943,8.082,3.998,4.831,3.472,4.207,4.415,4.727
2022-06-22 09:00:00,2725.672,2725.443,2725.416,2725.326,2725.269,2725.615,2726.033,2726.24,2.943,8.082,3.998,4.831,3.472,4.207,4.415,4.727
2022-06-22 10:00:00,2725.668,2725.44,2725.414,2725.324,2725.267,2725.611,2726.03,2726.238,2.943,8.082,3.998,4.831,3.472,4.207,4.415,4.727
2022-06-22 11:00:00,2725.667,2725.439,2725.411,2725.322,2725.264,2725.608,2726.027,2726.235,2.943,8.082,3.998,4.831,3.472,4.207,4.415,4.727
2022-06-22 12:00:00,2725.663,2725.435,2725.408,2725.319,2725.261,2725.606,2726.022,2726.229,2.943,8.082,3.998,4.831,3.472,4.207,4.415,4.727
2022-06-22 13:00:00,2725.661,2725.433,2725.407,2725.317,2725.259,2725.604,2726.02,2726.226,3.049,8.182,3.998,4.934,3.472,4.207,4.415,4.727
2022-06-22 14:00:00,2725.66,2725.432,2725.405,2725.316,2725.256,2725.604,2726.021,2726.226,3.049,8.182,3.998,4.934,3.472,4.207,4.415,4.727
2022-06-22 15:00:00,2725.659,2725.434,2725.407,2725.318,2725.259,2725.603,2726.018,2726.224,3.049,8.182,4.102,4.934,3.472,4.207,4.415,4.727
2022-06-22 16:00:00,2725.661,2725.431,2725.406,2725.318,2725.259,2725.602,2726.017,2726.223,3.049,8.182,4.102,4.934,3.472,4.207,4.415,4.727
2022-06-22 17:00:00,2725.659,2725.431,2725.405,2725.319,2725.259,2725.603,2726.015,2726.222,3.049,8.182,4.102,4.934,3.472,4.207,4.415,4.727
2022-06-22 18:00:00,2725.659,2725.433,2725.409,2725.319,2725.261,2725.603,2726.017,2726.223,3.049,8.182,4.102,4.934,3.472,4.207,4.415,4.727
2022-06-22 19:00:00,2725.66,2725.432,2725.408,2725.32,2725.259,2725.606,2726.017,2726.223,3.049,8.182,4.102,4.934,3.472,4.207,4.415,4.727
2022-06-22 20:00:00,2725.661,2725.434,2725.409,2725.32,2725.261,2725.606,2726.016,2726.223,3.049,8.182,4.102,4.934,3.472,4.207,4.415,4.727
2022-06-22 21:00:00,2725.664,2725.436,2725.41,2725.323,2725.263,2725.608,2726.02,2726.227,3.049,8.182,4.102,4.934,3.472,4.207,4.415,4.831
2022-06-22 22:00:00,2725.664,2725.437,2725.412,2725.323,2725.264,2725.608,2726.019,2726.227,3.049,8.182,4.102,5.037,3.472,4.207,4.415,4.831
2022-06-22 23:00:00,2725.665,2725.438,2725.412,2725.322,2725.263,2725.609,2726.02,2726.228,3.049,8.182,4.102,5.037,3.472,4.207,4.415,4.831
2022-06-23 00:00:00,2725.662,2725.437,2725.413,2725.323,2725.263,2725.609,2726.021,2726.226,3.049,8.182,4.102,5.037,3.472,4.207,4.415,4.831
2022-06-23 01:00:00,2725.663,2725.437,2725.411,2725.322,2725.263,2725.606,2726.018,2726.224,3.049,8.182,4.102,5.037,3.472,4.207,4.415,4.831
2022-06-23 02:00:00,2725.664,2725.437,2725.411,2725.323,2725.262,2725.606,2726.019,2726.224,3.049,8.182,4.102,5.037,3.472,4.207,4.415,4.831
2022-06-23 03:00:00,2725.663,2725.438,2725.411,2725.321,2725.261,2725.606,2726.016,2726.223,3.049,8.182,4.102,5.037,3.472,4.207,4.415,4.831
2022-06-23 04:00:00,2725.662,2725.436,2725.41,2725.322,2725.26,2725.604,2726.016,2726.223,3.049,8.182,4.102,5.037,3.472,4.207,4.415,4.831
2022-06-23 05:00:00,2725.662,2725.434,2725.408,2725.32,2725.259,2725.603,2726.016,2726.222,3.049,8.182,4.102,5.037,3.472,4.207,4.415,4.831
2022-06-23 06:00:00,2725.66,2725.433,2725.407,2725.32,2725.26,2725.602,2726.015,2726.22,3.049,8.182,4.102,5.037,3.472,4.207,4.415,4.831
2022-06-23 07:00:00,2725.658,2725.43,2725.406,2725.319,2725.255,2725.6,2726.013,2726.218,3.049,8.182,4.102,5.141,3.472,4.207,4.415,4.831
2022-06-23 08:00:00,2725.658,2725.432,2725.405,2725.316,2725.256,2725.6,2726.012,2726.215,3.049,8.182,4.102,5.141,3.472,4.207,4.415,4.831
2022-06-23 09:00:00,2725.656,2725.43,2725.404,2725.315,2725.254,2725.597,2726.012,2726.216,3.049,8.182,4.102,5.141,3.472,4.207,4.415,4.831
2022-06-23 10:00:00,2725.655,2725.43,2725.404,2725.315,2725.251,2725.596,2726.009,2726.214,3.049,8.182,4.102,5.141,3.472,4.207,4.415,4.831
2022-06-23 11:00:00,2725.652,2725.426,2725.401,2725.312,2725.25,2725.594,2726.006,2726.211,3.049,8.182,4.102,5.141,3.472,4.207,4.415,4.831
2022-06-23 12:00:00,2725.65,2725.422,2725.398,2725.31,2725.247,2725.59,2726.003,2726.206,3.049,8.182,4.102,5.141,3.472,4.207,4.415,4.831
2022-06-23 13:00:00,2725.649,2725.422,2725.398,2725.311,2725.247,2725.592,2726.003,2726.207,3.049,8.182,4.102,5.141,3.472,4.311,4.415,4.831
2022-06-23 14:00:00,2725.65,2725.422,2725.399,2725.312,2725.25,2725.595,2726.003,2726.21,3.049,8.182,4.102,5.141,3.472,4.311,4.519,4.934
2022-06-23 15:00:00,2725.656,2725.428,2725.404,2725.315,2725.256,2725.6,2726.007,2726.214,3.049,8.182,4.102,5.141,3.472,4.311,4.519,4.934
2022-06-23 16:00:00,2725.654,2725.426,2725.403,2725.316,2725.259,2725.603,2726.007,2726.217,3.049,8.182,4.207,5.244,3.472,4.311,4.519,4.934
2022-06-23 17:00:00,2725.667,2725.438,2725.413,2725.327,2725.274,2725.617,2726.019,2726.228,3.049,8.182,4.207,5.244,3.472,4.311,4.519,4.934
2022-06-23 18:00:00,2725.675,2725.445,2725.421,2725.335,2725.283,2725.626,2726.024,2726.238,3.155,8.182,4.207,5.244,3.472,4.311,4.519,4.934
2022-06-23 19:00:00,2725.679,2725.451,2725.426,2725.338,2725.289,2725.631,2726.028,2726.243,3.155,8.182,4.207,5.244,3.472,4.311,4.519,4.934
2022-06-23 20:00:00,2725.682,2725.453,2725.425,2725.339,2725.288,2725.632,2726.032,2726.249,3.155,8.182,4.207,5.244,3.472,4.311,4.519,4.934
2022-06-23 21:00:00,2725.681,2725.453,2725.426,2725.337,2725.288,2725.633,2726.033,2726.25,3.155,8.182,4.207,5.244,3.472,4.311,4.519,4.934
2022-06-23 22:00:00,2725.681,2725.449,2725.424,2725.336,2725.285,2725.631,2726.036,2726.247,3.155,8.182,4.207,5.244,3.472,4.311,4.519,4.934
2022-06-23 23:00:00,2725.679,2725.45,2725.422,2725.333,2725.283,2725.627,2726.035,2726.247,3.155,8.182,4.207,5.244,3.472,4.311,4.519,4.934
2022-06-24 00:00:00,2725.678,2725.448,2725.419,2725.332,2725.28,2725.625,2726.034,2726.245,3.155,8.182,4.207,5.244,3.472,4.311,4.519,4.934
2022-06-24 01:00:00,2725.676,2725.445,2725.417,2725.33,2725.275,2725.622,2726.033,2726.241,3.155,8.182,4.207,5.347,3.472,4.311,4.519,4.934
2022-06-24 02:00:00,2725.675,2725.444,2725.415,2725.33,2725.275,2725.619,2726.032,2726.241,3.155,8.182,4.207,5.347,3.472,4.311,4.519,4.934
2022-06-24 03:00:00,2725.67,2725.44,2725.414,2725.326,2725.271,2725.616,2726.028,2726.235,3.155,8.182,4.207,5.347,3.472,4.311,4.519,4.934
2022-06-24 04:00:00,2725.671,2725.44,2725.412,2725.325,2725.27,2725.614,2726.027,2726.234,3.155,8.182,4.207,5.347,3.578,4.311,4.519,4.934
2022-06-24 05:00:00,2725.668,2725.436,2725.408,2725.322,2725.266,2725.61,2726.024,2726.232,3.155,8.182,4.207,5.347,3.578,4.311,4.519,4.934
2022-06-24 06:00:00,2725.664,2725.435,2725.407,2725.321,2725.265,2725.609,2726.023,2726.228,3.155,8.182,4.207,5.347,3.578,4.311,4.519,4.934
2022-06-24 07:00:00,2725.665,2725.433,2725.407,2725.319,2725.262,2725.606,2726.02,2726.225,3.155,8.182,4.207,5.347,3.578,4.311,4.519,4.934
2022-06-24 08:00:00,2725.662,2725.431,2725.404,2725.319,2725.259,2725.604,2726.02,2726.224,3.155,8.182,4.207,5.347,3.578,4.311,4.519,5.037
2022-06-24 09:00:00,2725.658,2725.429,2725.4,2725.317,2725.258,2725.601,2726.015,2726.219,3.155,8.182,4.207,5.347,3.578,4.311,4.519,5.037
2022-06-24 10:00:00,2725.658,2725.426,2725.4,2725.314,2725.254,2725.601,2726.013,2726.218,3.155,8.182,4.207,5.45,3.578,4.311,4.519,5.037
2022-06-24 11:00:00,2725.652,2725.424,2725.396,2725.311,2725.25,2725.594,2726.008,2726.212,3.155,8.182,4.207,5.45,3.578,4.311,4.519,5.037
2022-06-24 12:00:00,2725.648,2725.42,2725.392,2725.308,2725.248,2725.592,2726.004,2726.206,3.155,8.182,4.207,5.45,3.578,4.311,4.519,5.037
2022-06-24 13:00:00,2725.649,2725.418,2725.392,2725.308,2725.247,2725.592,2726.002,2726.206,3.155,8.182,4.207,5.45,3.578,4.311,4.519,5.037
2022-06-24 14:00:00,2725.648,2725.416,2725.392,2725.308,2725.246,2725.59,2726.004,2726.207,3.155,8.182,4.311,5.45,3.578,4.311,4.519,5.037
2022-06-24 15:00:00,2725.65,2725.416,2725.391,2725.309,2725.247,2725.591,2726.0,2726.206,3.155,8.182,4.311,5.45,3.578,4.311,4.519,5.037
2022-06-24 16:00:00,2725.648,2725.415,2725.39,2725.31,2725.248,2725.591,2725.999,2726.207,3.155,8.182,4.311,5.45,3.578,4.311,4.519,5.037
2022-06-24 17:00:00,2725.651,2725.42,2725.394,2725.313,2725.253,2725.596,2726.004,2726.21,3.155,8.182,4.311,5.45,3.578,4.311,4.623,5.037
2022-06-24 18:00:00,2725.655,2725.422,2725.399,2725.316,2725.256,2725.599,2726.005,2726.214,3.155,8.182,4.311,5.45,3.578,4.311,4.623,5.037
2022-06-24 19:00:00,2725.653,2725.423,2725.398,2725.317,2725.256,2725.602,2726.005,2726.214,3.155,8.182,4.311,5.552,3.578,4.311,4.623,5.037
2022-06-24 20:00:00,2725.658,2725.427,2725.4,2725.318,2725.26,2725.602,2726.009,2726.216,3.261,8.182,4.311,5.552,3.578,4.311,4.623,5.037
2022-06-24 21:00:00,2725.658,2725.426,2725.4,2725.319,2725.26,2725.604,2726.01,2726.219,3.261,8.182,4.311,5.552,3.578,4.415,4.623,5.037
2022-06-24 22:00:00,2725.659,2725.428,2725.403,2725.318,2725.259,2725.603,2726.011,2726.218,3.261,8.182,4.311,5.552,3.578,4.415,4.623,5.037
2022-06-24 23:00:00,2725.658,2725.427,2725.403,2725.317,2725.258,2725.601,2726.011,2726.218,3.261,8.182,4.311,5.552,3.578,4.415,4.623,5.037
2022-06-25 00:00:00,2725.657,2725.426,2725.4,2725.316,2725.257,2725.602,2726.01,2726.217,3.261,8.182,4.311,5.552,3.578,4.415,4.623,5.037
2022-06-25 01:00:00,2725.656,2725.427,2725.399,2725.314,2725.255,2725.6,2726.008,2726.215,3.261,8.182,4.311,5.552,3.578,4.415,4.623,5.037
2022-06-25 02:00:00,2725.653,2725.424,2725.399,2725.312,2725.252,2725.598,2726.008,2726.213,3.261,8.182,4.311,5.552,3.578,4.415,4.623,5.037
2022-06-25 03:00:00,2725.653,2725.422,2725.396,2725.311,2725.251,2725.596,2726.006,2726.211,3.261,8.182,4.311,5.552,3.578,4.415,4.623,5.141
2022-06-25 04:00:00,2725.651,2725.419,2725.392,2725.309,2725.249,2725.593,2726.007,2726.21,3.261,8.182,4.311,5.655,3.578,4.415,4.623,5.141
2022-06-25 05:00:00,2725.65,2725.417,2725.39,2725.306,2725.246,2725.591,2726.003,2726.207,3.261,8.182,4.311,5.655,3.578,4.415,4.623,5.141
2022-06-25 06:00:00,2725.648,2725.416,2725.389,2725.305,2725.245,2725.589,2726.002,2726.205,3.261,8.182,4.311,5.655,3.578,4.415,4.623,5.141
2022-06-25 07:00:00,2725.647,2725.413,2725.387,2725.304,2725.242,2725.588,2726.0,2726.205,3.261,8.182,4.311,5.655,3.578,4.415,4.623,5.141
2022-06-25 08:00:00,2725.643,2725.411,2725.386,2725.303,2725.24,2725.585,2726.0,2726.203,3.261,8.182,4.311,5.655,3.578,4.415,4.623,5.141
2022-06-25 09:00:00,2725.645,2725.41,2725.384,2725.301,2725.238,2725.586,2725.997,2726.2,3.261,8.182,4.311,5.655,3.578,4.415,4.623,5.141
2022-06-25 10:00:00,2725.64,2725.407,2725.381,2725.298,2725.235,2725.581,2725.995,2726.196,3.261,8.182,4.311,5.655,3.578,4.415,4.623,5.141
2022-06-25 11:00:00,2725.638,2725.405,2725.378,2725.295,2725.233,2725.58,2725.993,2726.193,3.261,8.182,4.311,5.655,3.578,4.415,4.623,5.141
2022-06-25 12:00:00,2725.636,2725.399,2725.375,2725.293,2725.229,2725.577,2725.986,2726.19,3.261,8.182,4.415,5.757,3.578,4.415,4.623,5.141
2022-06-25 13:00:00,2725.632,2725.399,2725.371,2725.291,2725.228,2725.575,2725.986,2726.188,3.261,8.182,4.415,5.757,3.578,4.415,4.623,5.141
2022-06-25 14:00:00,2725.633,2725.397,2725.371,2725.29,2725.23,2725.576,2725.984,2726.188,3.261,8.182,4.415,5.757,3.578,4.415,4.623,5.141
2022-06-25 15:00:00,2725.636,2725.399,2725.375,2725.295,2725.235,2725.582,2725.987,2726.191,3.261,8.182,4.415,5.757,3.578,4.415,4.623,5.141
2022-06-25 16:00:00,2725.636,2725.4,2725.378,2725.299,2725.241,2725.587,2725.987,2726.194,3.261,8.182,4.415,5.757,3.578,4.415,4.623,5.141
2022-06-25 17:00:00,2725.644,2725.408,2725.385,2725.306,2725.25,2725.594,2725.992,2726.202,3.261,8.182,4.415,5.757,3.578,4.415,4.623,5.141
2022-06-25 18:00:00,2725.649,2725.416,2725.393,2725.315,2725.257,2725.604,2725.998,2726.21,3.261,8.182,4.415,5.757,3.578,4.415,4.623,5.141
2022-06-25 19:00:00,2725.655,2725.423,2725.401,2725.318,2725.262,2725.607,2726.003,2726.216,3.261,8.182,4.415,5.757,3.578,4.415,4.623,5.141
2022-06-25 20:00:00,2725.661,2725.431,2725.405,2725.325,2725.268,2725.613,2726.007,2726.222,3.261,8.182,4.415,5.757,3.578,4.415,4.623,5.141
2022-06-25 21:00:00,2725.665,2725.434,2725.408,2725.326,2725.269,2725.614,2726.013,2726.225,3.261,8.182,4.415,5.86,3.578,4.415,4.623,5.141
2022-06-25 22:00:00,2725.665,2725.435,2725.409,2725.325,2725.268,2725.613,2726.012,2726.225,3.261,8.182,4.415,5.86,3.578,4.415,4.623,5.141
2022-06-25 23:00:00,2725.664,2725.434,2725.408,2725.324,2725.266,2725.609,2726.014,2726.223,3.367,8.282,4.415,5.86,3.578,4.415,4.623,5.141
2022-06-26 00:00:00,2725.663,2725.434,2725.406,2725.322,2725.265,2725.608,2726.013,2726.223,3.367,8.282,4.415,5.86,3.578,4.415,4.727,5.141
2022-06-26 01:00:00,2725.661,2725.432,2725.406,2725.321,2725.26,2725.606,2726.014,2726.221,3.367,8.282,4.415,5.86,3.578,4.415,4.727,5.244
2022-06-26 02:00:00,2725.659,2725.43,2725.403,2725.319,2725.26,2725.603,2726.012,2726.218,3.367,8.282,4.415,5.86,3.578,4.415,4.727,5.244
2022-06-26 03:00:00,2725.658,2725.428,2725.401,2725.316,2725.256,2725.599,2726.01,2726.216,3.367,8.382,4.415,5.86,3.578,4.415,4.727,5.244
2022-06-26 04:00:00,2725.654,2725.424,2725.397,2725.313,2725.251,2725.596,2726.007,2726.214,3.367,8.382,4.415,5.86,3.578,4.415,4.727,5.244
2022-06-26 05:00:00,2725.652,2725.42,2725.393,2725.311,2725.249,2725.595,2726.006,2726.212,3.367,8.382,4.415,5.962,3.578,4.415,4.727,5.244
2022-06-26 06:00:00,2725.65,2725.42,2725.391,2725.308,2725.246,2725.592,2726.002,2726.207,3.367,8.382,4.415,5.962,3.683,4.415,4.727,5.244
2022-06-26 07:00:00,2725.649,2725.416,2725.389,2725.306,2725.245,2725.589,2726.002,2726.205,3.367,8.481,4.415,5.962,3.578,4.415,4.727,5.244
2022-06-26 08:00:00,2725.646,2725.415,2725.387,2725.303,2725.243,2725.588,2726.001,2726.203,3.367,8.481,4.415,5.962,3.683,4.519,4.727,5.244
2022-06-26 09:00:00,2725.643,2725.41,2725.384,2725.301,2725.239,2725.586,2725.996,2726.202,3.367,8.481,4.415,5.962,3.683,4.519,4.727,5.244
2022-06-26 10:00:00,2725.642,2725.406,2725.382,2725.299,2725.237,2725.583,2725.991,2726.198,3.367,8.481,4.519,5.962,3.683,4.519,4.727,5.244
2022-06-26 11:00:00,2725.638,2725.402,2725.378,2725.296,2725.235,2725.578,2725.989,2726.192,3.367,8.481,4.519,5.962,3.683,4.519,4.727,5.244
2022-06-26 12:00:00,2725.644,2725.398,2725.375,2725.295,2725.233,2725.577,2725.986,2726.204,3.367,8.481,4.519,5.962,3.683,4.519,4.727,5.244
2022-06-26 13:00:00,2725.693,2725.448,2725.419,2725.325,2725.264,2725.614,2726.07,2726.258,3.367,8.481,4.519,5.962,3.683,4.415,4.727,5.244
2022-06-26 14:00:00,2725.694,2725.445,2725.414,2725.324,2725.266,2725.619,2726.069,2726.264,3.367,8.581,4.519,6.064,3.683,4.519,4.727,5.244
2022-06-26 15:00:00,2725.694,2725.446,2725.415,2725.327,2725.274,2725.624,2726.062,2726.264,3.367,8.581,4.519,6.064,3.683,4.519,4.727,5.244
2022-06-26 16:00:00,2725.687,2725.445,2725.413,2725.325,2725.268,2725.618,2726.053,2726.255,3.367,8.68,4.519,6.064,3.683,4.519,4.727,5.244
2022-06-26 17:00:00,2725.684,2725.441,2725.411,2725.325,2725.267,2725.616,2726.051,2726.254,3.367,8.68,4.519,6.064,3.683,4.519,4.727,5.244
2022-06-26 18:00:00,2725.689,2725.444,2725.415,2725.327,2725.271,2725.62,2726.056,2726.258,3.367,8.68,4.519,6.064,3.683,4.519,4.727,5.244
2022-06-26 19:00:00,2725.689,2725.447,2725.416,2725.329,2725.277,2725.625,2726.056,2726.262,3.367,8.68,4.519,6.064,3.683,4.519,4.727,5.244
2022-06-26 20:00:00,2725.689,2725.448,2725.417,2725.33,2725.278,2725.625,2726.052,2726.258,3.367,8.779,4.519,6.064,3.683,4.519,4.727,5.347
2022-06-26 21:00:00,2725.686,2725.446,2725.414,2725.329,2725.274,2725.621,2726.049,2726.257,3.367,8.779,4.519,6.064,3.683,4.519,4.727,5.347
2022-06-26 22:00:00,2725.681,2725.441,2725.412,2725.326,2725.269,2725.617,2726.043,2726.249,3.367,8.879,4.519,6.064,3.683,4.519,4.727,5.347
2022-06-26 23:00:00,2725.679,2725.439,2725.41,2725.324,2725.266,2725.615,2726.042,2726.248,3.367,8.879,4.519,6.166,3.683,4.519,4.727,5.347
2022-06-27 00:00:00,2725.675,2725.435,2725.408,2725.323,2725.263,2725.611,2726.037,2726.243,3.367,8.879,4.519,6.166,3.683,4.519,4.727,5.347
2022-06-27 01:00:00,2725.675,2725.433,2725.404,2725.32,2725.262,2725.608,2726.035,2726.241,3.367,8.879,4.519,6.166,3.683,4.519,4.727,5.347
2022-06-27 02:00:00,2725.671,2725.431,2725.402,2725.319,2725.258,2725.605,2726.03,2726.236,3.367,8.978,4.519,6.166,3.683,4.519,4.831,5.347
2022-06-27 03:00:00,2725.667,2725.427,2725.399,2725.313,2725.255,2725.602,2726.029,2726.232,3.472,8.978,4.519,6.166,3.683,4.519,4.831,5.347
