DateTime.MST,SR-OBJ1-D_WaterTemp.deg.C,SR-OBJ1-D_DTW.m,SR-OBJ1-D_WaterLevelElev.masl,SR-OBJ1-M_WaterTemp.deg.C,SR-OBJ1-M_DTW.m,SR-OBJ1-M_WaterLevelElev.masl,SR-OBJ1-S_WaterTemp.deg.C,SR-OBJ1-S_DTW.m,SR-OBJ1-S_WaterLevelElev.masl,SR-OBJ2-D_WaterTemp.deg.C,SR-OBJ2-D_DTW.m,SR-OBJ2-D_WaterLevelElev.masl,SR-OBJ2-M_WaterTemp.deg.C,SR-OBJ2-M_DTW.m,SR-OBJ2-M_WaterLevelElev.masl,SR-OBJ2-S_WaterTemp.deg.C,SR-OBJ2-S_DTW.m,SR-OBJ2-S_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2019-12-13 21:00:00,1.872,0.967,2725.397,2.303,0.953,2725.393,1.221,0.556,2725.817,3.049,0.806,2725.129,3.893,0.712,2725.21,2.303,0.199,2725.716,P,CS100
2019-12-13 22:00:00,1.872,0.967,2725.397,2.303,0.951,2725.395,1.221,0.556,2725.817,3.049,0.805,2725.13,3.893,0.711,2725.211,2.303,0.198,2725.717,P,CS100
2019-12-13 23:00:00,1.872,0.969,2725.395,2.303,0.953,2725.393,1.221,0.557,2725.816,3.049,0.806,2725.129,3.893,0.713,2725.209,2.303,0.199,2725.716,P,CS100
2019-12-14 00:00:00,1.872,0.966,2725.398,2.303,0.953,2725.393,1.221,0.556,2725.817,3.049,0.803,2725.132,3.893,0.713,2725.209,2.195,0.201,2725.714,P,CS100
2019-12-14 01:00:00,1.872,0.964,2725.4,2.303,0.952,2725.394,1.221,0.554,2725.819,3.049,0.802,2725.133,3.893,0.711,2725.211,2.303,0.199,2725.716,P,CS100
2019-12-14 02:00:00,1.872,0.962,2725.402,2.303,0.952,2725.394,1.221,0.555,2725.818,3.049,0.799,2725.136,3.893,0.709,2725.213,2.303,0.198,2725.717,P,CS100
2019-12-14 03:00:00,1.872,0.958,2725.406,2.303,0.952,2725.394,1.221,0.555,2725.818,3.049,0.797,2725.138,3.893,0.708,2725.214,2.303,0.198,2725.717,P,CS100
2019-12-14 04:00:00,1.872,0.962,2725.402,2.303,0.953,2725.393,1.221,0.556,2725.817,3.049,0.797,2725.138,3.893,0.71,2725.212,2.195,0.201,2725.714,P,CS100
2019-12-14 05:00:00,1.872,0.959,2725.405,2.303,0.949,2725.397,1.221,0.555,2725.818,3.049,0.792,2725.143,3.893,0.709,2725.213,2.195,0.199,2725.716,P,CS100
2019-12-14 06:00:00,1.872,0.955,2725.409,2.303,0.949,2725.397,1.221,0.553,2725.82,3.049,0.787,2725.148,3.893,0.707,2725.215,2.195,0.196,2725.719,P,CS100
2019-12-14 07:00:00,1.872,0.955,2725.409,2.303,0.95,2725.396,1.221,0.554,2725.819,3.049,0.787,2725.148,3.893,0.708,2725.214,2.195,0.198,2725.717,P,CS100
2019-12-14 08:00:00,1.872,0.953,2725.411,2.303,0.95,2725.396,1.221,0.555,2725.818,3.049,0.783,2725.152,3.893,0.708,2725.214,2.195,0.197,2725.718,P,CS100
2019-12-14 09:00:00,1.872,0.951,2725.413,2.195,0.95,2725.396,1.221,0.556,2725.817,3.049,0.779,2725.156,3.893,0.707,2725.215,2.195,0.197,2725.718,P,CS100
2019-12-14 10:00:00,1.872,0.949,2725.415,2.303,0.95,2725.396,1.221,0.552,2725.821,3.049,0.778,2725.157,3.893,0.706,2725.216,2.195,0.197,2725.718,P,CS100
2019-12-14 11:00:00,1.872,0.948,2725.416,2.303,0.949,2725.397,1.221,0.553,2725.82,3.049,0.776,2725.159,3.893,0.705,2725.217,2.195,0.196,2725.719,P,CS100
2019-12-14 12:00:00,1.872,0.95,2725.414,2.303,0.952,2725.394,1.221,0.555,2725.818,3.049,0.779,2725.156,3.893,0.708,2725.214,2.195,0.198,2725.717,P,CS100
2019-12-14 13:00:00,1.872,0.946,2725.418,2.195,0.948,2725.398,1.221,0.552,2725.821,3.049,0.776,2725.159,3.893,0.705,2725.217,2.195,0.196,2725.719,P,CS100
2019-12-14 14:00:00,1.872,0.947,2725.417,2.195,0.95,2725.396,1.221,0.555,2725.818,3.049,0.776,2725.159,3.893,0.706,2725.216,2.195,0.197,2725.718,P,CS100
2019-12-14 15:00:00,1.872,0.946,2725.418,2.195,0.949,2725.397,1.221,0.554,2725.819,3.049,0.775,2725.16,3.893,0.705,2725.217,2.195,0.196,2725.719,P,CS100
2019-12-14 16:00:00,1.872,0.944,2725.42,2.195,0.949,2725.397,1.221,0.554,2725.819,3.049,0.774,2725.161,3.893,0.705,2725.217,2.195,0.196,2725.719,P,CS100
2019-12-14 17:00:00,1.872,0.941,2725.423,2.195,0.947,2725.399,1.221,0.552,2725.821,3.049,0.767,2725.168,3.893,0.704,2725.218,2.195,0.195,2725.72,P,CS100
2019-12-14 18:00:00,1.872,0.942,2725.422,2.195,0.95,2725.396,1.221,0.553,2725.82,3.049,0.768,2725.167,3.893,0.706,2725.216,2.195,0.197,2725.718,P,CS100
2019-12-14 19:00:00,1.872,0.939,2725.425,2.195,0.949,2725.397,1.221,0.553,2725.82,3.049,0.766,2725.169,3.893,0.705,2725.217,2.195,0.195,2725.72,P,CS100
2019-12-14 20:00:00,1.872,0.94,2725.424,2.195,0.95,2725.396,1.221,0.553,2725.82,3.049,0.767,2725.168,3.893,0.707,2725.215,2.195,0.198,2725.717,P,CS100
2019-12-14 21:00:00,1.872,0.938,2725.426,2.195,0.949,2725.397,1.221,0.553,2725.82,3.049,0.763,2725.172,3.893,0.704,2725.218,2.195,0.196,2725.719,P,CS100
2019-12-14 22:00:00,1.872,0.937,2725.427,2.195,0.948,2725.398,1.221,0.549,2725.824,3.049,0.762,2725.173,3.893,0.703,2725.219,2.195,0.195,2725.72,P,CS100
2019-12-14 23:00:00,1.872,0.936,2725.428,2.195,0.947,2725.399,1.221,0.549,2725.824,3.049,0.76,2725.175,3.893,0.702,2725.22,2.195,0.196,2725.719,P,CS100
2019-12-15 00:00:00,1.872,0.935,2725.429,2.195,0.946,2725.4,1.221,0.55,2725.823,3.049,0.76,2725.175,3.893,0.703,2725.219,2.195,0.194,2725.721,P,CS100
2019-12-15 01:00:00,1.872,0.933,2725.431,2.195,0.946,2725.4,1.221,0.549,2725.824,3.049,0.756,2725.179,3.893,0.703,2725.219,2.195,0.192,2725.723,P,CS100
2019-12-15 02:00:00,1.872,0.934,2725.43,2.195,0.943,2725.403,1.221,0.548,2725.825,3.049,0.755,2725.18,3.893,0.7,2725.222,2.195,0.192,2725.723,P,CS100
2019-12-15 03:00:00,1.872,0.939,2725.425,2.195,0.95,2725.396,1.221,0.554,2725.819,3.049,0.762,2725.173,3.893,0.706,2725.216,2.195,0.197,2725.718,P,CS100
2019-12-15 04:00:00,1.872,0.933,2725.431,2.195,0.945,2725.401,1.221,0.548,2725.825,3.049,0.756,2725.179,3.893,0.7,2725.222,2.195,0.191,2725.724,P,CS100
2019-12-15 05:00:00,1.872,0.934,2725.43,2.195,0.947,2725.399,1.221,0.549,2725.824,3.049,0.758,2725.177,3.893,0.701,2725.221,2.195,0.195,2725.72,P,CS100
2019-12-15 06:00:00,1.872,0.935,2725.429,2.195,0.947,2725.399,1.221,0.548,2725.825,3.049,0.759,2725.176,3.893,0.699,2725.223,2.195,0.193,2725.722,P,CS100
2019-12-15 07:00:00,1.872,0.934,2725.43,2.195,0.945,2725.401,1.221,0.549,2725.824,3.049,0.758,2725.177,3.893,0.701,2725.221,2.195,0.194,2725.721,P,CS100
2019-12-15 08:00:00,1.764,0.933,2725.431,2.195,0.945,2725.401,1.221,0.547,2725.826,3.049,0.758,2725.177,3.893,0.699,2725.223,2.195,0.193,2725.722,P,CS100
2019-12-15 09:00:00,1.764,0.937,2725.427,2.195,0.944,2725.402,1.221,0.549,2725.824,3.049,0.759,2725.176,3.893,0.699,2725.223,2.195,0.195,2725.72,P,CS100
2019-12-15 10:00:00,1.764,0.936,2725.428,2.195,0.944,2725.402,1.221,0.548,2725.825,3.049,0.76,2725.175,3.893,0.698,2725.224,2.195,0.194,2725.721,P,CS100
2019-12-15 11:00:00,1.764,0.936,2725.428,2.195,0.944,2725.402,1.221,0.546,2725.827,3.049,0.759,2725.176,3.893,0.699,2725.223,2.195,0.193,2725.722,P,CS100
2019-12-15 12:00:00,1.764,0.939,2725.425,2.195,0.944,2725.402,1.221,0.545,2725.828,2.943,0.764,2725.171,3.893,0.698,2725.224,2.195,0.193,2725.722,P,CS100
2019-12-15 13:00:00,1.764,0.94,2725.424,2.195,0.945,2725.401,1.221,0.547,2725.826,2.943,0.768,2725.167,3.893,0.699,2725.223,2.195,0.193,2725.722,P,CS100
2019-12-15 14:00:00,1.764,0.941,2725.423,2.195,0.945,2725.401,1.221,0.546,2725.827,3.049,0.769,2725.166,3.893,0.699,2725.223,2.195,0.192,2725.723,P,CS100
2019-12-15 15:00:00,1.764,0.943,2725.421,2.195,0.944,2725.402,1.221,0.547,2725.826,2.943,0.771,2725.164,3.893,0.696,2725.226,2.195,0.192,2725.723,P,CS100
2019-12-15 16:00:00,1.764,0.947,2725.417,2.195,0.945,2725.401,1.221,0.548,2725.825,2.943,0.771,2725.164,3.893,0.697,2725.225,2.195,0.194,2725.721,P,CS100
2019-12-15 17:00:00,1.764,0.947,2725.417,2.195,0.945,2725.401,1.221,0.545,2725.828,2.943,0.772,2725.163,3.893,0.697,2725.225,2.195,0.192,2725.723,P,CS100
2019-12-15 18:00:00,1.764,0.947,2725.417,2.195,0.944,2725.402,1.221,0.545,2725.828,2.943,0.774,2725.161,3.893,0.695,2725.227,2.195,0.192,2725.723,P,CS100
2019-12-15 19:00:00,1.764,0.947,2725.417,2.195,0.943,2725.403,1.221,0.546,2725.827,2.943,0.774,2725.161,3.893,0.696,2725.226,2.195,0.192,2725.723,P,CS100
2019-12-15 20:00:00,1.764,0.95,2725.414,2.195,0.945,2725.401,1.221,0.546,2725.827,2.943,0.776,2725.159,3.893,0.695,2725.227,2.195,0.192,2725.723,P,CS100
2019-12-15 21:00:00,1.764,0.951,2725.413,2.195,0.943,2725.403,1.221,0.545,2725.828,2.943,0.777,2725.158,3.893,0.695,2725.227,2.195,0.192,2725.723,P,CS100
2019-12-15 22:00:00,1.764,0.951,2725.413,2.195,0.943,2725.403,1.221,0.545,2725.828,2.943,0.779,2725.156,3.893,0.695,2725.227,2.195,0.192,2725.723,P,CS100
2019-12-15 23:00:00,1.764,0.951,2725.413,2.195,0.943,2725.403,1.221,0.546,2725.827,2.943,0.78,2725.155,3.893,0.696,2725.226,2.195,0.191,2725.724,P,CS100
2019-12-16 00:00:00,1.764,0.952,2725.412,2.195,0.945,2725.401,1.221,0.547,2725.826,2.943,0.783,2725.152,3.893,0.695,2725.227,2.195,0.193,2725.722,P,CS100
2019-12-16 01:00:00,1.764,0.953,2725.411,2.195,0.944,2725.402,1.221,0.546,2725.827,2.943,0.783,2725.152,3.893,0.696,2725.226,2.195,0.192,2725.723,P,CS100
2019-12-16 02:00:00,1.764,0.954,2725.41,2.195,0.943,2725.403,1.221,0.546,2725.827,2.943,0.783,2725.152,3.893,0.694,2725.228,2.195,0.192,2725.723,P,CS100
2019-12-16 03:00:00,1.764,0.954,2725.41,2.195,0.942,2725.404,1.221,0.546,2725.827,2.943,0.786,2725.149,3.893,0.694,2725.228,2.195,0.191,2725.724,P,CS100
2019-12-16 04:00:00,1.764,0.956,2725.408,2.195,0.944,2725.402,1.221,0.547,2725.826,2.943,0.787,2725.148,3.893,0.693,2725.229,2.195,0.192,2725.723,P,CS100
2019-12-16 05:00:00,1.764,0.957,2725.407,2.195,0.942,2725.404,1.221,0.548,2725.825,2.943,0.789,2725.146,3.893,0.693,2725.229,2.195,0.194,2725.721,P,CS100
2019-12-16 06:00:00,1.764,0.96,2725.404,2.088,0.943,2725.403,1.112,0.549,2725.824,2.943,0.792,2725.143,3.893,0.693,2725.229,2.195,0.192,2725.723,P,CS100
2019-12-16 07:00:00,1.764,0.963,2725.401,2.088,0.943,2725.403,1.112,0.547,2725.826,2.943,0.796,2725.139,3.893,0.693,2725.229,2.195,0.191,2725.724,P,CS100
2019-12-16 08:00:00,1.764,0.966,2725.398,2.088,0.943,2725.403,1.221,0.548,2725.825,2.943,0.8,2725.135,3.893,0.691,2725.231,2.195,0.191,2725.724,P,CS100
2019-12-16 09:00:00,1.764,0.964,2725.4,2.088,0.944,2725.402,1.112,0.548,2725.825,2.943,0.802,2725.133,3.893,0.691,2725.231,2.195,0.191,2725.724,P,CS100
2019-12-16 10:00:00,1.764,0.964,2725.4,2.088,0.94,2725.406,1.112,0.547,2725.826,2.943,0.8,2725.135,3.788,0.69,2725.232,2.195,0.189,2725.726,P,CS100
2019-12-16 11:00:00,1.764,0.966,2725.398,2.088,0.943,2725.403,1.112,0.549,2725.824,2.943,0.802,2725.133,3.788,0.692,2725.23,2.195,0.19,2725.725,P,CS100
2019-12-16 12:00:00,1.764,0.968,2725.396,2.088,0.944,2725.402,1.112,0.549,2725.824,2.943,0.805,2725.13,3.788,0.691,2725.231,2.195,0.19,2725.725,P,CS100
2019-12-16 13:00:00,1.764,0.966,2725.398,2.088,0.942,2725.404,1.112,0.55,2725.823,2.943,0.804,2725.131,3.788,0.69,2725.232,2.195,0.191,2725.724,P,CS100
2019-12-16 14:00:00,1.764,0.967,2725.397,2.088,0.943,2725.403,1.112,0.55,2725.823,2.943,0.803,2725.132,3.788,0.69,2725.232,2.195,0.191,2725.724,P,CS100
2019-12-16 15:00:00,1.764,0.965,2725.399,2.088,0.942,2725.404,1.112,0.55,2725.823,2.943,0.801,2725.134,3.788,0.692,2725.23,2.195,0.19,2725.725,P,CS100
2019-12-16 16:00:00,1.764,0.964,2725.4,2.088,0.944,2725.402,1.112,0.548,2725.825,2.943,0.8,2725.135,3.788,0.69,2725.232,2.195,0.19,2725.725,P,CS100
2019-12-16 17:00:00,1.764,0.965,2725.399,2.088,0.943,2725.403,1.112,0.55,2725.823,2.943,0.798,2725.137,3.788,0.689,2725.233,2.195,0.19,2725.725,P,CS100
2019-12-16 18:00:00,1.764,0.963,2725.401,2.088,0.941,2725.405,1.112,0.549,2725.824,2.943,0.796,2725.139,3.788,0.687,2725.235,2.195,0.189,2725.726,P,CS100
2019-12-16 19:00:00,1.764,0.962,2725.402,2.088,0.943,2725.403,1.112,0.549,2725.824,2.943,0.797,2725.138,3.788,0.688,2725.234,2.195,0.189,2725.726,P,CS100
2019-12-16 20:00:00,1.764,0.964,2725.4,2.088,0.944,2725.402,1.112,0.55,2725.823,2.943,0.797,2725.138,3.788,0.689,2725.233,2.195,0.191,2725.724,P,CS100
2019-12-16 21:00:00,1.764,0.964,2725.4,2.088,0.943,2725.403,1.112,0.549,2725.824,2.943,0.797,2725.138,3.788,0.688,2725.234,2.195,0.191,2725.724,P,CS100
2019-12-16 22:00:00,1.764,0.965,2725.399,2.088,0.944,2725.402,1.112,0.551,2725.822,2.943,0.8,2725.135,3.788,0.69,2725.232,2.195,0.191,2725.724,P,CS100
2019-12-16 23:00:00,1.764,0.965,2725.399,2.088,0.943,2725.403,1.112,0.55,2725.823,2.943,0.801,2725.134,3.788,0.686,2725.236,2.195,0.189,2725.726,P,CS100
2019-12-17 00:00:00,1.764,0.968,2725.396,2.088,0.944,2725.402,1.112,0.551,2725.822,2.943,0.805,2725.13,3.788,0.687,2725.235,2.195,0.19,2725.725,P,CS100
2019-12-17 01:00:00,1.764,0.972,2725.392,2.088,0.943,2725.403,1.112,0.551,2725.822,2.943,0.81,2725.125,3.788,0.686,2725.236,2.195,0.189,2725.726,P,CS100
2019-12-17 02:00:00,1.764,0.975,2725.389,2.088,0.945,2725.401,1.112,0.55,2725.823,2.943,0.814,2725.121,3.788,0.688,2725.234,2.195,0.189,2725.726,P,CS100
2019-12-17 03:00:00,1.764,0.976,2725.388,2.088,0.943,2725.403,1.112,0.551,2725.822,2.943,0.819,2725.116,3.788,0.688,2725.234,2.195,0.188,2725.727,P,CS100
2019-12-17 04:00:00,1.764,0.978,2725.386,2.088,0.944,2725.402,1.112,0.55,2725.823,2.943,0.821,2725.114,3.788,0.688,2725.234,2.195,0.188,2725.727,P,CS100
2019-12-17 05:00:00,1.764,0.976,2725.388,2.088,0.94,2725.406,1.112,0.548,2725.825,2.943,0.82,2725.115,3.788,0.684,2725.238,2.195,0.187,2725.728,P,CS100
2019-12-17 06:00:00,1.764,0.98,2725.384,2.088,0.942,2725.404,1.112,0.55,2725.823,2.943,0.822,2725.113,3.788,0.685,2725.237,2.195,0.187,2725.728,P,CS100
2019-12-17 07:00:00,1.764,0.979,2725.385,2.088,0.943,2725.403,1.112,0.553,2725.82,2.943,0.823,2725.112,3.788,0.685,2725.237,2.195,0.187,2725.728,P,CS100
2019-12-17 08:00:00,1.764,0.979,2725.385,2.088,0.943,2725.403,1.112,0.551,2725.822,2.943,0.821,2725.114,3.788,0.685,2725.237,2.195,0.187,2725.728,P,CS100
2019-12-17 09:00:00,1.764,0.978,2725.386,2.088,0.942,2725.404,1.112,0.55,2725.823,2.943,0.821,2725.114,3.788,0.684,2725.238,2.195,0.186,2725.729,P,CS100
2019-12-17 10:00:00,1.764,0.974,2725.39,2.088,0.942,2725.404,1.112,0.551,2725.822,2.943,0.817,2725.118,3.788,0.681,2725.241,2.195,0.187,2725.728,P,CS100
2019-12-17 11:00:00,1.764,0.972,2725.392,2.088,0.943,2725.403,1.112,0.552,2725.821,2.943,0.813,2725.122,3.788,0.682,2725.24,2.195,0.186,2725.729,P,CS100
2019-12-17 12:00:00,1.656,0.968,2725.396,2.088,0.941,2725.405,1.112,0.55,2725.823,2.943,0.807,2725.128,3.788,0.683,2725.239,2.195,0.186,2725.729,P,CS100
2019-12-17 13:00:00,1.656,0.964,2725.4,2.088,0.941,2725.405,1.112,0.55,2725.823,2.943,0.801,2725.134,3.788,0.682,2725.24,2.195,0.185,2725.73,P,CS100
2019-12-17 14:00:00,1.656,0.963,2725.401,2.088,0.941,2725.405,1.112,0.55,2725.823,2.943,0.799,2725.136,3.788,0.68,2725.242,2.195,0.185,2725.73,P,CS100
2019-12-17 15:00:00,1.656,0.962,2725.402,2.088,0.94,2725.406,1.112,0.549,2725.824,2.943,0.796,2725.139,3.788,0.68,2725.242,2.195,0.185,2725.73,P,CS100
2019-12-17 16:00:00,1.656,0.963,2725.401,2.088,0.942,2725.404,1.112,0.551,2725.822,2.943,0.796,2725.139,3.788,0.682,2725.24,2.195,0.187,2725.728,P,CS100
2019-12-17 17:00:00,1.656,0.96,2725.404,2.088,0.942,2725.404,1.112,0.551,2725.822,2.943,0.794,2725.141,3.788,0.682,2725.24,2.195,0.186,2725.729,P,CS100
2019-12-17 18:00:00,1.656,0.959,2725.405,2.088,0.942,2725.404,1.112,0.552,2725.821,2.943,0.791,2725.144,3.788,0.68,2725.242,2.195,0.185,2725.73,P,CS100
2019-12-17 19:00:00,1.656,0.957,2725.407,2.088,0.944,2725.402,1.112,0.552,2725.821,2.943,0.79,2725.145,3.788,0.681,2725.241,2.195,0.184,2725.731,P,CS100
2019-12-17 20:00:00,1.656,0.955,2725.409,2.088,0.943,2725.403,1.112,0.55,2725.823,2.943,0.789,2725.146,3.788,0.681,2725.241,2.195,0.185,2725.73,P,CS100
2019-12-17 21:00:00,1.656,0.954,2725.41,2.088,0.943,2725.403,1.112,0.551,2725.822,2.943,0.786,2725.149,3.788,0.679,2725.243,2.195,0.186,2725.729,P,CS100
2019-12-17 22:00:00,1.656,0.953,2725.411,2.088,0.943,2725.403,1.112,0.549,2725.824,2.943,0.783,2725.152,3.788,0.679,2725.243,2.195,0.184,2725.731,P,CS100
2019-12-17 23:00:00,1.656,0.951,2725.413,2.088,0.94,2725.406,1.112,0.548,2725.825,2.943,0.783,2725.152,3.788,0.678,2725.244,2.195,0.185,2725.73,P,CS100
2019-12-18 00:00:00,1.656,0.953,2725.411,2.088,0.942,2725.404,1.112,0.55,2725.823,2.943,0.783,2725.152,3.788,0.678,2725.244,2.195,0.185,2725.73,P,CS100
2019-12-18 01:00:00,1.656,0.954,2725.41,2.088,0.943,2725.403,1.112,0.55,2725.823,2.943,0.783,2725.152,3.788,0.677,2725.245,2.195,0.184,2725.731,P,CS100
2019-12-18 02:00:00,1.656,0.954,2725.41,1.98,0.942,2725.404,1.112,0.549,2725.824,2.943,0.783,2725.152,3.788,0.677,2725.245,2.195,0.185,2725.73,P,CS100
2019-12-18 03:00:00,1.656,0.954,2725.41,1.98,0.94,2725.406,1.112,0.55,2725.823,2.943,0.783,2725.152,3.788,0.677,2725.245,2.195,0.185,2725.73,P,CS100
2019-12-18 04:00:00,1.656,0.955,2725.409,1.98,0.941,2725.405,1.112,0.55,2725.823,2.943,0.784,2725.151,3.788,0.678,2725.244,2.195,0.185,2725.73,P,CS100
2019-12-18 05:00:00,1.656,0.954,2725.41,1.98,0.941,2725.405,1.112,0.549,2725.824,2.943,0.785,2725.15,3.788,0.677,2725.245,2.195,0.184,2725.731,P,CS100
2019-12-18 06:00:00,1.656,0.955,2725.409,1.98,0.941,2725.405,1.112,0.549,2725.824,2.943,0.787,2725.148,3.788,0.676,2725.246,2.195,0.183,2725.732,P,CS100
2019-12-18 07:00:00,1.656,0.956,2725.408,1.98,0.942,2725.404,1.112,0.55,2725.823,2.943,0.787,2725.148,3.788,0.676,2725.246,2.195,0.184,2725.731,P,CS100
2019-12-18 08:00:00,1.656,0.956,2725.408,1.98,0.941,2725.405,1.112,0.549,2725.824,2.943,0.787,2725.148,3.788,0.677,2725.245,2.195,0.183,2725.732,P,CS100
2019-12-18 09:00:00,1.656,0.956,2725.408,1.98,0.94,2725.406,1.112,0.549,2725.824,2.943,0.79,2725.145,3.788,0.675,2725.247,2.195,0.181,2725.734,P,CS100
2019-12-18 10:00:00,1.656,0.956,2725.408,1.98,0.938,2725.408,1.112,0.549,2725.824,2.943,0.786,2725.149,3.788,0.675,2725.247,2.088,0.182,2725.733,P,CS100
2019-12-18 11:00:00,1.656,0.956,2725.408,1.98,0.94,2725.406,1.112,0.549,2725.824,2.943,0.787,2725.148,3.788,0.674,2725.248,2.195,0.182,2725.733,P,CS100
2019-12-18 12:00:00,1.656,0.954,2725.41,1.98,0.939,2725.407,1.112,0.548,2725.825,2.943,0.787,2725.148,3.788,0.672,2725.25,2.088,0.182,2725.733,P,CS100
2019-12-18 13:00:00,1.656,0.955,2725.409,1.98,0.939,2725.407,1.112,0.548,2725.825,2.943,0.785,2725.15,3.788,0.674,2725.248,2.088,0.183,2725.732,P,CS100
2019-12-18 14:00:00,1.656,0.952,2725.412,1.98,0.939,2725.407,1.112,0.547,2725.826,2.943,0.784,2725.151,3.788,0.671,2725.251,2.195,0.182,2725.733,P,CS100
2019-12-18 15:00:00,1.656,0.954,2725.41,1.98,0.938,2725.408,1.112,0.55,2725.823,2.943,0.783,2725.152,3.788,0.673,2725.249,2.088,0.183,2725.732,P,CS100
2019-12-18 16:00:00,1.656,0.951,2725.413,1.98,0.938,2725.408,1.112,0.548,2725.825,2.943,0.781,2725.154,3.788,0.672,2725.25,2.088,0.183,2725.732,P,CS100
2019-12-18 17:00:00,1.656,0.951,2725.413,1.98,0.94,2725.406,1.112,0.549,2725.824,2.943,0.78,2725.155,3.788,0.673,2725.249,2.088,0.183,2725.732,P,CS100
2019-12-18 18:00:00,1.656,0.949,2725.415,1.98,0.939,2725.407,1.112,0.548,2725.825,2.943,0.779,2725.156,3.788,0.671,2725.251,2.088,0.183,2725.732,P,CS100
2019-12-18 19:00:00,1.656,0.95,2725.414,1.98,0.938,2725.408,1.112,0.547,2725.826,2.943,0.776,2725.159,3.788,0.672,2725.25,2.088,0.184,2725.731,P,CS100
2019-12-18 20:00:00,1.656,0.948,2725.416,1.98,0.937,2725.409,1.112,0.546,2725.827,2.943,0.776,2725.159,3.788,0.67,2725.252,2.088,0.182,2725.733,P,CS100
2019-12-18 21:00:00,1.656,0.945,2725.419,1.98,0.938,2725.408,1.112,0.549,2725.824,2.943,0.775,2725.16,3.788,0.669,2725.253,2.088,0.183,2725.732,P,CS100
2019-12-18 22:00:00,1.656,0.946,2725.418,1.98,0.937,2725.409,1.112,0.548,2725.825,2.943,0.773,2725.162,3.788,0.67,2725.252,2.088,0.181,2725.734,P,CS100
2019-12-18 23:00:00,1.656,0.947,2725.417,1.98,0.938,2725.408,1.112,0.549,2725.824,2.943,0.773,2725.162,3.788,0.67,2725.252,2.088,0.181,2725.734,P,CS100
2019-12-19 00:00:00,1.656,0.946,2725.418,1.98,0.938,2725.408,1.112,0.548,2725.825,2.943,0.773,2725.162,3.788,0.669,2725.253,2.088,0.181,2725.734,P,CS100
2019-12-19 01:00:00,1.656,0.947,2725.417,1.98,0.937,2725.409,1.112,0.548,2725.825,2.943,0.772,2725.163,3.788,0.668,2725.254,2.088,0.182,2725.733,P,CS100
2019-12-19 02:00:00,1.656,0.949,2725.415,1.98,0.938,2725.408,1.112,0.548,2725.825,2.837,0.774,2725.161,3.788,0.669,2725.253,2.088,0.183,2725.732,P,CS100
2019-12-19 03:00:00,1.656,0.946,2725.418,1.98,0.939,2725.407,1.112,0.547,2725.826,2.837,0.775,2725.16,3.788,0.668,2725.254,2.088,0.182,2725.733,P,CS100
2019-12-19 04:00:00,1.656,0.946,2725.418,1.98,0.939,2725.407,1.112,0.548,2725.825,2.837,0.775,2725.16,3.788,0.668,2725.254,2.088,0.182,2725.733,P,CS100
2019-12-19 05:00:00,1.656,0.946,2725.418,1.98,0.938,2725.408,1.112,0.549,2725.824,2.837,0.774,2725.161,3.683,0.667,2725.255,2.088,0.182,2725.733,P,CS100
2019-12-19 06:00:00,1.656,0.947,2725.417,1.98,0.939,2725.407,1.112,0.547,2725.826,2.837,0.773,2725.162,3.683,0.669,2725.253,2.088,0.181,2725.734,P,CS100
2019-12-19 07:00:00,1.656,0.943,2725.421,1.98,0.936,2725.41,1.112,0.547,2725.826,2.837,0.77,2725.165,3.683,0.666,2725.256,2.088,0.181,2725.734,P,CS100
2019-12-19 08:00:00,1.656,0.947,2725.417,1.98,0.939,2725.407,1.112,0.548,2725.825,2.837,0.774,2725.161,3.683,0.668,2725.254,2.088,0.182,2725.733,P,CS100
2019-12-19 09:00:00,1.656,0.944,2725.42,1.98,0.939,2725.407,1.112,0.548,2725.825,2.837,0.773,2725.162,3.683,0.667,2725.255,2.088,0.182,2725.733,P,CS100
2019-12-19 10:00:00,1.656,0.944,2725.42,1.98,0.935,2725.411,1.112,0.547,2725.826,2.837,0.771,2725.164,3.683,0.665,2725.257,2.088,0.18,2725.735,P,CS100
2019-12-19 11:00:00,1.656,0.944,2725.42,1.98,0.936,2725.41,1.112,0.546,2725.827,2.837,0.77,2725.165,3.683,0.667,2725.255,2.088,0.18,2725.735,P,CS100
2019-12-19 12:00:00,1.656,0.945,2725.419,1.98,0.937,2725.409,1.112,0.547,2725.826,2.837,0.771,2725.164,3.683,0.666,2725.256,2.088,0.181,2725.734,P,CS100
2019-12-19 13:00:00,1.656,0.944,2725.42,1.98,0.937,2725.409,1.112,0.546,2725.827,2.837,0.769,2725.166,3.683,0.665,2725.257,2.088,0.181,2725.734,P,CS100
2019-12-19 14:00:00,1.656,0.944,2725.42,1.98,0.938,2725.408,1.112,0.548,2725.825,2.837,0.77,2725.165,3.683,0.664,2725.258,2.088,0.181,2725.734,P,CS100
2019-12-19 15:00:00,1.656,0.944,2725.42,1.98,0.938,2725.408,1.112,0.548,2725.825,2.837,0.769,2725.166,3.683,0.666,2725.256,2.088,0.183,2725.732,P,CS100
2019-12-19 16:00:00,1.656,0.943,2725.421,1.98,0.936,2725.41,1.112,0.547,2725.826,2.837,0.77,2725.165,3.683,0.667,2725.255,2.088,0.18,2725.735,P,CS100
