DateTime.MST,SR-DSofDAM-WT_WaterTemp.deg.C,SR-DSofDAM-WT_DTW.m,SR-DSofDAM-WT_WaterLevelElev.masl,SR-OBJ1-WT_WaterTemp.deg.C,SR-OBJ1-WT_DTW.m,SR-OBJ1-WT_WaterLevelElev.masl,SR-OBJ-ET0_WaterTemp.deg.C,SR-OBJ-ET0_DTW.m,SR-OBJ-ET0_WaterLevelElev.masl,SR-OBJ-ET1_WaterTemp.deg.C,SR-OBJ-ET1_DTW.m,SR-OBJ-ET1_WaterLevelElev.masl,SR-OBJ-ET2_WaterTemp.deg.C,SR-OBJ-ET2_DTW.m,SR-OBJ-ET2_WaterLevelElev.masl,SR-OBJ-ET3_WaterTemp.deg.C,SR-OBJ-ET3_DTW.m,SR-OBJ-ET3_WaterLevelElev.masl,SR-OBJ-ET4_WaterTemp.deg.C,SR-OBJ-ET4_DTW.m,SR-OBJ-ET4_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2022-07-05 00:00:00,7.179,-0.063,2725.773,6.775,0.464,2725.857,5.962,-0.012,2725.934,4.519,0.507,2725.769,4.102,0.682,2725.66,4.207,0.336,2725.799,5.552,0.12,2725.844,P,CS100
2022-07-05 01:00:00,7.179,-0.063,2725.773,6.775,0.467,2725.854,5.962,-0.01,2725.932,4.519,0.504,2725.772,4.102,0.679,2725.663,4.207,0.334,2725.801,5.552,0.121,2725.843,P,CS100
2022-07-05 02:00:00,7.179,-0.063,2725.773,6.877,0.464,2725.857,5.962,-0.01,2725.932,4.519,0.501,2725.775,4.102,0.674,2725.668,4.207,0.331,2725.804,5.552,0.122,2725.842,P,CS100
2022-07-05 03:00:00,7.179,-0.061,2725.771,6.877,0.468,2725.853,5.962,-0.008,2725.93,4.519,0.501,2725.775,4.102,0.676,2725.666,4.207,0.332,2725.803,5.552,0.123,2725.841,P,CS100
2022-07-05 04:00:00,7.179,-0.06,2725.77,6.877,0.469,2725.852,5.962,-0.006,2725.928,4.519,0.502,2725.774,4.102,0.676,2725.666,4.207,0.333,2725.802,5.552,0.124,2725.84,P,CS100
2022-07-05 05:00:00,7.179,-0.059,2725.769,6.877,0.471,2725.85,5.962,-0.005,2725.927,4.519,0.501,2725.775,4.102,0.677,2725.665,4.207,0.333,2725.802,5.552,0.126,2725.838,P,CS100
2022-07-05 06:00:00,7.179,-0.063,2725.773,6.877,0.473,2725.848,5.962,-0.002,2725.924,4.519,0.502,2725.774,4.102,0.678,2725.664,4.207,0.337,2725.798,5.552,0.127,2725.837,P,CS100
2022-07-05 07:00:00,7.179,-0.059,2725.769,6.877,0.475,2725.846,5.962,-0.0,2725.922,4.519,0.503,2725.773,4.102,0.679,2725.663,4.207,0.339,2725.796,5.552,0.129,2725.835,P,CS100
2022-07-05 08:00:00,7.28,-0.06,2725.77,6.877,0.477,2725.844,5.962,0.002,2725.92,4.519,0.506,2725.77,4.102,0.681,2725.661,4.207,0.34,2725.795,5.552,0.131,2725.833,P,CS100
2022-07-05 09:00:00,7.28,-0.057,2725.767,6.877,0.48,2725.841,5.962,0.002,2725.92,4.519,0.508,2725.768,4.102,0.685,2725.657,4.207,0.343,2725.792,5.552,0.133,2725.831,P,CS100
2022-07-05 10:00:00,7.28,-0.055,2725.765,6.877,0.481,2725.84,6.064,0.004,2725.918,4.519,0.511,2725.765,4.102,0.688,2725.654,4.311,0.348,2725.787,5.552,0.136,2725.828,P,CS100
2022-07-05 11:00:00,7.28,-0.053,2725.763,6.877,0.484,2725.837,6.064,0.007,2725.915,4.519,0.516,2725.76,4.102,0.694,2725.648,4.311,0.352,2725.783,5.552,0.137,2725.827,P,CS100
2022-07-05 12:00:00,7.28,-0.052,2725.762,6.877,0.486,2725.835,6.064,0.011,2725.911,4.519,0.522,2725.754,4.102,0.7,2725.642,4.311,0.356,2725.779,5.552,0.141,2725.823,P,CS100
2022-07-05 13:00:00,7.28,-0.052,2725.762,6.877,0.487,2725.834,6.064,0.005,2725.917,4.519,0.526,2725.75,4.207,0.702,2725.64,4.311,0.364,2725.771,5.552,0.14,2725.824,P,CS100
2022-07-05 14:00:00,7.28,-0.058,2725.768,6.877,0.465,2725.856,6.064,-0.032,2725.954,4.519,0.413,2725.863,4.207,0.642,2725.7,4.311,0.216,2725.919,5.552,0.12,2725.844,P,CS100
2022-07-05 15:00:00,7.28,-0.068,2725.778,6.877,0.45,2725.871,6.064,-0.033,2725.955,4.519,0.35,2725.926,4.207,0.592,2725.75,4.311,0.196,2725.939,5.552,0.109,2725.855,P,CS100
2022-07-05 16:00:00,7.28,-0.067,2725.777,6.877,0.45,2725.871,6.064,-0.022,2725.944,4.519,0.328,2725.948,4.207,0.562,2725.78,4.311,0.202,2725.933,5.552,0.111,2725.853,P,CS100
2022-07-05 17:00:00,7.381,-0.07,2725.78,6.877,0.446,2725.875,6.064,-0.022,2725.944,4.519,0.338,2725.938,4.207,0.554,2725.788,4.311,0.218,2725.917,5.552,0.109,2725.855,P,CS100
2022-07-05 18:00:00,7.381,-0.07,2725.78,6.877,0.45,2725.871,6.064,-0.022,2725.944,4.519,0.351,2725.925,4.207,0.558,2725.784,4.311,0.23,2725.905,5.552,0.11,2725.854,P,CS100
2022-07-05 19:00:00,7.381,-0.069,2725.779,6.877,0.452,2725.869,6.064,-0.02,2725.942,4.519,0.365,2725.911,4.207,0.565,2725.777,4.311,0.241,2725.894,5.552,0.111,2725.853,P,CS100
2022-07-05 20:00:00,7.381,-0.067,2725.777,6.877,0.455,2725.866,6.064,-0.018,2725.94,4.519,0.381,2725.895,4.207,0.574,2725.768,4.311,0.25,2725.885,5.655,0.112,2725.852,P,CS100
2022-07-05 21:00:00,7.381,-0.068,2725.778,6.877,0.456,2725.865,6.064,-0.018,2725.94,4.519,0.391,2725.885,4.207,0.581,2725.761,4.311,0.258,2725.877,5.655,0.112,2725.852,P,CS100
2022-07-05 22:00:00,7.381,-0.064,2725.774,6.877,0.458,2725.863,6.064,-0.016,2725.938,4.519,0.402,2725.874,4.207,0.588,2725.754,4.311,0.265,2725.87,5.655,0.115,2725.849,P,CS100
2022-07-05 23:00:00,7.381,-0.064,2725.774,6.877,0.458,2725.863,6.064,-0.014,2725.936,4.519,0.411,2725.865,4.207,0.594,2725.748,4.311,0.27,2725.865,5.655,0.116,2725.848,P,CS100
2022-07-06 00:00:00,7.381,-0.065,2725.775,6.877,0.461,2725.86,6.064,-0.011,2725.933,4.519,0.418,2725.858,4.207,0.6,2725.742,4.311,0.275,2725.86,5.655,0.115,2725.849,P,CS100
2022-07-06 01:00:00,7.381,-0.064,2725.774,6.877,0.461,2725.86,6.064,-0.013,2725.935,4.519,0.425,2725.851,4.207,0.606,2725.736,4.311,0.279,2725.856,5.655,0.117,2725.847,P,CS100
2022-07-06 02:00:00,7.381,-0.064,2725.774,6.877,0.463,2725.858,6.064,-0.01,2725.932,4.519,0.431,2725.845,4.207,0.611,2725.731,4.311,0.283,2725.852,5.655,0.12,2725.844,P,CS100
2022-07-06 03:00:00,7.381,-0.063,2725.773,6.877,0.463,2725.858,6.064,-0.009,2725.931,4.519,0.436,2725.84,4.207,0.616,2725.726,4.311,0.286,2725.849,5.655,0.121,2725.843,P,CS100
2022-07-06 04:00:00,7.481,-0.063,2725.773,6.877,0.465,2725.856,6.064,-0.009,2725.931,4.519,0.443,2725.833,4.207,0.622,2725.72,4.311,0.29,2725.845,5.655,0.12,2725.844,P,CS100
2022-07-06 05:00:00,7.481,-0.062,2725.772,6.877,0.467,2725.854,6.064,-0.008,2725.93,4.519,0.445,2725.831,4.207,0.624,2725.718,4.311,0.294,2725.841,5.655,0.123,2725.841,P,CS100
2022-07-06 06:00:00,7.481,-0.064,2725.774,6.877,0.47,2725.851,6.064,-0.007,2725.929,4.519,0.451,2725.825,4.207,0.629,2725.713,4.311,0.298,2725.837,5.655,0.124,2725.84,P,CS100
2022-07-06 07:00:00,7.481,-0.063,2725.773,6.877,0.472,2725.849,6.064,-0.003,2725.925,4.519,0.457,2725.819,4.207,0.634,2725.708,4.311,0.3,2725.835,5.655,0.125,2725.839,P,CS100
2022-07-06 08:00:00,7.481,-0.061,2725.771,6.877,0.473,2725.848,6.064,-0.002,2725.924,4.519,0.461,2725.815,4.207,0.638,2725.704,4.311,0.302,2725.833,5.655,0.127,2725.837,P,CS100
2022-07-06 09:00:00,7.481,-0.061,2725.771,6.877,0.473,2725.848,6.064,-0.002,2725.924,4.519,0.461,2725.815,4.207,0.642,2725.7,4.311,0.306,2725.829,5.655,0.129,2725.835,P,CS100
2022-07-06 10:00:00,7.481,-0.058,2725.768,6.978,0.475,2725.846,6.064,0.002,2725.92,4.519,0.467,2725.809,4.207,0.646,2725.696,4.311,0.31,2725.825,5.655,0.131,2725.833,P,CS100
2022-07-06 11:00:00,7.481,-0.057,2725.767,6.978,0.477,2725.844,6.064,0.004,2725.918,4.623,0.475,2725.801,4.207,0.653,2725.689,4.311,0.317,2725.818,5.655,0.134,2725.83,P,CS100
2022-07-06 12:00:00,7.481,-0.057,2725.767,6.978,0.483,2725.838,6.064,0.01,2725.912,4.623,0.485,2725.791,4.207,0.661,2725.681,4.311,0.324,2725.811,5.655,0.138,2725.826,P,CS100
2022-07-06 13:00:00,7.481,-0.057,2725.767,6.978,0.483,2725.838,6.064,0.01,2725.912,4.623,0.489,2725.787,4.207,0.666,2725.676,4.311,0.33,2725.805,5.655,0.137,2725.827,P,CS100
2022-07-06 14:00:00,7.481,-0.057,2725.767,6.978,0.481,2725.84,6.064,0.01,2725.912,4.623,0.495,2725.781,4.207,0.674,2725.668,4.311,0.335,2725.8,5.655,0.137,2725.827,P,CS100
2022-07-06 15:00:00,7.481,-0.061,2725.771,6.978,0.476,2725.845,6.064,0.004,2725.918,4.623,0.501,2725.775,4.207,0.676,2725.666,4.311,0.34,2725.795,5.655,0.13,2725.834,P,CS100
2022-07-06 16:00:00,7.481,-0.063,2725.773,6.978,0.469,2725.852,6.064,-0.002,2725.924,4.623,0.501,2725.775,4.207,0.678,2725.664,4.311,0.343,2725.792,5.655,0.126,2725.838,P,CS100
2022-07-06 17:00:00,7.481,-0.06,2725.77,6.978,0.472,2725.849,6.064,-0.002,2725.924,4.623,0.508,2725.768,4.207,0.684,2725.658,4.311,0.346,2725.789,5.655,0.127,2725.837,P,CS100
2022-07-06 18:00:00,7.481,-0.067,2725.777,6.978,0.458,2725.863,6.166,-0.035,2725.957,4.623,0.501,2725.775,4.207,0.678,2725.664,4.311,0.329,2725.806,5.655,0.109,2725.855,P,CS100
2022-07-06 19:00:00,7.481,-0.067,2725.777,6.978,0.45,2725.871,6.166,-0.022,2725.944,4.623,0.486,2725.79,4.207,0.668,2725.674,4.311,0.298,2725.837,5.655,0.111,2725.853,P,CS100
2022-07-06 20:00:00,7.481,-0.067,2725.777,6.978,0.448,2725.873,6.166,-0.021,2725.943,4.623,0.473,2725.803,4.207,0.658,2725.684,4.311,0.293,2725.842,5.655,0.111,2725.853,P,CS100
2022-07-06 21:00:00,7.481,-0.071,2725.781,6.978,0.445,2725.876,6.166,-0.024,2725.946,4.623,0.464,2725.812,4.207,0.648,2725.694,4.415,0.289,2725.846,5.655,0.108,2725.856,P,CS100
2022-07-06 22:00:00,7.481,-0.069,2725.779,6.978,0.448,2725.873,6.166,-0.023,2725.945,4.623,0.459,2725.817,4.207,0.639,2725.703,4.415,0.289,2725.846,5.655,0.11,2725.854,P,CS100
2022-07-06 23:00:00,7.481,-0.07,2725.78,6.978,0.451,2725.87,6.166,-0.017,2725.939,4.623,0.456,2725.82,4.311,0.633,2725.709,4.311,0.292,2725.843,5.655,0.112,2725.852,P,CS100
2022-07-07 00:00:00,7.481,-0.068,2725.778,6.978,0.452,2725.869,6.166,-0.017,2725.939,4.623,0.453,2725.823,4.311,0.628,2725.714,4.415,0.293,2725.842,5.655,0.113,2725.851,P,CS100
2022-07-07 01:00:00,7.481,-0.067,2725.777,6.978,0.456,2725.865,6.166,-0.014,2725.936,4.623,0.455,2725.821,4.311,0.627,2725.715,4.415,0.294,2725.841,5.655,0.114,2725.85,P,CS100
2022-07-07 02:00:00,7.481,-0.068,2725.778,6.978,0.459,2725.862,6.166,-0.015,2725.937,4.623,0.454,2725.822,4.311,0.628,2725.714,4.415,0.297,2725.838,5.655,0.115,2725.849,P,CS100
2022-07-07 03:00:00,7.481,-0.067,2725.777,6.978,0.459,2725.862,6.166,-0.012,2725.934,4.623,0.456,2725.82,4.311,0.628,2725.714,4.415,0.298,2725.837,5.655,0.116,2725.848,P,CS100
2022-07-07 04:00:00,7.481,-0.067,2725.777,6.978,0.461,2725.86,6.166,-0.01,2725.932,4.623,0.457,2725.819,4.311,0.631,2725.711,4.415,0.302,2725.833,5.757,0.12,2725.844,P,CS100
2022-07-07 05:00:00,7.481,-0.068,2725.778,6.978,0.462,2725.859,6.166,-0.008,2725.93,4.623,0.459,2725.817,4.311,0.634,2725.708,4.415,0.302,2725.833,5.757,0.12,2725.844,P,CS100
2022-07-07 06:00:00,7.481,-0.068,2725.778,6.978,0.465,2725.856,6.166,-0.008,2725.93,4.623,0.464,2725.812,4.311,0.637,2725.705,4.415,0.307,2725.828,5.757,0.119,2725.845,P,CS100
2022-07-07 07:00:00,7.481,-0.066,2725.776,6.978,0.469,2725.852,6.166,-0.006,2725.928,4.623,0.467,2725.809,4.311,0.641,2725.701,4.415,0.309,2725.826,5.757,0.123,2725.841,P,CS100
2022-07-07 08:00:00,7.481,-0.064,2725.774,6.978,0.471,2725.85,6.166,-0.003,2725.925,4.623,0.471,2725.805,4.311,0.644,2725.698,4.415,0.31,2725.825,5.757,0.125,2725.839,P,CS100
2022-07-07 09:00:00,7.481,-0.064,2725.774,6.978,0.472,2725.849,6.166,-0.003,2725.925,4.623,0.473,2725.803,4.311,0.646,2725.696,4.415,0.313,2725.822,5.757,0.127,2725.837,P,CS100
2022-07-07 10:00:00,7.481,-0.063,2725.773,6.978,0.475,2725.846,6.166,-0.001,2725.923,4.623,0.477,2725.799,4.311,0.651,2725.691,4.415,0.317,2725.818,5.757,0.127,2725.837,P,CS100
2022-07-07 11:00:00,7.481,-0.06,2725.77,6.978,0.479,2725.842,6.166,0.006,2725.916,4.623,0.489,2725.787,4.311,0.659,2725.683,4.415,0.327,2725.808,5.757,0.133,2725.831,P,CS100
2022-07-07 12:00:00,7.481,-0.056,2725.766,6.978,0.483,2725.838,6.166,0.009,2725.913,4.623,0.501,2725.775,4.311,0.668,2725.674,4.415,0.338,2725.797,5.757,0.136,2725.828,P,CS100
2022-07-07 13:00:00,7.481,-0.057,2725.767,6.978,0.481,2725.84,6.166,0.006,2725.916,4.623,0.508,2725.768,4.311,0.676,2725.666,4.415,0.344,2725.791,5.757,0.135,2725.829,P,CS100
2022-07-07 14:00:00,7.582,-0.06,2725.77,6.978,0.481,2725.84,6.166,0.009,2725.913,4.623,0.514,2725.762,4.311,0.682,2725.66,4.415,0.35,2725.785,5.757,0.136,2725.828,P,CS100
2022-07-07 15:00:00,7.582,-0.061,2725.771,7.079,0.479,2725.842,6.166,0.004,2725.918,4.623,0.517,2725.759,4.311,0.685,2725.657,4.415,0.354,2725.781,5.757,0.132,2725.832,P,CS100
2022-07-07 16:00:00,7.582,-0.065,2725.775,7.079,0.474,2725.847,6.166,-0.0,2725.922,4.623,0.521,2725.755,4.311,0.686,2725.656,4.415,0.355,2725.78,5.757,0.127,2725.837,P,CS100
2022-07-07 17:00:00,7.582,-0.067,2725.777,7.079,0.47,2725.851,6.166,-0.006,2725.928,4.623,0.522,2725.754,4.311,0.69,2725.652,4.415,0.358,2725.777,5.757,0.124,2725.84,P,CS100
2022-07-07 18:00:00,7.582,-0.067,2725.777,7.079,0.466,2725.855,6.166,-0.007,2725.929,4.623,0.518,2725.758,4.311,0.69,2725.652,4.415,0.355,2725.78,5.757,0.121,2725.843,P,CS100
2022-07-07 19:00:00,7.582,-0.068,2725.778,7.079,0.465,2725.856,6.166,-0.009,2725.931,4.623,0.516,2725.76,4.311,0.688,2725.654,4.415,0.352,2725.783,5.757,0.119,2725.845,P,CS100
2022-07-07 20:00:00,7.582,-0.067,2725.777,7.079,0.464,2725.857,6.166,-0.011,2725.933,4.623,0.513,2725.763,4.311,0.686,2725.656,4.415,0.347,2725.788,5.757,0.119,2725.845,P,CS100
2022-07-07 21:00:00,7.582,-0.068,2725.778,7.079,0.462,2725.859,6.166,-0.01,2725.932,4.623,0.51,2725.766,4.311,0.683,2725.659,4.415,0.342,2725.793,5.757,0.119,2725.845,P,CS100
2022-07-07 22:00:00,7.582,-0.067,2725.777,7.079,0.465,2725.856,6.166,-0.008,2725.93,4.623,0.508,2725.768,4.311,0.682,2725.66,4.415,0.34,2725.795,5.757,0.118,2725.846,P,CS100
2022-07-07 23:00:00,7.582,-0.066,2725.776,7.079,0.466,2725.855,6.166,-0.007,2725.929,4.623,0.506,2725.77,4.311,0.679,2725.663,4.415,0.337,2725.798,5.757,0.122,2725.842,P,CS100
2022-07-08 00:00:00,7.582,-0.065,2725.775,7.079,0.468,2725.853,6.166,-0.008,2725.93,4.623,0.503,2725.773,4.311,0.678,2725.664,4.415,0.339,2725.796,5.757,0.122,2725.842,P,CS100
2022-07-08 01:00:00,7.582,-0.065,2725.775,7.079,0.467,2725.854,6.166,-0.006,2725.928,4.623,0.503,2725.773,4.311,0.679,2725.663,4.415,0.337,2725.798,5.757,0.124,2725.84,P,CS100
2022-07-08 02:00:00,7.582,-0.065,2725.775,7.079,0.471,2725.85,6.166,-0.003,2725.925,4.623,0.504,2725.772,4.311,0.679,2725.663,4.415,0.339,2725.796,5.757,0.125,2725.839,P,CS100
2022-07-08 03:00:00,7.582,-0.064,2725.774,7.079,0.473,2725.848,6.268,-0.001,2725.923,4.623,0.504,2725.772,4.311,0.68,2725.662,4.415,0.34,2725.795,5.757,0.127,2725.837,P,CS100
2022-07-08 04:00:00,7.582,-0.063,2725.773,7.079,0.475,2725.846,6.268,-0.0,2725.922,4.623,0.506,2725.77,4.311,0.681,2725.661,4.415,0.34,2725.795,5.757,0.129,2725.835,P,CS100
2022-07-08 05:00:00,7.582,-0.062,2725.772,7.079,0.479,2725.842,6.166,0.002,2725.92,4.623,0.507,2725.769,4.415,0.682,2725.66,4.415,0.343,2725.792,5.757,0.13,2725.834,P,CS100
2022-07-08 06:00:00,7.582,-0.06,2725.77,7.079,0.479,2725.842,6.268,0.005,2725.917,4.623,0.507,2725.769,4.415,0.684,2725.658,4.415,0.346,2725.789,5.757,0.134,2725.83,P,CS100
2022-07-08 07:00:00,7.582,-0.059,2725.769,7.079,0.481,2725.84,6.268,0.004,2725.918,4.623,0.51,2725.766,4.415,0.686,2725.656,4.415,0.347,2725.788,5.757,0.133,2725.831,P,CS100
2022-07-08 08:00:00,7.582,-0.058,2725.768,7.079,0.483,2725.838,6.268,0.008,2725.914,4.623,0.511,2725.765,4.415,0.687,2725.655,4.415,0.349,2725.786,5.757,0.137,2725.827,P,CS100
2022-07-08 09:00:00,7.582,-0.056,2725.766,7.079,0.488,2725.833,6.268,0.01,2725.912,4.623,0.519,2725.757,4.415,0.692,2725.65,4.415,0.353,2725.782,5.757,0.138,2725.826,P,CS100
2022-07-08 10:00:00,7.582,-0.053,2725.763,7.079,0.489,2725.832,6.268,0.011,2725.911,4.623,0.527,2725.749,4.415,0.696,2725.646,4.415,0.362,2725.773,5.757,0.141,2725.823,P,CS100
2022-07-08 11:00:00,7.582,-0.051,2725.761,7.079,0.492,2725.829,6.268,0.015,2725.907,4.623,0.532,2725.744,4.415,0.7,2725.642,4.415,0.366,2725.769,5.86,0.144,2725.82,P,CS100
2022-07-08 12:00:00,7.582,-0.048,2725.758,7.079,0.496,2725.825,6.268,0.02,2725.902,4.623,0.536,2725.74,4.415,0.705,2725.637,4.519,0.371,2725.764,5.86,0.148,2725.816,P,CS100
2022-07-08 13:00:00,7.682,-0.05,2725.76,7.079,0.497,2725.824,6.268,0.022,2725.9,4.623,0.539,2725.737,4.415,0.711,2725.631,4.519,0.373,2725.762,5.86,0.147,2725.817,P,CS100
2022-07-08 14:00:00,7.682,-0.05,2725.76,7.079,0.496,2725.825,6.268,0.021,2725.901,4.623,0.544,2725.732,4.415,0.713,2725.629,4.519,0.378,2725.757,5.86,0.15,2725.814,P,CS100
2022-07-08 15:00:00,7.682,-0.053,2725.763,7.079,0.494,2725.827,6.268,0.019,2725.903,4.623,0.545,2725.731,4.415,0.714,2725.628,4.519,0.379,2725.756,5.86,0.147,2725.817,P,CS100
2022-07-08 16:00:00,7.682,-0.057,2725.767,7.079,0.491,2725.83,6.268,0.015,2725.907,4.623,0.546,2725.73,4.415,0.717,2725.625,4.519,0.382,2725.753,5.86,0.143,2725.821,P,CS100
2022-07-08 17:00:00,7.682,-0.061,2725.771,7.079,0.485,2725.836,6.268,0.007,2725.915,4.623,0.548,2725.728,4.415,0.721,2725.621,4.519,0.384,2725.751,5.86,0.137,2725.827,P,CS100
2022-07-08 18:00:00,7.682,-0.064,2725.774,7.179,0.475,2725.846,6.268,0.001,2725.921,4.623,0.546,2725.73,4.415,0.718,2725.624,4.519,0.382,2725.753,5.86,0.131,2725.833,P,CS100
2022-07-08 19:00:00,7.682,-0.065,2725.775,7.179,0.472,2725.849,6.268,-0.003,2725.925,4.623,0.542,2725.734,4.415,0.716,2725.626,4.519,0.377,2725.758,5.86,0.128,2725.836,P,CS100
2022-07-08 20:00:00,7.682,-0.064,2725.774,7.179,0.47,2725.851,6.268,-0.003,2725.925,4.623,0.539,2725.737,4.415,0.714,2725.628,4.519,0.371,2725.764,5.86,0.127,2725.837,P,CS100
2022-07-08 21:00:00,7.682,-0.063,2725.773,7.179,0.472,2725.849,6.268,-0.005,2725.927,4.623,0.536,2725.74,4.415,0.712,2725.63,4.519,0.367,2725.768,5.86,0.127,2725.837,P,CS100
2022-07-08 22:00:00,7.682,-0.064,2725.774,7.179,0.473,2725.848,6.268,-0.006,2725.928,4.623,0.533,2725.743,4.415,0.709,2725.633,4.519,0.364,2725.771,5.86,0.126,2725.838,P,CS100
2022-07-08 23:00:00,7.682,-0.064,2725.774,7.179,0.473,2725.848,6.268,-0.002,2725.924,4.623,0.53,2725.746,4.415,0.707,2725.635,4.519,0.361,2725.774,5.86,0.127,2725.837,P,CS100
2022-07-09 00:00:00,7.682,-0.062,2725.772,7.179,0.477,2725.844,6.268,-0.0,2725.922,4.623,0.529,2725.747,4.415,0.706,2725.636,4.519,0.361,2725.774,5.86,0.131,2725.833,P,CS100
2022-07-09 01:00:00,7.682,-0.062,2725.772,7.179,0.476,2725.845,6.268,0.001,2725.921,4.727,0.527,2725.749,4.415,0.705,2725.637,4.519,0.36,2725.775,5.86,0.131,2725.833,P,CS100
2022-07-09 02:00:00,7.682,-0.061,2725.771,7.179,0.48,2725.841,6.268,0.006,2725.916,4.727,0.527,2725.749,4.415,0.704,2725.638,4.519,0.359,2725.776,5.86,0.134,2725.83,P,CS100
2022-07-09 03:00:00,7.682,-0.061,2725.771,7.179,0.481,2725.84,6.268,0.006,2725.916,4.727,0.526,2725.75,4.415,0.705,2725.637,4.519,0.36,2725.775,5.86,0.137,2725.827,P,CS100
2022-07-09 04:00:00,7.682,-0.059,2725.769,7.179,0.483,2725.838,6.268,0.008,2725.914,4.727,0.526,2725.75,4.415,0.705,2725.637,4.519,0.362,2725.773,5.86,0.139,2725.825,P,CS100
2022-07-09 05:00:00,7.782,-0.058,2725.768,7.179,0.487,2725.834,6.268,0.012,2725.91,4.727,0.527,2725.749,4.415,0.706,2725.636,4.519,0.362,2725.773,5.86,0.139,2725.825,P,CS100
2022-07-09 06:00:00,7.782,-0.056,2725.766,7.179,0.488,2725.833,6.268,0.012,2725.91,4.727,0.528,2725.748,4.415,0.707,2725.635,4.519,0.364,2725.771,5.86,0.143,2725.821,P,CS100
2022-07-09 07:00:00,7.782,-0.056,2725.766,7.179,0.489,2725.832,6.268,0.015,2725.907,4.727,0.529,2725.747,4.415,0.71,2725.632,4.519,0.365,2725.77,5.86,0.144,2725.82,P,CS100
2022-07-09 08:00:00,7.782,-0.054,2725.764,7.179,0.494,2725.827,6.268,0.016,2725.906,4.727,0.532,2725.744,4.415,0.711,2725.631,4.519,0.368,2725.767,5.86,0.147,2725.817,P,CS100
2022-07-09 09:00:00,7.782,-0.053,2725.763,7.179,0.495,2725.826,6.37,0.019,2725.903,4.727,0.539,2725.737,4.415,0.715,2725.627,4.519,0.372,2725.763,5.86,0.147,2725.817,P,CS100
2022-07-09 10:00:00,7.782,-0.051,2725.761,7.179,0.498,2725.823,6.37,0.022,2725.9,4.727,0.55,2725.726,4.415,0.721,2725.621,4.519,0.381,2725.754,5.86,0.151,2725.813,P,CS100
2022-07-09 11:00:00,7.782,-0.048,2725.758,7.179,0.503,2725.818,6.37,0.024,2725.898,4.727,0.553,2725.723,4.415,0.726,2725.616,4.519,0.39,2725.745,5.86,0.155,2725.809,P,CS100
2022-07-09 12:00:00,7.782,-0.043,2725.753,7.179,0.506,2725.815,6.37,0.033,2725.889,4.727,0.561,2725.715,4.519,0.733,2725.609,4.519,0.396,2725.739,5.86,0.159,2725.805,P,CS100
2022-07-09 13:00:00,7.782,-0.041,2725.751,7.179,0.51,2725.811,6.37,0.035,2725.887,4.727,0.565,2725.711,4.519,0.736,2725.606,4.519,0.4,2725.735,5.86,0.163,2725.801,P,CS100
2022-07-09 14:00:00,7.782,-0.042,2725.752,7.179,0.511,2725.81,6.37,0.037,2725.885,4.727,0.569,2725.707,4.519,0.741,2725.601,4.519,0.403,2725.732,5.86,0.164,2725.8,P,CS100
2022-07-09 15:00:00,7.782,-0.042,2725.752,7.179,0.507,2725.814,6.37,0.033,2725.889,4.727,0.569,2725.707,4.519,0.741,2725.601,4.519,0.404,2725.731,5.86,0.16,2725.804,P,CS100
2022-07-09 16:00:00,7.782,-0.046,2725.756,7.179,0.503,2725.818,6.37,0.029,2725.893,4.727,0.572,2725.704,4.519,0.744,2725.598,4.519,0.409,2725.726,5.86,0.155,2725.809,P,CS100
2022-07-09 17:00:00,7.782,-0.052,2725.762,7.179,0.498,2725.823,6.37,0.018,2725.904,4.727,0.571,2725.705,4.519,0.746,2725.596,4.519,0.411,2725.724,5.962,0.147,2725.817,P,CS100
2022-07-09 18:00:00,7.882,-0.056,2725.766,7.179,0.491,2725.83,6.37,0.013,2725.909,4.727,0.57,2725.706,4.519,0.745,2725.597,4.519,0.406,2725.729,5.962,0.141,2725.823,P,CS100
2022-07-09 19:00:00,7.882,-0.058,2725.768,7.179,0.485,2725.836,6.37,0.01,2725.912,4.727,0.566,2725.71,4.519,0.743,2725.599,4.519,0.401,2725.734,5.962,0.138,2725.826,P,CS100
2022-07-09 20:00:00,7.882,-0.062,2725.772,7.179,0.48,2725.841,6.37,0.005,2725.917,4.727,0.56,2725.716,4.519,0.741,2725.601,4.519,0.394,2725.741,5.962,0.134,2725.83,P,CS100
2022-07-09 21:00:00,7.882,-0.062,2725.772,7.179,0.481,2725.84,6.37,0.005,2725.917,4.727,0.557,2725.719,4.519,0.736,2725.606,4.519,0.389,2725.746,5.962,0.134,2725.83,P,CS100
2022-07-09 22:00:00,7.882,-0.062,2725.772,7.28,0.482,2725.839,6.37,0.005,2725.917,4.727,0.554,2725.722,4.519,0.736,2725.606,4.519,0.387,2725.748,5.962,0.134,2725.83,P,CS100
2022-07-09 23:00:00,7.882,-0.061,2725.771,7.28,0.481,2725.84,6.37,0.006,2725.916,4.727,0.549,2725.727,4.519,0.73,2725.612,4.519,0.38,2725.755,5.962,0.135,2725.829,P,CS100
2022-07-10 00:00:00,7.882,-0.059,2725.769,7.28,0.484,2725.837,6.37,0.007,2725.915,4.727,0.549,2725.727,4.519,0.73,2725.612,4.519,0.379,2725.756,5.962,0.136,2725.828,P,CS100
