DateTime.MST,SR-OBJ1-D_WaterTemp.deg.C,SR-OBJ1-D_DTW.m,SR-OBJ1-D_WaterLevelElev.masl,SR-OBJ1-M_WaterTemp.deg.C,SR-OBJ1-M_DTW.m,SR-OBJ1-M_WaterLevelElev.masl,SR-OBJ1-S_WaterTemp.deg.C,SR-OBJ1-S_DTW.m,SR-OBJ1-S_WaterLevelElev.masl,SR-OBJ2-D_WaterTemp.deg.C,SR-OBJ2-D_DTW.m,SR-OBJ2-D_WaterLevelElev.masl,SR-OBJ2-M_WaterTemp.deg.C,SR-OBJ2-M_DTW.m,SR-OBJ2-M_WaterLevelElev.masl,SR-OBJ2-S_WaterTemp.deg.C,SR-OBJ2-S_DTW.m,SR-OBJ2-S_WaterLevelElev.masl,SR-T.1.1.3-D_WaterTemp.deg.C,SR-T.1.1.3-D_DTW.m,SR-T.1.1.3-D_WaterLevelElev.masl,SR-T.1.1.3-S_WaterTemp.deg.C,SR-T.1.1.3-S_DTW.m,SR-T.1.1.3-S_WaterLevelElev.masl,SR-OBJ4-Piezo-140_WaterTemp.deg.C,SR-OBJ4-Piezo-140_DTW.m,SR-OBJ4-Piezo-140_WaterLevelElev.masl,SR-OBJ4-Piezo-200_WaterTemp.deg.C,SR-OBJ4-Piezo-200_DTW.m,SR-OBJ4-Piezo-200_WaterLevelElev.masl,SR-OBJ4-GBPiezo-245_WaterTemp.deg.C,SR-OBJ4-GBPiezo-245_DTW.m,SR-OBJ4-GBPiezo-245_WaterLevelElev.masl,SR-OBJ4-GBPiezo-335_WaterTemp.deg.C,SR-OBJ4-GBPiezo-335_DTW.m,SR-OBJ4-GBPiezo-335_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2020-10-29 00:00:00,7.28,1.137,2725.227,7.682,1.085,2725.261,6.268,0.663,2725.71,6.775,1.013,2724.922,7.28,0.751,2725.171,6.064,0.147,2725.768,-99999,-99999,-99999,7.983,-99999,-99999,7.079,0.504,2725.613,7.782,0.786,2725.331,7.882,0.938,2725.136,7.983,0.914,2725.182,P,CS100
2020-10-29 01:00:00,7.28,1.138,2725.226,7.682,1.086,2725.26,6.268,0.663,2725.71,6.775,1.014,2724.921,7.28,0.751,2725.171,6.064,0.148,2725.767,-99999,-99999,-99999,7.983,-99999,-99999,7.079,0.504,2725.613,7.782,0.785,2725.332,7.882,0.939,2725.135,7.983,0.916,2725.18,P,CS100
2020-10-29 02:00:00,7.28,1.139,2725.225,7.682,1.085,2725.261,6.268,0.661,2725.712,6.775,1.015,2724.92,7.28,0.748,2725.174,6.064,0.145,2725.77,-99999,-99999,-99999,7.983,-99999,-99999,7.079,0.503,2725.614,7.782,0.784,2725.333,7.882,0.938,2725.136,7.983,0.915,2725.181,P,CS100
2020-10-29 03:00:00,7.28,1.141,2725.223,7.682,1.085,2725.261,6.268,0.663,2725.71,6.775,1.015,2724.92,7.28,0.75,2725.172,6.064,0.146,2725.769,-99999,-99999,-99999,7.983,-99999,-99999,7.079,0.503,2725.614,7.782,0.788,2725.329,7.882,0.939,2725.135,7.983,0.915,2725.181,P,CS100
2020-10-29 04:00:00,7.28,1.14,2725.224,7.682,1.085,2725.261,6.268,0.662,2725.711,6.775,1.015,2724.92,7.179,0.749,2725.173,6.064,0.147,2725.768,-99999,-99999,-99999,7.983,-99999,-99999,7.079,0.504,2725.613,7.782,0.786,2725.331,7.882,0.941,2725.133,7.983,0.918,2725.178,P,CS100
2020-10-29 05:00:00,7.28,1.143,2725.221,7.682,1.086,2725.26,6.268,0.664,2725.709,6.775,1.017,2724.918,7.28,0.748,2725.174,6.064,0.146,2725.769,-99999,-99999,-99999,7.983,-99999,-99999,7.079,0.505,2725.612,7.782,0.785,2725.332,7.882,0.941,2725.133,7.983,0.918,2725.178,P,CS100
2020-10-29 06:00:00,7.28,1.143,2725.221,7.682,1.083,2725.263,6.268,0.663,2725.71,6.775,1.016,2724.919,7.179,0.749,2725.173,6.064,0.145,2725.77,-99999,-99999,-99999,7.983,-99999,-99999,7.079,0.504,2725.613,7.782,0.785,2725.332,7.882,0.942,2725.132,7.983,0.918,2725.178,P,CS100
2020-10-29 07:00:00,7.28,1.144,2725.22,7.682,1.086,2725.26,6.268,0.662,2725.711,6.775,1.018,2724.917,7.179,0.75,2725.172,6.064,0.146,2725.769,-99999,-99999,-99999,7.983,-99999,-99999,7.079,0.503,2725.614,7.782,0.785,2725.332,7.882,0.941,2725.133,7.983,0.92,2725.176,P,CS100
2020-10-29 08:00:00,7.28,1.143,2725.221,7.682,1.086,2725.26,6.268,0.663,2725.71,6.775,1.019,2724.916,7.179,0.75,2725.172,6.064,0.147,2725.768,-99999,-99999,-99999,7.983,-99999,-99999,7.079,0.505,2725.612,7.782,0.787,2725.33,7.882,0.944,2725.13,7.983,0.92,2725.176,P,CS100
2020-10-29 09:00:00,7.28,1.144,2725.22,7.682,1.085,2725.261,6.268,0.662,2725.711,6.775,1.019,2724.916,7.179,0.748,2725.174,6.064,0.148,2725.767,-99999,-99999,-99999,7.983,-99999,-99999,7.079,0.506,2725.611,7.682,0.787,2725.33,7.882,0.943,2725.131,7.983,0.92,2725.176,P,CS100
2020-10-29 10:00:00,7.28,1.144,2725.22,7.682,1.087,2725.259,6.268,0.662,2725.711,6.775,1.018,2724.917,7.179,0.75,2725.172,6.064,0.147,2725.768,-99999,-99999,-99999,7.983,-99999,-99999,6.978,0.508,2725.609,7.782,0.788,2725.329,7.882,0.942,2725.132,7.983,0.921,2725.175,P,CS100
2020-10-29 11:00:00,7.28,1.14,2725.224,7.682,1.086,2725.26,6.166,0.662,2725.711,6.775,1.016,2724.919,7.179,0.749,2725.173,6.064,0.146,2725.769,-99999,-99999,-99999,7.983,-99999,-99999,6.978,0.509,2725.608,7.682,0.785,2725.332,7.882,0.942,2725.132,7.983,0.919,2725.177,P,CS100
2020-10-29 12:00:00,7.28,1.14,2725.224,7.682,1.087,2725.259,6.166,0.664,2725.709,6.775,1.016,2724.919,7.179,0.751,2725.171,6.064,0.147,2725.768,-99999,-99999,-99999,7.983,-99999,-99999,6.978,0.508,2725.609,7.682,0.789,2725.328,7.882,0.942,2725.132,7.983,0.918,2725.178,P,CS100
2020-10-29 13:00:00,7.28,1.136,2725.228,7.682,1.086,2725.26,6.166,0.662,2725.711,6.775,1.014,2724.921,7.179,0.749,2725.173,5.962,0.146,2725.769,-99999,-99999,-99999,7.983,-99999,-99999,6.978,0.509,2725.608,7.682,0.789,2725.328,7.882,0.94,2725.134,7.983,0.915,2725.181,P,CS100
2020-10-29 14:00:00,7.28,1.133,2725.231,7.682,1.086,2725.26,6.166,0.661,2725.712,6.775,1.012,2724.923,7.179,0.746,2725.176,5.962,0.146,2725.769,-99999,-99999,-99999,7.983,-99999,-99999,6.978,0.508,2725.609,7.682,0.787,2725.33,7.882,0.935,2725.139,7.983,0.912,2725.184,P,CS100
2020-10-29 15:00:00,7.28,1.135,2725.229,7.682,1.085,2725.261,6.166,0.662,2725.711,6.775,1.01,2724.925,7.179,0.747,2725.175,5.962,0.147,2725.768,-99999,-99999,-99999,7.983,-99999,-99999,6.978,0.506,2725.611,7.682,0.786,2725.331,7.882,0.936,2725.138,7.983,0.913,2725.183,P,CS100
2020-10-29 16:00:00,7.28,1.134,2725.23,7.682,1.085,2725.261,6.166,0.663,2725.71,6.775,1.01,2724.925,7.179,0.747,2725.175,5.962,0.145,2725.77,-99999,-99999,-99999,7.983,-99999,-99999,6.978,0.507,2725.61,7.682,0.787,2725.33,7.782,0.936,2725.138,7.983,0.913,2725.183,P,CS100
2020-10-29 17:00:00,7.28,1.136,2725.228,7.682,1.086,2725.26,6.166,0.663,2725.71,6.775,1.011,2724.924,7.179,0.748,2725.174,5.962,0.147,2725.768,-99999,-99999,-99999,7.983,-99999,-99999,6.978,0.506,2725.611,7.682,0.787,2725.33,7.782,0.938,2725.136,7.983,0.913,2725.183,P,CS100
2020-10-29 18:00:00,7.28,1.136,2725.228,7.682,1.084,2725.262,6.166,0.662,2725.711,6.775,1.012,2724.923,7.179,0.746,2725.176,5.962,0.147,2725.768,-99999,-99999,-99999,7.983,-99999,-99999,6.978,0.502,2725.615,7.682,0.786,2725.331,7.782,0.938,2725.136,7.983,0.912,2725.184,P,CS100
2020-10-29 19:00:00,7.28,1.137,2725.227,7.682,1.086,2725.26,6.166,0.661,2725.712,6.775,1.012,2724.923,7.179,0.744,2725.178,5.962,0.144,2725.771,-99999,-99999,-99999,7.983,-99999,-99999,6.978,0.504,2725.613,7.682,0.786,2725.331,7.782,0.937,2725.137,7.983,0.913,2725.183,P,CS100
2020-10-29 20:00:00,7.28,1.138,2725.226,7.682,1.086,2725.26,6.166,0.663,2725.71,6.674,1.013,2724.922,7.179,0.747,2725.175,5.962,0.146,2725.769,-99999,-99999,-99999,7.983,-99999,-99999,6.978,0.501,2725.616,7.682,0.786,2725.331,7.782,0.939,2725.135,7.983,0.915,2725.181,P,CS100
2020-10-29 21:00:00,7.28,1.137,2725.227,7.682,1.083,2725.263,6.166,0.661,2725.712,6.674,1.012,2724.923,7.179,0.745,2725.177,5.962,0.146,2725.769,-99999,-99999,-99999,7.983,-99999,-99999,6.978,0.5,2725.617,7.682,0.787,2725.33,7.782,0.937,2725.137,7.983,0.912,2725.184,P,CS100
2020-10-29 22:00:00,7.28,1.136,2725.228,7.682,1.084,2725.262,6.166,0.662,2725.711,6.674,1.009,2724.926,7.179,0.743,2725.179,5.962,0.144,2725.771,-99999,-99999,-99999,7.882,-99999,-99999,6.978,0.5,2725.617,7.682,0.786,2725.331,7.782,0.936,2725.138,7.983,0.913,2725.183,P,CS100
2020-10-29 23:00:00,7.179,1.136,2725.228,7.582,1.085,2725.261,6.166,0.664,2725.709,6.674,1.012,2724.923,7.179,0.746,2725.176,5.962,0.146,2725.769,-99999,-99999,-99999,7.882,-99999,-99999,6.978,0.501,2725.616,7.682,0.786,2725.331,7.782,0.937,2725.137,7.983,0.914,2725.182,P,CS100
2020-10-30 00:00:00,7.179,1.138,2725.226,7.582,1.085,2725.261,6.166,0.661,2725.712,6.674,1.013,2724.922,7.179,0.746,2725.176,5.962,0.147,2725.768,-99999,-99999,-99999,7.882,-99999,-99999,6.978,0.499,2725.618,7.682,0.786,2725.331,7.782,0.937,2725.137,7.983,0.915,2725.181,P,CS100
2020-10-30 01:00:00,7.179,1.138,2725.226,7.582,1.087,2725.259,6.166,0.662,2725.711,6.674,1.014,2724.921,7.179,0.747,2725.175,5.962,0.147,2725.768,-99999,-99999,-99999,7.882,-99999,-99999,6.978,0.5,2725.617,7.682,0.786,2725.331,7.782,0.938,2725.136,7.983,0.915,2725.181,P,CS100
2020-10-30 02:00:00,7.179,1.139,2725.225,7.582,1.086,2725.26,6.064,0.664,2725.709,6.674,1.014,2724.921,7.179,0.744,2725.178,5.962,0.146,2725.769,-99999,-99999,-99999,7.882,-99999,-99999,6.978,0.501,2725.616,7.682,0.787,2725.33,7.782,0.939,2725.135,7.983,0.916,2725.18,P,CS100
2020-10-30 03:00:00,7.179,1.141,2725.223,7.582,1.084,2725.262,6.064,0.661,2725.712,6.674,1.014,2724.921,7.179,0.744,2725.178,5.962,0.146,2725.769,-99999,-99999,-99999,7.882,-99999,-99999,6.978,0.5,2725.617,7.682,0.785,2725.332,7.782,0.94,2725.134,7.983,0.917,2725.179,P,CS100
2020-10-30 04:00:00,7.179,1.145,2725.219,7.582,1.086,2725.26,6.064,0.663,2725.71,6.674,1.017,2724.918,7.179,0.744,2725.178,5.962,0.148,2725.767,-99999,-99999,-99999,7.882,-99999,-99999,6.978,0.5,2725.617,7.682,0.786,2725.331,7.782,0.944,2725.13,7.983,0.92,2725.176,P,CS100
2020-10-30 05:00:00,7.179,1.146,2725.218,7.582,1.085,2725.261,6.064,0.662,2725.711,6.674,1.02,2724.915,7.179,0.744,2725.178,5.962,0.147,2725.768,-99999,-99999,-99999,7.882,-99999,-99999,6.978,0.502,2725.615,7.682,0.786,2725.331,7.782,0.945,2725.129,7.983,0.922,2725.174,P,CS100
2020-10-30 06:00:00,7.179,1.148,2725.216,7.582,1.085,2725.261,6.064,0.663,2725.71,6.674,1.02,2724.915,7.179,0.744,2725.178,5.962,0.147,2725.768,-99999,-99999,-99999,7.882,-99999,-99999,6.978,0.503,2725.614,7.682,0.786,2725.331,7.782,0.947,2725.127,7.983,0.924,2725.172,P,CS100
2020-10-30 07:00:00,7.179,1.149,2725.215,7.582,1.085,2725.261,6.064,0.664,2725.709,6.674,1.022,2724.913,7.179,0.745,2725.177,5.962,0.147,2725.768,-99999,-99999,-99999,7.882,-99999,-99999,6.978,0.503,2725.614,7.682,0.786,2725.331,7.782,0.948,2725.126,7.983,0.925,2725.171,P,CS100
2020-10-30 08:00:00,7.179,1.15,2725.214,7.582,1.083,2725.263,6.064,0.661,2725.712,6.674,1.022,2724.913,7.179,0.743,2725.179,5.962,0.145,2725.77,-99999,-99999,-99999,7.882,-99999,-99999,6.877,0.505,2725.612,7.682,0.786,2725.331,7.782,0.947,2725.127,7.983,0.925,2725.171,P,CS100
2020-10-30 09:00:00,7.179,1.15,2725.214,7.582,1.084,2725.262,6.064,0.664,2725.709,6.674,1.024,2724.911,7.179,0.743,2725.179,5.86,0.147,2725.768,-99999,-99999,-99999,7.882,-99999,-99999,6.877,0.507,2725.61,7.682,0.788,2725.329,7.782,0.95,2725.124,7.983,0.928,2725.168,P,CS100
2020-10-30 10:00:00,7.179,1.151,2725.213,7.582,1.086,2725.26,6.064,0.664,2725.709,6.674,1.023,2724.912,7.179,0.744,2725.178,5.86,0.147,2725.768,-99999,-99999,-99999,7.882,-99999,-99999,6.877,0.509,2725.608,7.682,0.788,2725.329,7.782,0.949,2725.125,7.983,0.926,2725.17,P,CS100
2020-10-30 11:00:00,7.179,1.148,2725.216,7.582,1.086,2725.26,6.064,0.663,2725.71,6.674,1.023,2724.912,7.179,0.743,2725.179,5.86,0.148,2725.767,-99999,-99999,-99999,7.882,-99999,-99999,6.877,0.51,2725.607,7.682,0.786,2725.331,7.782,0.947,2725.127,7.983,0.925,2725.171,P,CS100
2020-10-30 12:00:00,7.179,1.146,2725.218,7.582,1.086,2725.26,6.064,0.664,2725.709,6.674,1.021,2724.914,7.179,0.746,2725.176,5.86,0.149,2725.766,-99999,-99999,-99999,7.882,-99999,-99999,6.877,0.512,2725.605,7.682,0.789,2725.328,7.782,0.947,2725.127,7.983,0.924,2725.172,P,CS100
2020-10-30 13:00:00,7.179,1.139,2725.225,7.582,1.087,2725.259,6.064,0.666,2725.707,6.674,1.02,2724.915,7.179,0.746,2725.176,5.86,0.151,2725.764,-99999,-99999,-99999,7.882,-99999,-99999,6.877,0.514,2725.603,7.682,0.79,2725.327,7.782,0.943,2725.131,7.983,0.919,2725.177,P,CS100
2020-10-30 14:00:00,7.179,1.135,2725.229,7.582,1.086,2725.26,6.064,0.663,2725.71,6.674,1.014,2724.921,7.179,0.744,2725.178,5.86,0.146,2725.769,-99999,-99999,-99999,7.882,-99999,-99999,6.877,0.512,2725.605,7.682,0.786,2725.331,7.782,0.938,2725.136,7.983,0.915,2725.181,P,CS100
2020-10-30 15:00:00,7.179,1.137,2725.227,7.582,1.085,2725.261,6.064,0.663,2725.71,6.674,1.013,2724.922,7.079,0.742,2725.18,5.86,0.147,2725.768,-99999,-99999,-99999,7.882,-99999,-99999,6.877,0.512,2725.605,7.682,0.786,2725.331,7.782,0.94,2725.134,7.983,0.916,2725.18,P,CS100
2020-10-30 16:00:00,7.179,1.138,2725.226,7.582,1.085,2725.261,6.064,0.663,2725.71,6.674,1.014,2724.921,7.179,0.741,2725.181,5.86,0.147,2725.768,-99999,-99999,-99999,7.882,-99999,-99999,6.877,0.512,2725.605,7.682,0.787,2725.33,7.782,0.94,2725.134,7.983,0.918,2725.178,P,CS100
2020-10-30 17:00:00,7.179,1.138,2725.226,7.582,1.086,2725.26,6.064,0.663,2725.71,6.674,1.014,2724.921,7.079,0.743,2725.179,5.86,0.147,2725.768,-99999,-99999,-99999,7.782,-99999,-99999,6.877,0.511,2725.606,7.682,0.787,2725.33,7.782,0.941,2725.133,7.983,0.917,2725.179,P,CS100
2020-10-30 18:00:00,7.179,1.139,2725.225,7.582,1.086,2725.26,6.064,0.662,2725.711,6.674,1.018,2724.917,7.079,0.741,2725.181,5.86,0.146,2725.769,-99999,-99999,-99999,7.782,-99999,-99999,6.877,0.508,2725.609,7.682,0.785,2725.332,7.782,0.942,2725.132,7.983,0.917,2725.179,P,CS100
2020-10-30 19:00:00,7.079,1.141,2725.223,7.582,1.085,2725.261,6.064,0.662,2725.711,6.674,1.017,2724.918,7.179,0.742,2725.18,5.86,0.147,2725.768,-99999,-99999,-99999,7.782,-99999,-99999,6.877,0.507,2725.61,7.682,0.786,2725.331,7.782,0.942,2725.132,7.983,0.918,2725.178,P,CS100
2020-10-30 20:00:00,7.079,1.14,2725.224,7.582,1.086,2725.26,5.962,0.663,2725.71,6.674,1.017,2724.918,7.179,0.742,2725.18,5.86,0.146,2725.769,-99999,-99999,-99999,7.782,-99999,-99999,6.877,0.507,2725.61,7.682,0.787,2725.33,7.782,0.942,2725.132,7.882,0.919,2725.177,P,CS100
2020-10-30 21:00:00,7.079,1.143,2725.221,7.582,1.086,2725.26,5.962,0.663,2725.71,6.674,1.018,2724.917,7.179,0.741,2725.181,5.86,0.146,2725.769,-99999,-99999,-99999,7.782,-99999,-99999,6.877,0.508,2725.609,7.682,0.787,2725.33,7.782,0.945,2725.129,7.882,0.92,2725.176,P,CS100
2020-10-30 22:00:00,7.079,1.14,2725.224,7.582,1.087,2725.259,5.962,0.661,2725.712,6.573,1.02,2724.915,7.179,0.742,2725.18,5.86,0.146,2725.769,-99999,-99999,-99999,7.782,-99999,-99999,6.877,0.507,2725.61,7.582,0.786,2725.331,7.782,0.943,2725.131,7.882,0.92,2725.176,P,CS100
2020-10-30 23:00:00,7.079,1.14,2725.224,7.582,1.087,2725.259,5.962,0.663,2725.71,6.573,1.016,2724.919,7.179,0.739,2725.183,5.86,0.144,2725.771,-99999,-99999,-99999,7.782,-99999,-99999,6.877,0.507,2725.61,7.582,0.786,2725.331,7.782,0.941,2725.133,7.882,0.919,2725.177,P,CS100
2020-10-31 00:00:00,7.079,1.143,2725.221,7.582,1.086,2725.26,5.962,0.664,2725.709,6.573,1.018,2724.917,7.179,0.74,2725.182,5.86,0.146,2725.769,-99999,-99999,-99999,7.782,-99999,-99999,6.877,0.507,2725.61,7.582,0.787,2725.33,7.782,0.942,2725.132,7.882,0.92,2725.176,P,CS100
2020-10-31 01:00:00,7.079,1.142,2725.222,7.481,1.086,2725.26,5.962,0.663,2725.71,6.573,1.018,2724.917,7.179,0.738,2725.184,5.86,0.147,2725.768,-99999,-99999,-99999,7.782,-99999,-99999,6.877,0.508,2725.609,7.582,0.786,2725.331,7.782,0.943,2725.131,7.882,0.921,2725.175,P,CS100
2020-10-31 02:00:00,7.079,1.144,2725.22,7.481,1.087,2725.259,5.962,0.665,2725.708,6.573,1.019,2724.916,7.179,0.741,2725.181,5.86,0.147,2725.768,-99999,-99999,-99999,7.782,-99999,-99999,6.877,0.508,2725.609,7.582,0.786,2725.331,7.782,0.943,2725.131,7.882,0.921,2725.175,P,CS100
2020-10-31 03:00:00,7.079,1.146,2725.218,7.481,1.087,2725.259,5.962,0.664,2725.709,6.573,1.021,2724.914,7.179,0.741,2725.181,5.86,0.147,2725.768,-99999,-99999,-99999,7.782,-99999,-99999,6.775,0.511,2725.606,7.582,0.787,2725.33,7.782,0.946,2725.128,7.882,0.922,2725.174,P,CS100
2020-10-31 04:00:00,7.079,1.146,2725.218,7.481,1.087,2725.259,5.962,0.663,2725.71,6.573,1.021,2724.914,7.179,0.74,2725.182,5.86,0.147,2725.768,-99999,-99999,-99999,7.782,-99999,-99999,6.775,0.509,2725.608,7.582,0.786,2725.331,7.782,0.946,2725.128,7.882,0.923,2725.173,P,CS100
2020-10-31 05:00:00,7.079,1.147,2725.217,7.481,1.086,2725.26,5.962,0.662,2725.711,6.573,1.02,2724.915,7.179,0.741,2725.181,5.757,0.147,2725.768,-99999,-99999,-99999,7.782,-99999,-99999,6.775,0.509,2725.608,7.582,0.786,2725.331,7.782,0.948,2725.126,7.882,0.924,2725.172,P,CS100
2020-10-31 06:00:00,7.079,1.146,2725.218,7.481,1.087,2725.259,5.962,0.664,2725.709,6.573,1.022,2724.913,7.179,0.739,2725.183,5.757,0.148,2725.767,-99999,-99999,-99999,7.782,-99999,-99999,6.775,0.51,2725.607,7.582,0.786,2725.331,7.782,0.948,2725.126,7.882,0.925,2725.171,P,CS100
2020-10-31 07:00:00,7.079,1.148,2725.216,7.481,1.086,2725.26,5.962,0.661,2725.712,6.573,1.022,2724.913,7.179,0.739,2725.183,5.757,0.146,2725.769,-99999,-99999,-99999,7.782,-99999,-99999,6.775,0.51,2725.607,7.582,0.786,2725.331,7.782,0.948,2725.126,7.882,0.924,2725.172,P,CS100
2020-10-31 08:00:00,7.079,1.146,2725.218,7.481,1.085,2725.261,5.962,0.661,2725.712,6.573,1.024,2724.911,7.079,0.74,2725.182,5.757,0.146,2725.769,-99999,-99999,-99999,7.782,-99999,-99999,6.775,0.511,2725.606,7.582,0.785,2725.332,7.782,0.949,2725.125,7.882,0.926,2725.17,P,CS100
2020-10-31 09:00:00,7.079,1.148,2725.216,7.481,1.086,2725.26,5.962,0.661,2725.712,6.573,1.024,2724.911,7.179,0.74,2725.182,5.757,0.147,2725.768,-99999,-99999,-99999,7.682,-99999,-99999,6.775,0.514,2725.603,7.582,0.788,2725.329,7.782,0.949,2725.125,7.882,0.926,2725.17,P,CS100
2020-10-31 10:00:00,7.079,1.147,2725.217,7.481,1.088,2725.258,5.962,0.666,2725.707,6.573,1.025,2724.91,7.179,0.744,2725.178,5.757,0.148,2725.767,-99999,-99999,-99999,7.682,-99999,-99999,6.775,0.516,2725.601,7.582,0.789,2725.328,7.782,0.951,2725.123,7.882,0.929,2725.167,P,CS100
2020-10-31 11:00:00,7.079,1.145,2725.219,7.481,1.087,2725.259,5.962,0.666,2725.707,6.573,1.021,2724.914,7.079,0.74,2725.182,5.757,0.149,2725.766,-99999,-99999,-99999,7.682,-99999,-99999,6.775,0.516,2725.601,7.582,0.789,2725.328,7.782,0.946,2725.128,7.882,0.925,2725.171,P,CS100
2020-10-31 12:00:00,7.079,1.142,2725.222,7.481,1.088,2725.258,5.962,0.666,2725.707,6.573,1.021,2724.914,7.079,0.743,2725.179,5.757,0.15,2725.765,-99999,-99999,-99999,7.682,-99999,-99999,6.775,0.518,2725.599,7.582,0.789,2725.328,7.682,0.946,2725.128,7.882,0.923,2725.173,P,CS100
2020-10-31 13:00:00,7.079,1.14,2725.224,7.481,1.088,2725.258,5.86,0.666,2725.707,6.573,1.017,2724.918,7.079,0.742,2725.18,5.757,0.149,2725.766,-99999,-99999,-99999,7.682,-99999,-99999,6.775,0.517,2725.6,7.582,0.789,2725.328,7.682,0.944,2725.13,7.882,0.921,2725.175,P,CS100
2020-10-31 14:00:00,7.079,1.138,2725.226,7.481,1.085,2725.261,5.86,0.663,2725.71,6.573,1.014,2724.921,7.079,0.741,2725.181,5.757,0.147,2725.768,-99999,-99999,-99999,7.682,-99999,-99999,6.775,0.516,2725.601,7.582,0.788,2725.329,7.682,0.942,2725.132,7.882,0.918,2725.178,P,CS100
2020-10-31 15:00:00,7.079,1.141,2725.223,7.481,1.085,2725.261,5.86,0.663,2725.71,6.573,1.016,2724.919,7.079,0.74,2725.182,5.757,0.146,2725.769,-99999,-99999,-99999,7.682,-99999,-99999,6.775,0.514,2725.603,7.582,0.788,2725.329,7.682,0.942,2725.132,7.882,0.919,2725.177,P,CS100
2020-10-31 16:00:00,7.079,1.141,2725.223,7.481,1.086,2725.26,5.86,0.663,2725.71,6.573,1.017,2724.918,7.079,0.74,2725.182,5.757,0.148,2725.767,-99999,-99999,-99999,7.682,-99999,-99999,6.775,0.513,2725.604,7.582,0.787,2725.33,7.682,0.942,2725.132,7.882,0.919,2725.177,P,CS100
2020-10-31 17:00:00,7.079,1.142,2725.222,7.481,1.087,2725.259,5.86,0.665,2725.708,6.573,1.018,2724.917,7.079,0.74,2725.182,5.757,0.149,2725.766,-99999,-99999,-99999,7.682,-99999,-99999,6.775,0.514,2725.603,7.582,0.788,2725.329,7.682,0.944,2725.13,7.882,0.923,2725.173,P,CS100
2020-10-31 18:00:00,6.978,1.142,2725.222,7.481,1.086,2725.26,5.86,0.662,2725.711,6.573,1.019,2724.916,7.079,0.738,2725.184,5.757,0.146,2725.769,-99999,-99999,-99999,7.682,-99999,-99999,6.775,0.512,2725.605,7.582,0.789,2725.328,7.682,0.942,2725.132,7.882,0.923,2725.173,P,CS100
2020-10-31 19:00:00,6.978,1.143,2725.221,7.481,1.087,2725.259,5.86,0.664,2725.709,6.573,1.019,2724.916,7.079,0.739,2725.183,5.757,0.147,2725.768,-99999,-99999,-99999,7.682,-99999,-99999,6.775,0.512,2725.605,7.582,0.79,2725.327,7.682,0.943,2725.131,7.882,0.921,2725.175,P,CS100
2020-10-31 20:00:00,6.978,1.144,2725.22,7.481,1.087,2725.259,5.86,0.664,2725.709,6.573,1.017,2724.918,7.079,0.74,2725.182,5.757,0.148,2725.767,-99999,-99999,-99999,7.682,-99999,-99999,6.775,0.513,2725.604,7.582,0.789,2725.328,7.682,0.943,2725.131,7.882,0.922,2725.174,P,CS100
2020-10-31 21:00:00,6.978,1.144,2725.22,7.481,1.088,2725.258,5.86,0.664,2725.709,6.471,1.02,2724.915,7.079,0.74,2725.182,5.757,0.149,2725.766,-99999,-99999,-99999,7.682,-99999,-99999,6.775,0.512,2725.605,7.582,0.792,2725.325,7.682,0.945,2725.129,7.882,0.924,2725.172,P,CS100
2020-10-31 22:00:00,6.978,1.142,2725.222,7.481,1.087,2725.259,5.86,0.663,2725.71,6.471,1.018,2724.917,7.079,0.739,2725.183,5.757,0.147,2725.768,-99999,-99999,-99999,7.682,-99999,-99999,6.775,0.511,2725.606,7.582,0.789,2725.328,7.682,0.942,2725.132,7.882,0.922,2725.174,P,CS100
2020-10-31 23:00:00,6.978,1.142,2725.222,7.481,1.086,2725.26,5.86,0.663,2725.71,6.471,1.019,2724.916,7.079,0.738,2725.184,5.757,0.148,2725.767,-99999,-99999,-99999,7.682,-99999,-99999,6.775,0.512,2725.605,7.582,0.789,2725.328,7.682,0.943,2725.131,7.882,0.923,2725.173,P,CS100
2020-11-01 00:00:00,6.978,1.143,2725.221,7.481,1.086,2725.26,5.86,0.665,2725.708,6.471,1.019,2724.916,7.079,0.739,2725.183,5.655,0.148,2725.767,-99999,-99999,-99999,7.682,-99999,-99999,6.674,0.512,2725.605,7.582,0.789,2725.328,7.682,0.945,2725.129,7.882,0.923,2725.173,P,CS100
2020-11-01 01:00:00,6.978,1.146,2725.218,7.381,1.087,2725.259,5.86,0.664,2725.709,6.471,1.019,2724.916,7.079,0.738,2725.184,5.655,0.148,2725.767,-99999,-99999,-99999,7.682,-99999,-99999,6.674,0.512,2725.605,7.582,0.79,2725.327,7.682,0.946,2725.128,7.882,0.925,2725.171,P,CS100
2020-11-01 02:00:00,6.978,1.146,2725.218,7.381,1.087,2725.259,5.86,0.663,2725.71,6.471,1.02,2724.915,7.079,0.739,2725.183,5.655,0.148,2725.767,-99999,-99999,-99999,7.582,-99999,-99999,6.674,0.512,2725.605,7.582,0.79,2725.327,7.682,0.948,2725.126,7.882,0.926,2725.17,P,CS100
