DateTime.MST,SR-OBJ-ET0_WaterTemp.deg.C,SR-OBJ-ET0_DTW.m,SR-OBJ-ET0_WaterLevelElev.masl,SR-OBJ-ET1_WaterTemp.deg.C,SR-OBJ-ET1_DTW.m,SR-OBJ-ET1_WaterLevelElev.masl,SR-OBJ-ET2_WaterTemp.deg.C,SR-OBJ-ET2_DTW.m,SR-OBJ-ET2_WaterLevelElev.masl,SR-OBJ-ET3_WaterTemp.deg.C,SR-OBJ-ET3_DTW.m,SR-OBJ-ET3_WaterLevelElev.masl,SR-OBJ-ET4_WaterTemp.deg.C,SR-OBJ-ET4_DTW.m,SR-OBJ-ET4_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2020-06-12 18:00:00,2.837,0.439,2725.483,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-12 19:00:00,2.837,0.439,2725.483,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-12 20:00:00,2.837,0.437,2725.485,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-12 21:00:00,2.837,0.438,2725.484,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-12 22:00:00,2.837,0.436,2725.486,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-12 23:00:00,2.837,0.435,2725.487,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 00:00:00,2.837,0.434,2725.488,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 01:00:00,2.837,0.436,2725.486,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 02:00:00,2.837,0.437,2725.485,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 03:00:00,2.837,0.439,2725.483,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 04:00:00,2.837,0.437,2725.485,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 05:00:00,2.837,0.438,2725.484,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 06:00:00,2.837,0.438,2725.484,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 07:00:00,2.837,0.439,2725.483,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 08:00:00,2.837,0.438,2725.484,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 09:00:00,2.837,0.441,2725.481,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 10:00:00,2.943,0.44,2725.482,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 11:00:00,2.837,0.439,2725.483,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 12:00:00,2.837,0.44,2725.482,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 13:00:00,2.837,0.436,2725.486,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 14:00:00,2.837,0.435,2725.487,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 15:00:00,2.837,0.435,2725.487,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 16:00:00,2.837,0.434,2725.488,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 17:00:00,2.943,0.437,2725.485,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 18:00:00,2.837,0.438,2725.484,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 19:00:00,2.837,0.423,2725.499,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 20:00:00,2.943,0.428,2725.494,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 21:00:00,2.837,0.425,2725.497,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 22:00:00,2.837,0.43,2725.492,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-13 23:00:00,2.837,0.429,2725.493,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 00:00:00,2.943,0.428,2725.494,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 01:00:00,2.837,0.428,2725.494,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 02:00:00,2.943,0.429,2725.493,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 03:00:00,2.943,0.428,2725.494,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 04:00:00,2.837,0.43,2725.492,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 05:00:00,2.943,0.433,2725.489,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 06:00:00,2.943,0.433,2725.489,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 07:00:00,2.943,0.434,2725.488,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 08:00:00,2.943,0.434,2725.488,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 09:00:00,2.943,0.433,2725.489,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 10:00:00,2.943,0.435,2725.487,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 11:00:00,2.943,0.434,2725.488,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 12:00:00,2.943,0.436,2725.486,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 13:00:00,2.943,0.434,2725.488,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 14:00:00,2.943,0.431,2725.491,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 15:00:00,2.943,0.428,2725.494,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 16:00:00,2.943,0.421,2725.501,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 17:00:00,2.943,0.417,2725.505,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 18:00:00,2.943,0.414,2725.508,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 19:00:00,2.943,0.412,2725.51,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 20:00:00,2.943,0.412,2725.51,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 21:00:00,2.943,0.413,2725.509,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 22:00:00,2.943,0.413,2725.509,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-14 23:00:00,2.943,0.415,2725.507,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 00:00:00,2.943,0.418,2725.504,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 01:00:00,2.943,0.418,2725.504,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 02:00:00,2.943,0.421,2725.501,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 03:00:00,2.943,0.421,2725.501,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 04:00:00,2.943,0.424,2725.498,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 05:00:00,2.943,0.427,2725.495,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 06:00:00,2.943,0.428,2725.494,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 07:00:00,2.943,0.43,2725.492,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 08:00:00,2.943,0.43,2725.492,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 09:00:00,2.943,0.433,2725.489,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 10:00:00,2.943,0.434,2725.488,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 11:00:00,2.943,0.434,2725.488,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 12:00:00,2.943,0.434,2725.488,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 13:00:00,2.943,0.437,2725.485,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 14:00:00,2.943,0.438,2725.484,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 15:00:00,2.943,0.439,2725.483,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 16:00:00,2.943,0.435,2725.487,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 17:00:00,2.943,0.434,2725.488,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 18:00:00,2.943,0.433,2725.489,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 19:00:00,2.943,0.434,2725.488,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 20:00:00,2.943,0.432,2725.49,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 21:00:00,2.943,0.433,2725.489,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 22:00:00,2.943,0.433,2725.489,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-15 23:00:00,2.943,0.433,2725.489,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 00:00:00,2.943,0.435,2725.487,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 01:00:00,2.943,0.435,2725.487,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 02:00:00,2.943,0.436,2725.486,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 03:00:00,2.943,0.435,2725.487,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 04:00:00,3.049,0.436,2725.486,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 05:00:00,3.049,0.439,2725.483,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 06:00:00,3.049,0.437,2725.485,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 07:00:00,3.049,0.438,2725.484,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 08:00:00,3.049,0.436,2725.486,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 09:00:00,3.049,0.442,2725.48,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 10:00:00,3.049,0.44,2725.482,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 11:00:00,3.049,0.44,2725.482,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 12:00:00,3.049,0.442,2725.48,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 13:00:00,3.049,0.441,2725.481,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 14:00:00,3.049,0.442,2725.48,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 15:00:00,3.049,0.439,2725.483,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 16:00:00,3.049,0.437,2725.485,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 17:00:00,3.049,0.437,2725.485,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 18:00:00,3.049,0.435,2725.487,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 19:00:00,3.049,0.435,2725.487,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 20:00:00,3.049,0.432,2725.49,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 21:00:00,3.049,0.434,2725.488,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 22:00:00,3.049,0.432,2725.49,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-16 23:00:00,3.049,0.434,2725.488,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-17 00:00:00,3.049,0.433,2725.489,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-17 01:00:00,3.049,0.434,2725.488,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-17 02:00:00,3.049,0.435,2725.487,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-17 03:00:00,3.049,0.436,2725.486,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-17 04:00:00,3.049,0.435,2725.487,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-17 05:00:00,3.049,0.437,2725.485,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-17 06:00:00,3.049,0.437,2725.485,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-17 07:00:00,3.049,0.439,2725.483,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-17 08:00:00,3.049,0.44,2725.482,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-17 09:00:00,3.049,0.441,2725.481,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-17 10:00:00,3.049,0.44,2725.482,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-17 11:00:00,3.049,0.444,2725.478,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-17 12:00:00,3.155,0.442,2725.48,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-17 13:00:00,3.155,0.442,2725.48,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-17 14:00:00,3.155,0.443,2725.479,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-17 15:00:00,3.155,0.441,2725.481,-99999,-99999,-99999,2.632,0.491,2725.851,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-17 16:00:00,3.155,0.44,2725.482,-99999,-99999,-99999,2.632,0.503,2725.839,-99999,-99999,-99999,-99999,-99999,-99999,P,CS100
2020-06-17 17:00:00,3.155,0.438,2725.484,3.367,0.321,2725.955,2.632,0.509,2725.833,-99999,-99999,-99999,2.621,0.032,2725.932,P,CS100
2020-06-17 18:00:00,3.155,0.436,2725.486,3.367,0.325,2725.951,2.524,0.511,2725.831,2.62,0.177,2725.958,2.621,0.038,2725.926,P,CS100
2020-06-17 19:00:00,3.155,0.436,2725.486,3.367,0.327,2725.949,2.524,0.512,2725.83,2.62,0.179,2725.956,2.621,0.037,2725.927,P,CS100
2020-06-17 20:00:00,3.155,0.434,2725.488,3.367,0.327,2725.949,2.524,0.507,2725.835,2.62,0.177,2725.958,2.621,0.041,2725.923,P,CS100
2020-06-17 21:00:00,3.155,0.434,2725.488,3.367,0.327,2725.949,2.524,0.505,2725.837,2.512,0.179,2725.956,2.621,0.038,2725.926,P,CS100
2020-06-17 22:00:00,3.155,0.434,2725.488,3.26,0.329,2725.947,2.524,0.505,2725.837,2.512,0.181,2725.954,2.513,0.042,2725.922,P,CS100
2020-06-17 23:00:00,3.155,0.435,2725.487,3.26,0.333,2725.943,2.524,0.505,2725.837,2.512,0.184,2725.951,2.513,0.045,2725.919,P,CS100
2020-06-18 00:00:00,3.155,0.435,2725.487,3.26,0.336,2725.94,2.524,0.505,2725.837,2.512,0.186,2725.949,2.513,0.045,2725.919,P,CS100
2020-06-18 01:00:00,3.155,0.437,2725.485,3.26,0.338,2725.938,2.524,0.505,2725.837,2.512,0.187,2725.948,2.513,0.045,2725.919,P,CS100
2020-06-18 02:00:00,3.155,0.438,2725.484,3.26,0.341,2725.935,2.524,0.507,2725.835,2.512,0.188,2725.947,2.513,0.048,2725.916,P,CS100
2020-06-18 03:00:00,3.155,0.439,2725.483,3.26,0.343,2725.933,2.524,0.507,2725.835,2.512,0.189,2725.946,2.513,0.05,2725.914,P,CS100
2020-06-18 04:00:00,3.155,0.441,2725.481,3.26,0.344,2725.932,2.524,0.509,2725.833,2.512,0.192,2725.943,2.513,0.052,2725.912,P,CS100
2020-06-18 05:00:00,3.155,0.441,2725.481,3.26,0.349,2725.927,2.524,0.509,2725.833,2.512,0.192,2725.943,2.513,0.053,2725.911,P,CS100
2020-06-18 06:00:00,3.155,0.44,2725.482,3.26,0.351,2725.925,2.524,0.513,2725.829,2.512,0.193,2725.942,2.513,0.055,2725.909,P,CS100
2020-06-18 07:00:00,3.155,0.441,2725.481,3.26,0.354,2725.922,2.524,0.514,2725.828,2.512,0.197,2725.938,2.513,0.055,2725.909,P,CS100
2020-06-18 08:00:00,3.155,0.442,2725.48,3.26,0.355,2725.921,2.524,0.515,2725.827,2.512,0.197,2725.938,2.513,0.057,2725.907,P,CS100
2020-06-18 09:00:00,3.155,0.443,2725.479,3.26,0.359,2725.917,2.524,0.517,2725.825,2.512,0.198,2725.937,2.513,0.058,2725.906,P,CS100
2020-06-18 10:00:00,3.155,0.445,2725.477,3.26,0.364,2725.912,2.524,0.52,2725.822,2.512,0.204,2725.931,2.513,0.059,2725.905,P,CS100
2020-06-18 11:00:00,3.155,0.446,2725.476,3.26,0.367,2725.909,2.524,0.525,2725.817,2.512,0.208,2725.927,2.513,0.061,2725.903,P,CS100
2020-06-18 12:00:00,3.155,0.446,2725.476,3.26,0.37,2725.906,2.524,0.525,2725.817,2.512,0.211,2725.924,2.513,0.063,2725.901,P,CS100
2020-06-18 13:00:00,3.155,0.446,2725.476,3.26,0.374,2725.902,2.524,0.528,2725.814,2.512,0.215,2725.92,2.513,0.063,2725.901,P,CS100
2020-06-18 14:00:00,3.155,0.446,2725.476,3.26,0.375,2725.901,2.524,0.53,2725.812,2.512,0.215,2725.92,2.513,0.063,2725.901,P,CS100
2020-06-18 15:00:00,3.155,0.446,2725.476,3.26,0.374,2725.902,2.524,0.53,2725.812,2.512,0.216,2725.919,2.513,0.063,2725.901,P,CS100
2020-06-18 16:00:00,3.155,0.443,2725.479,3.26,0.373,2725.903,2.524,0.53,2725.812,2.512,0.217,2725.918,2.513,0.061,2725.903,P,CS100
2020-06-18 17:00:00,3.261,0.442,2725.48,3.26,0.372,2725.904,2.524,0.528,2725.814,2.512,0.214,2725.921,2.513,0.06,2725.904,P,CS100
2020-06-18 18:00:00,3.261,0.441,2725.481,3.26,0.366,2725.91,2.524,0.526,2725.816,2.512,0.212,2725.923,2.513,0.058,2725.906,P,CS100
2020-06-18 19:00:00,3.261,0.438,2725.484,3.26,0.363,2725.913,2.524,0.522,2725.82,2.512,0.208,2725.927,2.513,0.055,2725.909,P,CS100
2020-06-18 20:00:00,3.261,0.439,2725.483,3.26,0.359,2725.917,2.524,0.52,2725.822,2.512,0.205,2725.93,2.513,0.054,2725.91,P,CS100
2020-06-18 21:00:00,3.261,0.437,2725.485,3.26,0.357,2725.919,2.524,0.517,2725.825,2.512,0.199,2725.936,2.513,0.052,2725.912,P,CS100
2020-06-18 22:00:00,3.261,0.435,2725.487,3.26,0.354,2725.922,2.632,0.514,2725.828,2.512,0.197,2725.938,2.513,0.051,2725.913,P,CS100
2020-06-18 23:00:00,3.261,0.439,2725.483,3.26,0.358,2725.918,2.632,0.515,2725.827,2.512,0.198,2725.937,2.513,0.054,2725.91,P,CS100
2020-06-19 00:00:00,3.261,0.438,2725.484,3.26,0.354,2725.922,2.632,0.513,2725.829,2.512,0.195,2725.94,2.513,0.053,2725.911,P,CS100
2020-06-19 01:00:00,3.261,0.441,2725.481,3.26,0.354,2725.922,2.632,0.514,2725.828,2.512,0.194,2725.941,2.513,0.053,2725.911,P,CS100
2020-06-19 02:00:00,3.261,0.441,2725.481,3.26,0.359,2725.917,2.632,0.516,2725.826,2.512,0.198,2725.937,2.513,0.057,2725.907,P,CS100
2020-06-19 03:00:00,3.261,0.439,2725.483,3.26,0.357,2725.919,2.632,0.513,2725.829,2.512,0.195,2725.94,2.513,0.054,2725.91,P,CS100
2020-06-19 04:00:00,3.261,0.439,2725.483,3.367,0.359,2725.917,2.632,0.516,2725.826,2.512,0.198,2725.937,2.513,0.055,2725.909,P,CS100
2020-06-19 05:00:00,3.261,0.44,2725.482,3.26,0.36,2725.916,2.632,0.517,2725.825,2.512,0.197,2725.938,2.513,0.058,2725.906,P,CS100
2020-06-19 06:00:00,3.261,0.442,2725.48,3.367,0.36,2725.916,2.632,0.518,2725.824,2.512,0.201,2725.934,2.513,0.059,2725.905,P,CS100
2020-06-19 07:00:00,3.261,0.443,2725.479,3.367,0.362,2725.914,2.632,0.52,2725.822,2.512,0.201,2725.934,2.513,0.058,2725.906,P,CS100
2020-06-19 08:00:00,3.261,0.445,2725.477,3.367,0.365,2725.911,2.632,0.521,2725.821,2.512,0.201,2725.934,2.513,0.06,2725.904,P,CS100
2020-06-19 09:00:00,3.261,0.446,2725.476,3.367,0.366,2725.91,2.632,0.523,2725.819,2.512,0.203,2725.932,2.513,0.062,2725.902,P,CS100
2020-06-19 10:00:00,3.261,0.443,2725.479,3.367,0.366,2725.91,2.632,0.522,2725.82,2.512,0.203,2725.932,2.513,0.06,2725.904,P,CS100
2020-06-19 11:00:00,3.261,0.446,2725.476,3.367,0.372,2725.904,2.632,0.526,2725.816,2.512,0.205,2725.93,2.513,0.065,2725.899,P,CS100
2020-06-19 12:00:00,3.261,0.449,2725.473,3.367,0.374,2725.902,2.632,0.53,2725.812,2.512,0.21,2725.925,2.513,0.066,2725.898,P,CS100
2020-06-19 13:00:00,3.367,0.45,2725.472,3.367,0.378,2725.898,2.632,0.533,2725.809,2.512,0.216,2725.919,2.513,0.069,2725.895,P,CS100
2020-06-19 14:00:00,3.367,0.448,2725.474,3.367,0.38,2725.896,2.632,0.535,2725.807,2.512,0.219,2725.916,2.513,0.07,2725.894,P,CS100
2020-06-19 15:00:00,3.261,0.45,2725.472,3.367,0.383,2725.893,2.632,0.536,2725.806,2.512,0.222,2725.913,2.513,0.069,2725.895,P,CS100
2020-06-19 16:00:00,3.261,0.451,2725.471,3.367,0.384,2725.892,2.632,0.54,2725.802,2.512,0.226,2725.909,2.513,0.071,2725.893,P,CS100
2020-06-19 17:00:00,3.261,0.45,2725.472,3.367,0.383,2725.893,2.632,0.538,2725.804,2.512,0.222,2725.913,2.621,0.068,2725.896,P,CS100
