DateTime.MST,SR-OBJ-GBPiezo-2_WaterTemp.deg.C,SR-OBJ-GBPiezo-2_DTW.m,SR-OBJ-GBPiezo-2_WaterLevelElev.masl,SR-OBJ-GBPiezo-4_WaterTemp.deg.C,SR-OBJ-GBPiezo-4_DTW.m,SR-OBJ-GBPiezo-4_WaterLevelElev.masl,SR-OBJ-GBPiezo-5_WaterTemp.deg.C,SR-OBJ-GBPiezo-5_DTW.m,SR-OBJ-GBPiezo-5_WaterLevelElev.masl,SR-OBJ-GBPiezo-6_WaterTemp.deg.C,SR-OBJ-GBPiezo-6_DTW.m,SR-OBJ-GBPiezo-6_WaterLevelElev.masl,SR-OBJ-GBPiezo-7_WaterTemp.deg.C,SR-OBJ-GBPiezo-7_DTW.m,SR-OBJ-GBPiezo-7_WaterLevelElev.masl,SR-OBJ-GBPiezo-8_WaterTemp.deg.C,SR-OBJ-GBPiezo-8_DTW.m,SR-OBJ-GBPiezo-8_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2020-12-16 17:00:00,3.788,1.15,2725.211,3.155,1.209,2724.78,2.195,1.124,2724.707,2.837,0.891,2724.562,4.311,0.976,2724.723,1.872,1.022,2725.137,P,KCOCREST39 & KCOCREST46
2020-12-16 18:00:00,3.788,1.15,2725.211,3.155,1.208,2724.781,2.195,1.124,2724.707,2.837,0.889,2724.564,4.311,0.976,2724.723,1.872,1.022,2725.137,P,KCOCREST39 & KCOCREST46
2020-12-16 19:00:00,3.788,1.147,2725.214,3.155,1.207,2724.782,2.195,1.123,2724.708,2.837,0.889,2724.564,4.311,0.974,2724.725,1.872,1.02,2725.139,P,KCOCREST39 & KCOCREST46
2020-12-16 20:00:00,3.788,1.149,2725.212,3.155,1.206,2724.783,2.195,1.123,2724.708,2.837,0.887,2724.566,4.311,0.976,2724.723,1.872,1.019,2725.14,P,KCOCREST39 & KCOCREST46
2020-12-16 21:00:00,3.788,1.15,2725.211,3.155,1.209,2724.78,2.195,1.125,2724.706,2.837,0.888,2724.565,4.311,0.977,2724.722,1.872,1.021,2725.138,P,KCOCREST39 & KCOCREST46
2020-12-16 22:00:00,3.788,1.147,2725.214,3.155,1.205,2724.784,2.195,1.121,2724.71,2.837,0.888,2724.565,4.311,0.975,2724.724,1.872,1.02,2725.139,P,KCOCREST39 & KCOCREST46
2020-12-16 23:00:00,3.788,1.148,2725.213,3.155,1.207,2724.782,2.195,1.123,2724.708,2.837,0.887,2724.566,4.311,0.976,2724.723,1.872,1.02,2725.139,P,KCOCREST39 & KCOCREST46
2020-12-17 00:00:00,3.788,1.149,2725.212,3.155,1.207,2724.782,2.088,1.122,2724.709,2.837,0.887,2724.566,4.311,0.975,2724.724,1.872,1.021,2725.138,P,KCOCREST39 & KCOCREST46
2020-12-17 01:00:00,3.788,1.146,2725.215,3.155,1.207,2724.782,2.088,1.123,2724.708,2.837,0.887,2724.566,4.311,0.976,2724.723,1.872,1.02,2725.139,P,KCOCREST39 & KCOCREST46
2020-12-17 02:00:00,3.788,1.15,2725.211,3.155,1.211,2724.778,2.088,1.126,2724.705,2.837,0.89,2724.563,4.311,0.979,2724.72,1.872,1.024,2725.135,P,KCOCREST39 & KCOCREST46
2020-12-17 03:00:00,3.788,1.148,2725.213,3.155,1.209,2724.78,2.088,1.122,2724.709,2.837,0.887,2724.566,4.311,0.976,2724.723,1.872,1.021,2725.138,P,KCOCREST39 & KCOCREST46
2020-12-17 04:00:00,3.788,1.147,2725.214,3.155,1.207,2724.782,2.088,1.12,2724.711,2.837,0.885,2724.568,4.311,0.972,2724.727,1.872,1.02,2725.139,P,KCOCREST39 & KCOCREST46
2020-12-17 05:00:00,3.788,1.15,2725.211,3.155,1.21,2724.779,2.088,1.124,2724.707,2.837,0.887,2724.566,4.311,0.977,2724.722,1.872,1.023,2725.136,P,KCOCREST39 & KCOCREST46
2020-12-17 06:00:00,3.788,1.15,2725.211,3.155,1.209,2724.78,2.088,1.123,2724.708,2.837,0.887,2724.566,4.311,0.978,2724.721,1.872,1.023,2725.136,P,KCOCREST39 & KCOCREST46
2020-12-17 07:00:00,3.788,1.15,2725.211,3.155,1.209,2724.78,2.088,1.123,2724.708,2.837,0.888,2724.565,4.311,0.978,2724.721,1.872,1.023,2725.136,P,KCOCREST39 & KCOCREST46
2020-12-17 08:00:00,3.788,1.147,2725.214,3.155,1.206,2724.783,2.088,1.119,2724.712,2.837,0.886,2724.567,4.311,0.975,2724.724,1.872,1.02,2725.139,P,KCOCREST39 & KCOCREST46
2020-12-17 09:00:00,3.788,1.145,2725.216,3.049,1.204,2724.785,2.088,1.117,2724.714,2.837,0.883,2724.57,4.311,0.972,2724.727,1.872,1.019,2725.14,P,KCOCREST39 & KCOCREST46
2020-12-17 10:00:00,3.788,1.142,2725.219,3.049,1.204,2724.785,2.088,1.116,2724.715,2.837,0.881,2724.572,4.311,0.971,2724.728,1.872,1.016,2725.143,P,KCOCREST39 & KCOCREST46
2020-12-17 11:00:00,3.788,1.141,2725.22,3.049,1.2,2724.789,2.088,1.114,2724.717,2.837,0.879,2724.574,4.311,0.969,2724.73,1.872,1.013,2725.146,P,KCOCREST39 & KCOCREST46
2020-12-17 12:00:00,3.788,1.139,2725.222,3.049,1.199,2724.79,2.088,1.112,2724.719,2.837,0.879,2724.574,4.311,0.968,2724.731,1.872,1.012,2725.147,P,KCOCREST39 & KCOCREST46
2020-12-17 13:00:00,3.788,1.141,2725.22,3.049,1.201,2724.788,2.088,1.114,2724.717,2.837,0.881,2724.572,4.311,0.97,2724.729,1.872,1.013,2725.146,P,KCOCREST39 & KCOCREST46
2020-12-17 14:00:00,3.788,1.141,2725.22,3.049,1.204,2724.785,2.088,1.115,2724.716,2.837,0.88,2724.573,4.311,0.971,2724.728,1.872,1.015,2725.144,P,KCOCREST39 & KCOCREST46
2020-12-17 15:00:00,3.788,1.146,2725.215,3.049,1.208,2724.781,2.088,1.119,2724.712,2.837,0.886,2724.567,4.311,0.974,2724.725,1.872,1.019,2725.14,P,KCOCREST39 & KCOCREST46
2020-12-17 16:00:00,3.788,1.144,2725.217,3.049,1.201,2724.788,2.088,1.116,2724.715,2.837,0.883,2724.57,4.311,0.971,2724.728,1.872,1.015,2725.144,P,KCOCREST39 & KCOCREST46
2020-12-17 17:00:00,3.788,1.144,2725.217,3.049,1.205,2724.784,2.088,1.118,2724.713,2.837,0.886,2724.567,4.311,0.974,2724.725,1.872,1.017,2725.142,P,KCOCREST39 & KCOCREST46
2020-12-17 18:00:00,3.788,1.142,2725.219,3.049,1.203,2724.786,2.088,1.116,2724.715,2.837,0.882,2724.571,4.311,0.972,2724.727,1.872,1.014,2725.145,P,KCOCREST39 & KCOCREST46
2020-12-17 19:00:00,3.788,1.143,2725.218,3.049,1.204,2724.785,2.088,1.116,2724.715,2.837,0.885,2724.568,4.311,0.971,2724.728,1.872,1.014,2725.145,P,KCOCREST39 & KCOCREST46
2020-12-17 20:00:00,3.683,1.145,2725.216,3.049,1.206,2724.783,2.088,1.118,2724.713,2.837,0.885,2724.568,4.311,0.974,2724.725,1.872,1.018,2725.141,P,KCOCREST39 & KCOCREST46
2020-12-17 21:00:00,3.788,1.144,2725.217,3.049,1.205,2724.784,2.088,1.118,2724.713,2.837,0.887,2724.566,4.311,0.973,2724.726,1.872,1.017,2725.142,P,KCOCREST39 & KCOCREST46
2020-12-17 22:00:00,3.683,1.145,2725.216,3.049,1.207,2724.782,2.088,1.119,2724.712,2.837,0.887,2724.566,4.311,0.974,2724.725,1.872,1.017,2725.142,P,KCOCREST39 & KCOCREST46
2020-12-17 23:00:00,3.683,1.149,2725.212,3.049,1.207,2724.782,2.088,1.119,2724.712,2.837,0.89,2724.563,4.311,0.976,2724.723,1.872,1.019,2725.14,P,KCOCREST39 & KCOCREST46
2020-12-18 00:00:00,3.683,1.149,2725.212,3.049,1.209,2724.78,2.088,1.121,2724.71,2.837,0.89,2724.563,4.311,0.977,2724.722,1.872,1.021,2725.138,P,KCOCREST39 & KCOCREST46
2020-12-18 01:00:00,3.683,1.149,2725.212,3.049,1.211,2724.778,2.088,1.121,2724.71,2.837,0.89,2724.563,4.311,0.979,2724.72,1.872,1.022,2725.137,P,KCOCREST39 & KCOCREST46
2020-12-18 02:00:00,3.683,1.149,2725.212,3.049,1.211,2724.778,2.088,1.123,2724.708,2.837,0.89,2724.563,4.311,0.978,2724.721,1.872,1.02,2725.139,P,KCOCREST39 & KCOCREST46
2020-12-18 03:00:00,3.683,1.146,2725.215,3.049,1.208,2724.781,2.088,1.121,2724.71,2.837,0.888,2724.565,4.311,0.975,2724.724,1.872,1.018,2725.141,P,KCOCREST39 & KCOCREST46
2020-12-18 04:00:00,3.683,1.149,2725.212,3.049,1.208,2724.781,2.088,1.122,2724.709,2.837,0.89,2724.563,4.311,0.977,2724.722,1.872,1.021,2725.138,P,KCOCREST39 & KCOCREST46
2020-12-18 05:00:00,3.683,1.146,2725.215,3.049,1.209,2724.78,2.088,1.122,2724.709,2.837,0.888,2724.565,4.311,0.976,2724.723,1.872,1.019,2725.14,P,KCOCREST39 & KCOCREST46
2020-12-18 06:00:00,3.683,1.144,2725.217,3.049,1.206,2724.783,2.088,1.118,2724.713,2.837,0.885,2724.568,4.311,0.973,2724.726,1.872,1.015,2725.144,P,KCOCREST39 & KCOCREST46
2020-12-18 07:00:00,3.683,1.141,2725.22,3.049,1.202,2724.787,2.088,1.116,2724.715,2.837,0.883,2724.57,4.311,0.968,2724.731,1.872,1.013,2725.146,P,KCOCREST39 & KCOCREST46
2020-12-18 08:00:00,3.683,1.139,2725.222,3.049,1.198,2724.791,2.088,1.111,2724.72,2.837,0.879,2724.574,4.311,0.966,2724.733,1.764,1.011,2725.148,P,KCOCREST39 & KCOCREST46
2020-12-18 09:00:00,3.683,1.136,2725.225,3.049,1.196,2724.793,2.088,1.11,2724.721,2.837,0.877,2724.576,4.311,0.965,2724.734,1.764,1.009,2725.15,P,KCOCREST39 & KCOCREST46
2020-12-18 10:00:00,3.683,1.132,2725.229,3.049,1.19,2724.799,2.088,1.105,2724.726,2.837,0.872,2724.581,4.311,0.96,2724.739,1.764,1.004,2725.155,P,KCOCREST39 & KCOCREST46
2020-12-18 11:00:00,3.683,1.13,2725.231,3.049,1.189,2724.8,2.088,1.105,2724.726,2.837,0.871,2724.582,4.311,0.959,2724.74,1.764,1.003,2725.156,P,KCOCREST39 & KCOCREST46
2020-12-18 12:00:00,3.683,1.131,2725.23,3.049,1.19,2724.799,2.088,1.104,2724.727,2.837,0.871,2724.582,4.311,0.959,2724.74,1.764,1.005,2725.154,P,KCOCREST39 & KCOCREST46
2020-12-18 13:00:00,3.683,1.131,2725.23,3.049,1.19,2724.799,2.088,1.106,2724.725,2.837,0.87,2724.583,4.311,0.961,2724.738,1.764,1.004,2725.155,P,KCOCREST39 & KCOCREST46
2020-12-18 14:00:00,3.683,1.131,2725.23,3.049,1.19,2724.799,2.088,1.104,2724.727,2.837,0.868,2724.585,4.311,0.958,2724.741,1.764,1.002,2725.157,P,KCOCREST39 & KCOCREST46
2020-12-18 15:00:00,3.683,1.128,2725.233,3.049,1.186,2724.803,2.088,1.101,2724.73,2.837,0.866,2724.587,4.311,0.956,2724.743,1.764,0.999,2725.16,P,KCOCREST39 & KCOCREST46
2020-12-18 16:00:00,3.683,1.124,2725.237,3.049,1.183,2724.806,2.088,1.098,2724.733,2.837,0.863,2724.59,4.311,0.951,2724.748,1.764,0.995,2725.164,P,KCOCREST39 & KCOCREST46
2020-12-18 17:00:00,3.683,1.121,2725.24,3.049,1.178,2724.811,2.088,1.094,2724.737,2.837,0.859,2724.594,4.311,0.949,2724.75,1.764,0.991,2725.168,P,KCOCREST39 & KCOCREST46
2020-12-18 18:00:00,3.683,1.118,2725.243,3.049,1.176,2724.813,2.088,1.091,2724.74,2.837,0.856,2724.597,4.311,0.945,2724.754,1.764,0.989,2725.17,P,KCOCREST39 & KCOCREST46
2020-12-18 19:00:00,3.683,1.113,2725.248,3.049,1.172,2724.817,2.088,1.088,2724.743,2.837,0.852,2724.601,4.311,0.939,2724.76,1.764,0.985,2725.174,P,KCOCREST39 & KCOCREST46
2020-12-18 20:00:00,3.683,1.111,2725.25,3.049,1.168,2724.821,2.088,1.085,2724.746,2.837,0.85,2724.603,4.311,0.937,2724.762,1.764,0.982,2725.177,P,KCOCREST39 & KCOCREST46
2020-12-18 21:00:00,3.683,1.108,2725.253,3.049,1.166,2724.823,2.088,1.083,2724.748,2.837,0.848,2724.605,4.311,0.934,2724.765,1.764,0.98,2725.179,P,KCOCREST39 & KCOCREST46
2020-12-18 22:00:00,3.683,1.105,2725.256,3.049,1.161,2724.828,2.088,1.079,2724.752,2.837,0.843,2724.61,4.311,0.932,2724.767,1.764,0.976,2725.183,P,KCOCREST39 & KCOCREST46
2020-12-18 23:00:00,3.683,1.106,2725.255,3.049,1.163,2724.826,2.088,1.078,2724.753,2.837,0.843,2724.61,4.311,0.931,2724.768,1.764,0.976,2725.183,P,KCOCREST39 & KCOCREST46
2020-12-19 00:00:00,3.683,1.105,2725.256,3.049,1.163,2724.826,2.088,1.079,2724.752,2.837,0.845,2724.608,4.311,0.932,2724.767,1.764,0.975,2725.184,P,KCOCREST39 & KCOCREST46
2020-12-19 01:00:00,3.683,1.106,2725.255,3.049,1.163,2724.826,2.088,1.08,2724.751,2.837,0.845,2724.608,4.311,0.931,2724.768,1.764,0.976,2725.183,P,KCOCREST39 & KCOCREST46
2020-12-19 02:00:00,3.683,1.105,2725.256,3.049,1.163,2724.826,2.088,1.078,2724.753,2.837,0.844,2724.609,4.311,0.932,2724.767,1.764,0.976,2725.183,P,KCOCREST39 & KCOCREST46
2020-12-19 03:00:00,3.683,1.105,2725.256,3.049,1.163,2724.826,2.088,1.078,2724.753,2.837,0.844,2724.609,4.311,0.93,2724.769,1.764,0.974,2725.185,P,KCOCREST39 & KCOCREST46
2020-12-19 04:00:00,3.683,1.107,2725.254,3.049,1.165,2724.824,2.088,1.08,2724.751,2.837,0.844,2724.609,4.311,0.932,2724.767,1.764,0.976,2725.183,P,KCOCREST39 & KCOCREST46
2020-12-19 05:00:00,3.683,1.107,2725.254,3.049,1.167,2724.822,2.088,1.082,2724.749,2.837,0.848,2724.605,4.311,0.935,2724.764,1.764,0.977,2725.182,P,KCOCREST39 & KCOCREST46
2020-12-19 06:00:00,3.683,1.104,2725.257,2.943,1.164,2724.825,1.98,1.076,2724.755,2.837,0.84,2724.613,4.311,0.931,2724.768,1.764,0.973,2725.186,P,KCOCREST39 & KCOCREST46
2020-12-19 07:00:00,3.578,1.103,2725.258,3.049,1.163,2724.826,1.98,1.076,2724.755,2.837,0.84,2724.613,4.311,0.928,2724.771,1.764,0.971,2725.188,P,KCOCREST39 & KCOCREST46
2020-12-19 08:00:00,3.578,1.103,2725.258,2.943,1.163,2724.826,1.98,1.075,2724.756,2.837,0.842,2724.611,4.207,0.927,2724.772,1.764,0.969,2725.19,P,KCOCREST39 & KCOCREST46
2020-12-19 09:00:00,3.578,1.099,2725.262,2.943,1.156,2724.833,1.98,1.072,2724.759,2.837,0.835,2724.618,4.207,0.925,2724.774,1.764,0.968,2725.191,P,KCOCREST39 & KCOCREST46
2020-12-19 10:00:00,3.578,1.097,2725.264,2.943,1.154,2724.835,1.98,1.069,2724.762,2.837,0.833,2724.62,4.207,0.921,2724.778,1.764,0.965,2725.194,P,KCOCREST39 & KCOCREST46
2020-12-19 11:00:00,3.578,1.097,2725.264,2.943,1.156,2724.833,1.98,1.072,2724.759,2.837,0.834,2724.619,4.207,0.924,2724.775,1.764,0.968,2725.191,P,KCOCREST39 & KCOCREST46
2020-12-19 12:00:00,3.578,1.104,2725.257,2.943,1.161,2724.828,1.98,1.075,2724.756,2.837,0.842,2724.611,4.207,0.93,2724.769,1.764,0.973,2725.186,P,KCOCREST39 & KCOCREST46
2020-12-19 13:00:00,3.578,1.109,2725.252,2.943,1.168,2724.821,1.98,1.082,2724.749,2.837,0.848,2724.605,4.207,0.935,2724.764,1.764,0.978,2725.181,P,KCOCREST39 & KCOCREST46
2020-12-19 14:00:00,3.578,1.102,2725.259,2.943,1.16,2724.829,1.98,1.076,2724.755,2.837,0.842,2724.611,4.207,0.93,2724.769,1.764,0.974,2725.185,P,KCOCREST39 & KCOCREST46
2020-12-19 15:00:00,3.578,1.11,2725.251,2.943,1.165,2724.824,1.98,1.081,2724.75,2.837,0.847,2724.606,4.207,0.936,2724.763,1.764,0.978,2725.181,P,KCOCREST39 & KCOCREST46
2020-12-19 16:00:00,3.578,1.105,2725.256,2.943,1.162,2724.827,1.98,1.078,2724.753,2.837,0.843,2724.61,4.207,0.931,2724.768,1.764,0.974,2725.185,P,KCOCREST39 & KCOCREST46
2020-12-19 17:00:00,3.578,1.107,2725.254,2.943,1.163,2724.826,1.98,1.079,2724.752,2.837,0.844,2724.609,4.207,0.934,2724.765,1.764,0.977,2725.182,P,KCOCREST39 & KCOCREST46
2020-12-19 18:00:00,3.578,1.104,2725.257,2.943,1.161,2724.828,1.98,1.075,2724.756,2.837,0.841,2724.612,4.207,0.931,2724.768,1.764,0.973,2725.186,P,KCOCREST39 & KCOCREST46
2020-12-19 19:00:00,3.578,1.1,2725.261,2.943,1.156,2724.833,1.98,1.072,2724.759,2.837,0.837,2724.616,4.207,0.927,2724.772,1.764,0.969,2725.19,P,KCOCREST39 & KCOCREST46
2020-12-19 20:00:00,3.578,1.099,2725.262,2.943,1.154,2724.835,1.98,1.07,2724.761,2.837,0.836,2724.617,4.207,0.924,2724.775,1.764,0.968,2725.191,P,KCOCREST39 & KCOCREST46
2020-12-19 21:00:00,3.578,1.099,2725.262,2.943,1.157,2724.832,1.98,1.073,2724.758,2.837,0.838,2724.615,4.207,0.925,2724.774,1.764,0.97,2725.189,P,KCOCREST39 & KCOCREST46
2020-12-19 22:00:00,3.578,1.097,2725.264,2.943,1.154,2724.835,1.98,1.07,2724.761,2.837,0.835,2724.618,4.207,0.924,2724.775,1.764,0.967,2725.192,P,KCOCREST39 & KCOCREST46
2020-12-19 23:00:00,3.578,1.095,2725.266,2.943,1.151,2724.838,1.98,1.069,2724.762,2.837,0.832,2724.621,4.207,0.92,2724.779,1.764,0.965,2725.194,P,KCOCREST39 & KCOCREST46
2020-12-20 00:00:00,3.578,1.093,2725.268,2.943,1.15,2724.839,1.98,1.067,2724.764,2.837,0.831,2724.622,4.207,0.919,2724.78,1.764,0.962,2725.197,P,KCOCREST39 & KCOCREST46
2020-12-20 01:00:00,3.578,1.094,2725.267,2.943,1.15,2724.839,1.98,1.067,2724.764,2.837,0.832,2724.621,4.207,0.919,2724.78,1.764,0.965,2725.194,P,KCOCREST39 & KCOCREST46
2020-12-20 02:00:00,3.578,1.1,2725.261,2.943,1.154,2724.835,1.98,1.072,2724.759,2.837,0.837,2724.616,4.207,0.925,2724.774,1.764,0.968,2725.191,P,KCOCREST39 & KCOCREST46
2020-12-20 03:00:00,3.578,1.092,2725.269,2.943,1.148,2724.841,1.98,1.066,2724.765,2.837,0.829,2724.624,4.207,0.919,2724.78,1.764,0.962,2725.197,P,KCOCREST39 & KCOCREST46
2020-12-20 04:00:00,3.578,1.097,2725.264,2.943,1.154,2724.835,1.98,1.071,2724.76,2.837,0.834,2724.619,4.207,0.923,2724.776,1.656,0.967,2725.192,P,KCOCREST39 & KCOCREST46
2020-12-20 05:00:00,3.578,1.096,2725.265,2.943,1.154,2724.835,1.98,1.07,2724.761,2.837,0.833,2724.62,4.207,0.923,2724.776,1.656,0.967,2725.192,P,KCOCREST39 & KCOCREST46
2020-12-20 06:00:00,3.578,1.093,2725.268,2.943,1.15,2724.839,1.98,1.067,2724.764,2.837,0.83,2724.623,4.207,0.921,2724.778,1.656,0.964,2725.195,P,KCOCREST39 & KCOCREST46
2020-12-20 07:00:00,3.578,1.093,2725.268,2.943,1.151,2724.838,1.98,1.065,2724.766,2.837,0.831,2724.622,4.207,0.919,2724.78,1.656,0.964,2725.195,P,KCOCREST39 & KCOCREST46
2020-12-20 08:00:00,3.578,1.092,2725.269,2.943,1.148,2724.841,1.98,1.064,2724.767,2.837,0.83,2724.623,4.207,0.919,2724.78,1.656,0.962,2725.197,P,KCOCREST39 & KCOCREST46
2020-12-20 09:00:00,3.578,1.09,2725.271,2.943,1.148,2724.841,1.98,1.062,2724.769,2.837,0.828,2724.625,4.207,0.917,2724.782,1.656,0.961,2725.198,P,KCOCREST39 & KCOCREST46
2020-12-20 10:00:00,3.578,1.088,2725.273,2.943,1.145,2724.844,1.98,1.059,2724.772,2.837,0.825,2724.628,4.207,0.916,2724.783,1.656,0.959,2725.2,P,KCOCREST39 & KCOCREST46
2020-12-20 11:00:00,3.578,1.09,2725.271,2.943,1.147,2724.842,1.98,1.061,2724.77,2.837,0.828,2724.625,4.207,0.915,2724.784,1.656,0.961,2725.198,P,KCOCREST39 & KCOCREST46
2020-12-20 12:00:00,3.578,1.095,2725.266,2.943,1.151,2724.838,1.98,1.066,2724.765,2.837,0.831,2724.622,4.207,0.92,2724.779,1.656,0.963,2725.196,P,KCOCREST39 & KCOCREST46
2020-12-20 13:00:00,3.578,1.097,2725.264,2.943,1.153,2724.836,1.98,1.068,2724.763,2.837,0.833,2724.62,4.207,0.923,2724.776,1.656,0.965,2725.194,P,KCOCREST39 & KCOCREST46
2020-12-20 14:00:00,3.578,1.098,2725.263,2.943,1.156,2724.833,1.98,1.07,2724.761,2.837,0.837,2724.616,4.207,0.925,2724.774,1.656,0.968,2725.191,P,KCOCREST39 & KCOCREST46
2020-12-20 15:00:00,3.578,1.103,2725.258,2.943,1.16,2724.829,1.98,1.074,2724.757,2.837,0.841,2724.612,4.207,0.93,2724.769,1.656,0.971,2725.188,P,KCOCREST39 & KCOCREST46
2020-12-20 16:00:00,3.578,1.103,2725.258,2.943,1.159,2724.83,1.98,1.074,2724.757,2.837,0.839,2724.614,4.207,0.928,2724.771,1.656,0.972,2725.187,P,KCOCREST39 & KCOCREST46
2020-12-20 17:00:00,3.578,1.103,2725.258,2.943,1.16,2724.829,1.98,1.073,2724.758,2.837,0.84,2724.613,4.207,0.929,2724.77,1.656,0.972,2725.187,P,KCOCREST39 & KCOCREST46
2020-12-20 18:00:00,3.578,1.106,2725.255,2.943,1.161,2724.828,1.98,1.077,2724.754,2.837,0.841,2724.612,4.207,0.931,2724.768,1.656,0.976,2725.183,P,KCOCREST39 & KCOCREST46
2020-12-20 19:00:00,3.472,1.106,2725.255,2.943,1.162,2724.827,1.98,1.075,2724.756,2.837,0.841,2724.612,4.207,0.93,2724.769,1.656,0.974,2725.185,P,KCOCREST39 & KCOCREST46
2020-12-20 20:00:00,3.472,1.1,2725.261,2.943,1.157,2724.832,1.98,1.073,2724.758,2.837,0.838,2724.615,4.207,0.927,2724.772,1.656,0.971,2725.188,P,KCOCREST39 & KCOCREST46
2020-12-20 21:00:00,3.472,1.097,2725.264,2.943,1.154,2724.835,1.98,1.07,2724.761,2.837,0.835,2724.618,4.207,0.924,2724.775,1.656,0.968,2725.191,P,KCOCREST39 & KCOCREST46
2020-12-20 22:00:00,3.472,1.096,2725.265,2.943,1.153,2724.836,1.98,1.067,2724.764,2.837,0.833,2724.62,4.207,0.924,2724.775,1.656,0.967,2725.192,P,KCOCREST39 & KCOCREST46
2020-12-20 23:00:00,3.472,1.094,2725.267,2.943,1.15,2724.839,1.98,1.064,2724.767,2.837,0.83,2724.623,4.207,0.921,2724.778,1.656,0.964,2725.195,P,KCOCREST39 & KCOCREST46
2020-12-21 00:00:00,3.472,1.093,2725.268,2.943,1.148,2724.841,1.98,1.066,2724.765,2.837,0.831,2724.622,4.207,0.917,2724.782,1.656,0.962,2725.197,P,KCOCREST39 & KCOCREST46
2020-12-21 01:00:00,3.472,1.098,2725.263,2.943,1.152,2724.837,1.98,1.068,2724.763,2.837,0.836,2724.617,4.207,0.923,2724.776,1.656,0.967,2725.192,P,KCOCREST39 & KCOCREST46
2020-12-21 02:00:00,3.472,1.098,2725.263,2.943,1.154,2724.835,1.98,1.068,2724.763,2.837,0.834,2724.619,4.207,0.923,2724.776,1.656,0.966,2725.193,P,KCOCREST39 & KCOCREST46
2020-12-21 03:00:00,3.472,1.096,2725.265,2.943,1.153,2724.836,1.98,1.067,2724.764,2.837,0.833,2724.62,4.207,0.922,2724.777,1.656,0.965,2725.194,P,KCOCREST39 & KCOCREST46
2020-12-21 04:00:00,3.472,1.097,2725.264,2.837,1.154,2724.835,1.98,1.069,2724.762,2.837,0.834,2724.619,4.207,0.922,2724.777,1.656,0.965,2725.194,P,KCOCREST39 & KCOCREST46
2020-12-21 05:00:00,3.472,1.096,2725.265,2.837,1.151,2724.838,1.98,1.065,2724.766,2.837,0.832,2724.621,4.207,0.919,2724.78,1.656,0.962,2725.197,P,KCOCREST39 & KCOCREST46
2020-12-21 06:00:00,3.472,1.097,2725.264,2.837,1.155,2724.834,1.98,1.067,2724.764,2.837,0.833,2724.62,4.207,0.921,2724.778,1.656,0.965,2725.194,P,KCOCREST39 & KCOCREST46
2020-12-21 07:00:00,3.472,1.093,2725.268,2.837,1.149,2724.84,1.98,1.065,2724.766,2.837,0.832,2724.621,4.207,0.919,2724.78,1.656,0.96,2725.199,P,KCOCREST39 & KCOCREST46
2020-12-21 08:00:00,3.472,1.094,2725.267,2.837,1.15,2724.839,1.98,1.065,2724.766,2.837,0.83,2724.623,4.207,0.917,2724.782,1.656,0.96,2725.199,P,KCOCREST39 & KCOCREST46
2020-12-21 09:00:00,3.472,1.09,2725.271,2.837,1.147,2724.842,1.98,1.06,2724.771,2.837,0.828,2724.625,4.207,0.915,2724.784,1.656,0.959,2725.2,P,KCOCREST39 & KCOCREST46
2020-12-21 10:00:00,3.472,1.087,2725.274,2.837,1.146,2724.843,1.98,1.059,2724.772,2.837,0.826,2724.627,4.207,0.911,2724.788,1.656,0.958,2725.201,P,KCOCREST39 & KCOCREST46
2020-12-21 11:00:00,3.472,1.089,2725.272,2.837,1.146,2724.843,1.98,1.059,2724.772,2.837,0.826,2724.627,4.207,0.912,2724.787,1.656,0.956,2725.203,P,KCOCREST39 & KCOCREST46
2020-12-21 12:00:00,3.472,1.093,2725.268,2.837,1.15,2724.839,1.98,1.065,2724.766,2.837,0.831,2724.622,4.207,0.918,2724.781,1.656,0.962,2725.197,P,KCOCREST39 & KCOCREST46
2020-12-21 13:00:00,3.472,1.095,2725.266,2.837,1.153,2724.836,1.98,1.068,2724.763,2.837,0.833,2724.62,4.207,0.921,2724.778,1.656,0.965,2725.194,P,KCOCREST39 & KCOCREST46
2020-12-21 14:00:00,3.472,1.097,2725.264,2.837,1.155,2724.834,1.98,1.069,2724.762,2.837,0.835,2724.618,4.207,0.922,2724.777,1.656,0.967,2725.192,P,KCOCREST39 & KCOCREST46
2020-12-21 15:00:00,3.472,1.099,2725.262,2.837,1.154,2724.835,1.98,1.068,2724.763,2.837,0.835,2724.618,4.207,0.923,2724.776,1.656,0.965,2725.194,P,KCOCREST39 & KCOCREST46
2020-12-21 16:00:00,3.472,1.098,2725.263,2.837,1.156,2724.833,1.98,1.071,2724.76,2.837,0.838,2724.615,4.207,0.923,2724.776,1.656,0.967,2725.192,P,KCOCREST39 & KCOCREST46
2020-12-21 17:00:00,3.472,1.101,2725.26,2.837,1.155,2724.834,1.872,1.071,2724.76,2.837,0.838,2724.615,4.207,0.926,2724.773,1.656,0.968,2725.191,P,KCOCREST39 & KCOCREST46
2020-12-21 18:00:00,3.472,1.098,2725.263,2.837,1.155,2724.834,1.872,1.07,2724.761,2.837,0.837,2724.616,4.207,0.926,2724.773,1.656,0.969,2725.19,P,KCOCREST39 & KCOCREST46
