DateTime.MST,SR-SC-1.1_WaterTemp.deg.C,SR-SC-1.1_DTW.m,SR-SC-1.1_WaterLevelElev.masl,SR-SC-2.1_WaterTemp.deg.C,SR-SC-2.1_DTW.m,SR-SC-2.1_WaterLevelElev.masl,SR-SC-2.2_WaterTemp.deg.C,SR-SC-2.2_DTW.m,SR-SC-2.2_WaterLevelElev.masl,SR-BD-WT_WaterTemp.deg.C,SR-BD-WT_DTW.m,SR-BD-WT_WaterLevelElev.masl,SR-OBJ-Fenceline-WT_WaterTemp.deg.C,SR-OBJ-Fenceline-WT_DTW.m,SR-OBJ-Fenceline-WT_WaterLevelElev.masl,DataFlag_01,DataFlag_02
2021-06-03 16:00:00,4.831,-0.235,2724.915,1.764,-0.221,2725.376,5.141,-0.429,2725.654,3.261,-0.675,2725.875,-99999,-99999,-99999,P,CS100
2021-06-03 17:00:00,4.831,-0.235,2724.915,1.764,-0.225,2725.38,5.141,-0.431,2725.656,3.261,-0.68,2725.88,-99999,-99999,-99999,P,CS100
2021-06-03 18:00:00,4.831,-0.237,2724.917,1.764,-0.226,2725.381,5.141,-0.434,2725.659,3.261,-0.686,2725.886,-99999,-99999,-99999,P,CS100
2021-06-03 19:00:00,4.831,-0.238,2724.918,1.764,-0.228,2725.383,5.141,-0.435,2725.66,3.261,-0.689,2725.889,-99999,-99999,-99999,P,CS100
2021-06-03 20:00:00,4.831,-0.237,2724.917,1.764,-0.231,2725.386,5.141,-0.436,2725.661,3.261,-0.691,2725.891,-99999,-99999,-99999,P,CS100
2021-06-03 21:00:00,4.831,-0.237,2724.917,1.764,-0.23,2725.385,5.141,-0.435,2725.66,3.261,-0.689,2725.889,-99999,-99999,-99999,P,CS100
2021-06-03 22:00:00,4.831,-0.238,2724.918,1.764,-0.232,2725.387,5.141,-0.435,2725.66,3.261,-0.689,2725.889,-99999,-99999,-99999,P,CS100
2021-06-03 23:00:00,4.831,-0.236,2724.916,1.764,-0.228,2725.383,5.141,-0.434,2725.659,3.261,-0.686,2725.886,-99999,-99999,-99999,P,CS100
2021-06-04 00:00:00,4.934,-0.236,2724.916,1.764,-0.227,2725.382,5.141,-0.435,2725.66,3.261,-0.686,2725.886,-99999,-99999,-99999,P,CS100
2021-06-04 01:00:00,4.934,-0.235,2724.915,1.764,-0.226,2725.381,5.141,-0.432,2725.657,3.261,-0.684,2725.884,-99999,-99999,-99999,P,CS100
2021-06-04 02:00:00,4.934,-0.236,2724.916,1.764,-0.227,2725.382,5.141,-0.432,2725.657,3.261,-0.681,2725.881,-99999,-99999,-99999,P,CS100
2021-06-04 03:00:00,4.934,-0.237,2724.917,1.764,-0.225,2725.38,5.141,-0.43,2725.655,3.261,-0.679,2725.879,-99999,-99999,-99999,P,CS100
2021-06-04 04:00:00,4.934,-0.235,2724.915,1.764,-0.226,2725.381,5.141,-0.431,2725.656,3.261,-0.678,2725.878,-99999,-99999,-99999,P,CS100
2021-06-04 05:00:00,4.934,-0.234,2724.914,1.764,-0.224,2725.379,5.244,-0.43,2725.655,3.261,-0.675,2725.875,-99999,-99999,-99999,P,CS100
2021-06-04 06:00:00,4.934,-0.233,2724.913,1.764,-0.223,2725.378,5.244,-0.43,2725.655,3.261,-0.674,2725.874,-99999,-99999,-99999,P,CS100
2021-06-04 07:00:00,4.934,-0.235,2724.915,1.764,-0.223,2725.378,5.244,-0.43,2725.655,3.261,-0.673,2725.873,-99999,-99999,-99999,P,CS100
2021-06-04 08:00:00,4.934,-0.234,2724.914,1.872,-0.223,2725.378,5.244,-0.429,2725.654,3.261,-0.67,2725.87,-99999,-99999,-99999,P,CS100
2021-06-04 09:00:00,4.934,-0.234,2724.914,1.872,-0.223,2725.378,5.244,-0.428,2725.653,3.261,-0.67,2725.87,-99999,-99999,-99999,P,CS100
2021-06-04 10:00:00,4.934,-0.234,2724.914,1.872,-0.22,2725.375,5.244,-0.427,2725.652,3.261,-0.668,2725.868,-99999,-99999,-99999,P,CS100
2021-06-04 11:00:00,5.037,-0.236,2724.916,1.872,-0.221,2725.376,5.244,-0.427,2725.652,3.261,-0.667,2725.867,-99999,-99999,-99999,P,CS100
2021-06-04 12:00:00,5.037,-0.233,2724.913,1.872,-0.219,2725.374,5.244,-0.425,2725.65,3.261,-0.668,2725.868,-99999,-99999,-99999,P,CS100
2021-06-04 13:00:00,5.037,-0.235,2724.915,1.872,-0.223,2725.378,5.244,-0.426,2725.651,3.261,-0.671,2725.871,-99999,-99999,-99999,P,CS100
2021-06-04 14:00:00,5.037,-0.236,2724.916,1.872,-0.226,2725.381,5.347,-0.432,2725.657,3.261,-0.68,2725.88,-99999,-99999,-99999,P,CS100
2021-06-04 15:00:00,5.037,-0.238,2724.918,1.872,-0.228,2725.383,5.347,-0.435,2725.66,3.261,-0.68,2725.88,-99999,-99999,-99999,P,CS100
2021-06-04 16:00:00,5.037,-0.238,2724.918,1.872,-0.232,2725.387,5.347,-0.436,2725.661,3.261,-0.688,2725.888,-99999,-99999,-99999,P,CS100
2021-06-04 17:00:00,5.037,-0.239,2724.919,1.872,-0.233,2725.388,5.347,-0.438,2725.663,3.367,-0.693,2725.893,-99999,-99999,-99999,P,CS100
2021-06-04 18:00:00,5.037,-0.24,2724.92,1.872,-0.235,2725.39,5.347,-0.44,2725.665,3.367,-0.697,2725.897,-99999,-99999,-99999,P,CS100
2021-06-04 19:00:00,5.037,-0.24,2724.92,1.872,-0.235,2725.39,5.347,-0.441,2725.666,3.367,-0.699,2725.899,-99999,-99999,-99999,P,CS100
2021-06-04 20:00:00,5.141,-0.239,2724.919,1.872,-0.235,2725.39,5.347,-0.44,2725.665,3.367,-0.699,2725.899,-99999,-99999,-99999,P,CS100
2021-06-04 21:00:00,5.141,-0.239,2724.919,1.872,-0.234,2725.389,5.347,-0.439,2725.664,3.367,-0.697,2725.897,-99999,-99999,-99999,P,CS100
2021-06-04 22:00:00,5.141,-0.238,2724.918,1.872,-0.232,2725.387,5.347,-0.438,2725.663,3.367,-0.693,2725.893,-99999,-99999,-99999,P,CS100
2021-06-04 23:00:00,5.141,-0.238,2724.918,1.872,-0.233,2725.388,5.45,-0.437,2725.662,3.367,-0.689,2725.889,-99999,-99999,-99999,P,CS100
2021-06-05 00:00:00,5.141,-0.239,2724.919,1.872,-0.232,2725.387,5.45,-0.436,2725.661,3.367,-0.685,2725.885,-99999,-99999,-99999,P,CS100
2021-06-05 01:00:00,5.141,-0.238,2724.918,1.872,-0.231,2725.386,5.45,-0.436,2725.661,3.367,-0.686,2725.886,-99999,-99999,-99999,P,CS100
2021-06-05 02:00:00,5.244,-0.236,2724.916,1.872,-0.229,2725.384,5.45,-0.433,2725.658,3.367,-0.684,2725.884,-99999,-99999,-99999,P,CS100
2021-06-05 03:00:00,5.244,-0.237,2724.917,1.872,-0.229,2725.384,5.45,-0.433,2725.658,3.367,-0.68,2725.88,-99999,-99999,-99999,P,CS100
2021-06-05 04:00:00,5.244,-0.235,2724.915,1.872,-0.225,2725.38,5.45,-0.431,2725.656,3.367,-0.676,2725.876,-99999,-99999,-99999,P,CS100
2021-06-05 05:00:00,5.244,-0.236,2724.916,1.872,-0.226,2725.381,5.45,-0.431,2725.656,3.367,-0.675,2725.875,-99999,-99999,-99999,P,CS100
2021-06-05 06:00:00,5.244,-0.235,2724.915,1.872,-0.226,2725.381,5.45,-0.429,2725.654,3.367,-0.675,2725.875,-99999,-99999,-99999,P,CS100
2021-06-05 07:00:00,5.244,-0.235,2724.915,1.872,-0.224,2725.379,5.552,-0.429,2725.654,3.367,-0.672,2725.872,-99999,-99999,-99999,P,CS100
2021-06-05 08:00:00,5.347,-0.236,2724.916,1.872,-0.224,2725.379,5.552,-0.431,2725.656,3.367,-0.672,2725.872,-99999,-99999,-99999,P,CS100
2021-06-05 09:00:00,5.347,-0.237,2724.917,1.872,-0.223,2725.378,5.552,-0.429,2725.654,3.367,-0.671,2725.871,-99999,-99999,-99999,P,CS100
2021-06-05 10:00:00,5.347,-0.237,2724.917,1.872,-0.223,2725.378,5.552,-0.429,2725.654,3.367,-0.67,2725.87,-99999,-99999,-99999,P,CS100
2021-06-05 11:00:00,5.347,-0.236,2724.916,1.872,-0.223,2725.378,5.552,-0.429,2725.654,3.367,-0.668,2725.868,-99999,-99999,-99999,P,CS100
2021-06-05 12:00:00,5.347,-0.235,2724.915,1.872,-0.222,2725.377,5.552,-0.428,2725.653,3.367,-0.668,2725.868,-99999,-99999,-99999,P,CS100
2021-06-05 13:00:00,5.347,-0.235,2724.915,1.872,-0.221,2725.376,5.552,-0.431,2725.656,3.367,-0.671,2725.871,-99999,-99999,-99999,P,CS100
2021-06-05 14:00:00,5.347,-0.236,2724.916,1.872,-0.226,2725.381,5.655,-0.433,2725.658,3.367,-0.676,2725.876,-99999,-99999,-99999,P,CS100
2021-06-05 15:00:00,5.45,-0.237,2724.917,1.872,-0.228,2725.383,5.655,-0.435,2725.66,3.367,-0.683,2725.883,-99999,-99999,-99999,P,CS100
2021-06-05 16:00:00,5.45,-0.238,2724.918,1.872,-0.233,2725.388,5.655,-0.438,2725.663,3.367,-0.687,2725.887,-99999,-99999,-99999,P,CS100
2021-06-05 17:00:00,5.45,-0.239,2724.919,1.872,-0.233,2725.388,5.655,-0.437,2725.662,3.367,-0.69,2725.89,-99999,-99999,-99999,P,CS100
2021-06-05 18:00:00,5.45,-0.241,2724.921,1.872,-0.233,2725.388,5.655,-0.44,2725.665,3.367,-0.693,2725.893,-99999,-99999,-99999,P,CS100
2021-06-05 19:00:00,5.45,-0.24,2724.92,1.872,-0.234,2725.389,5.655,-0.438,2725.663,3.367,-0.691,2725.891,-99999,-99999,-99999,P,CS100
2021-06-05 20:00:00,5.45,-0.24,2724.92,1.872,-0.234,2725.389,5.655,-0.44,2725.665,3.472,-0.692,2725.892,-99999,-99999,-99999,P,CS100
2021-06-05 21:00:00,5.552,-0.241,2724.921,1.872,-0.234,2725.389,5.655,-0.439,2725.664,3.472,-0.691,2725.891,-99999,-99999,-99999,P,CS100
2021-06-05 22:00:00,5.552,-0.24,2724.92,1.872,-0.232,2725.387,5.757,-0.437,2725.662,3.367,-0.686,2725.886,-99999,-99999,-99999,P,CS100
2021-06-05 23:00:00,5.552,-0.238,2724.918,1.872,-0.232,2725.387,5.757,-0.436,2725.661,3.472,-0.685,2725.885,-99999,-99999,-99999,P,CS100
2021-06-06 00:00:00,5.552,-0.238,2724.918,1.872,-0.231,2725.386,5.757,-0.436,2725.661,3.472,-0.684,2725.884,-99999,-99999,-99999,P,CS100
2021-06-06 01:00:00,5.552,-0.237,2724.917,1.872,-0.229,2725.384,5.757,-0.435,2725.66,3.472,-0.681,2725.881,-99999,-99999,-99999,P,CS100
2021-06-06 02:00:00,5.655,-0.239,2724.919,1.98,-0.23,2725.385,5.757,-0.433,2725.658,3.472,-0.677,2725.877,-99999,-99999,-99999,P,CS100
2021-06-06 03:00:00,5.655,-0.239,2724.919,1.98,-0.228,2725.383,5.757,-0.434,2725.659,3.472,-0.676,2725.876,-99999,-99999,-99999,P,CS100
2021-06-06 04:00:00,5.655,-0.238,2724.918,1.98,-0.228,2725.383,5.757,-0.432,2725.657,3.472,-0.671,2725.871,-99999,-99999,-99999,P,CS100
2021-06-06 05:00:00,5.655,-0.237,2724.917,1.98,-0.226,2725.381,5.86,-0.431,2725.656,3.472,-0.671,2725.871,-99999,-99999,-99999,P,CS100
2021-06-06 06:00:00,5.655,-0.236,2724.916,1.98,-0.224,2725.379,5.86,-0.43,2725.655,3.472,-0.669,2725.869,-99999,-99999,-99999,P,CS100
2021-06-06 07:00:00,5.655,-0.237,2724.917,1.98,-0.224,2725.379,5.86,-0.428,2725.653,3.472,-0.665,2725.865,-99999,-99999,-99999,P,CS100
2021-06-06 08:00:00,5.655,-0.235,2724.915,1.98,-0.223,2725.378,5.86,-0.427,2725.652,3.472,-0.667,2725.867,-99999,-99999,-99999,P,CS100
2021-06-06 09:00:00,5.757,-0.238,2724.918,1.98,-0.222,2725.377,5.86,-0.427,2725.652,3.472,-0.662,2725.862,-99999,-99999,-99999,P,CS100
2021-06-06 10:00:00,5.757,-0.237,2724.917,1.98,-0.222,2725.377,5.86,-0.427,2725.652,3.472,-0.664,2725.864,-99999,-99999,-99999,P,CS100
2021-06-06 11:00:00,5.757,-0.236,2724.916,1.98,-0.221,2725.376,5.86,-0.426,2725.651,3.472,-0.661,2725.861,-99999,-99999,-99999,P,CS100
2021-06-06 12:00:00,5.757,-0.235,2724.915,1.98,-0.219,2725.374,5.86,-0.426,2725.651,3.472,-0.662,2725.862,-99999,-99999,-99999,P,CS100
2021-06-06 13:00:00,5.757,-0.235,2724.915,1.98,-0.221,2725.376,5.86,-0.428,2725.653,3.472,-0.664,2725.864,-99999,-99999,-99999,P,CS100
2021-06-06 14:00:00,5.757,-0.238,2724.918,1.98,-0.225,2725.38,5.962,-0.43,2725.655,3.472,-0.671,2725.871,-99999,-99999,-99999,P,CS100
2021-06-06 15:00:00,5.757,-0.237,2724.917,1.98,-0.225,2725.38,5.962,-0.433,2725.658,3.472,-0.674,2725.874,-99999,-99999,-99999,P,CS100
2021-06-06 16:00:00,5.86,-0.239,2724.919,1.98,-0.229,2725.384,5.962,-0.435,2725.66,3.472,-0.678,2725.878,-99999,-99999,-99999,P,CS100
2021-06-06 17:00:00,5.86,-0.239,2724.919,1.98,-0.23,2725.385,5.962,-0.436,2725.661,3.472,-0.68,2725.88,-99999,-99999,-99999,P,CS100
2021-06-06 18:00:00,5.86,-0.24,2724.92,1.98,-0.232,2725.387,5.962,-0.438,2725.663,3.472,-0.684,2725.884,-99999,-99999,-99999,P,CS100
2021-06-06 19:00:00,5.86,-0.239,2724.919,1.98,-0.232,2725.387,5.962,-0.437,2725.662,3.472,-0.685,2725.885,-99999,-99999,-99999,P,CS100
2021-06-06 20:00:00,5.86,-0.242,2724.922,1.98,-0.232,2725.387,5.962,-0.44,2725.665,3.472,-0.687,2725.887,-99999,-99999,-99999,P,CS100
2021-06-06 21:00:00,5.86,-0.24,2724.92,1.98,-0.231,2725.386,5.962,-0.437,2725.662,3.472,-0.685,2725.885,-99999,-99999,-99999,P,CS100
2021-06-06 22:00:00,5.86,-0.239,2724.919,1.98,-0.231,2725.386,5.962,-0.438,2725.663,3.472,-0.682,2725.882,-99999,-99999,-99999,P,CS100
2021-06-06 23:00:00,5.86,-0.239,2724.919,1.98,-0.231,2725.386,6.064,-0.438,2725.663,3.472,-0.68,2725.88,-99999,-99999,-99999,P,CS100
2021-06-07 00:00:00,5.86,-0.237,2724.917,1.98,-0.229,2725.384,6.064,-0.436,2725.661,3.472,-0.678,2725.878,-99999,-99999,-99999,P,CS100
2021-06-07 01:00:00,5.86,-0.237,2724.917,1.98,-0.227,2725.382,6.064,-0.435,2725.66,3.472,-0.674,2725.874,-99999,-99999,-99999,P,CS100
2021-06-07 02:00:00,5.962,-0.239,2724.919,2.088,-0.228,2725.383,6.064,-0.434,2725.659,3.472,-0.675,2725.875,-99999,-99999,-99999,P,CS100
2021-06-07 03:00:00,5.962,-0.237,2724.917,2.088,-0.228,2725.383,6.064,-0.433,2725.658,3.472,-0.67,2725.87,-99999,-99999,-99999,P,CS100
2021-06-07 04:00:00,5.962,-0.235,2724.915,2.088,-0.225,2725.38,6.064,-0.429,2725.654,3.472,-0.667,2725.867,-99999,-99999,-99999,P,CS100
2021-06-07 05:00:00,5.962,-0.236,2724.916,2.088,-0.225,2725.38,6.064,-0.43,2725.655,3.472,-0.668,2725.868,-99999,-99999,-99999,P,CS100
2021-06-07 06:00:00,5.962,-0.236,2724.916,2.088,-0.224,2725.379,6.064,-0.431,2725.656,3.472,-0.666,2725.866,-99999,-99999,-99999,P,CS100
2021-06-07 07:00:00,5.962,-0.234,2724.914,2.088,-0.222,2725.377,6.064,-0.428,2725.653,3.472,-0.664,2725.864,-99999,-99999,-99999,P,CS100
2021-06-07 08:00:00,5.962,-0.236,2724.916,2.088,-0.22,2725.375,6.064,-0.428,2725.653,3.472,-0.663,2725.863,-99999,-99999,-99999,P,CS100
2021-06-07 09:00:00,5.962,-0.237,2724.917,2.088,-0.221,2725.376,6.064,-0.426,2725.651,3.472,-0.662,2725.862,-99999,-99999,-99999,P,CS100
2021-06-07 10:00:00,5.962,-0.235,2724.915,2.088,-0.22,2725.375,6.166,-0.427,2725.652,3.472,-0.661,2725.861,-99999,-99999,-99999,P,CS100
2021-06-07 11:00:00,5.962,-0.235,2724.915,2.088,-0.219,2725.374,6.166,-0.427,2725.652,3.472,-0.66,2725.86,-99999,-99999,-99999,P,CS100
2021-06-07 12:00:00,5.962,-0.235,2724.915,2.088,-0.216,2725.371,6.166,-0.424,2725.649,3.472,-0.658,2725.858,-99999,-99999,-99999,P,CS100
2021-06-07 13:00:00,6.064,-0.235,2724.915,2.088,-0.216,2725.371,6.166,-0.424,2725.649,3.472,-0.661,2725.861,-99999,-99999,-99999,P,CS100
2021-06-07 14:00:00,6.064,-0.235,2724.915,2.088,-0.22,2725.375,6.166,-0.428,2725.653,3.472,-0.663,2725.863,-99999,-99999,-99999,P,CS100
2021-06-07 15:00:00,6.064,-0.237,2724.917,2.088,-0.222,2725.377,6.166,-0.43,2725.655,3.472,-0.666,2725.866,-99999,-99999,-99999,P,CS100
2021-06-07 16:00:00,6.064,-0.237,2724.917,2.088,-0.224,2725.379,6.166,-0.431,2725.656,3.472,-0.67,2725.87,-99999,-99999,-99999,P,CS100
2021-06-07 17:00:00,6.064,-0.239,2724.919,2.088,-0.228,2725.383,6.166,-0.434,2725.659,3.578,-0.676,2725.876,-99999,-99999,-99999,P,CS100
2021-06-07 18:00:00,6.064,-0.238,2724.918,2.088,-0.227,2725.382,6.166,-0.434,2725.659,3.578,-0.678,2725.878,-99999,-99999,-99999,P,CS100
2021-06-07 19:00:00,6.064,-0.237,2724.917,2.088,-0.23,2725.385,6.268,-0.435,2725.66,3.578,-0.68,2725.88,-99999,-99999,-99999,P,CS100
2021-06-07 20:00:00,6.064,-0.239,2724.919,2.088,-0.229,2725.384,6.268,-0.435,2725.66,3.578,-0.681,2725.881,-99999,-99999,-99999,P,CS100
2021-06-07 21:00:00,6.064,-0.238,2724.918,2.088,-0.23,2725.385,6.268,-0.436,2725.661,3.578,-0.675,2725.875,-99999,-99999,-99999,P,CS100
2021-06-07 22:00:00,6.166,-0.237,2724.917,2.088,-0.229,2725.384,6.268,-0.434,2725.659,3.578,-0.675,2725.875,-99999,-99999,-99999,P,CS100
2021-06-07 23:00:00,6.166,-0.236,2724.916,2.088,-0.227,2725.382,6.268,-0.432,2725.657,3.578,-0.672,2725.872,-99999,-99999,-99999,P,CS100
2021-06-08 00:00:00,6.166,-0.237,2724.917,2.088,-0.227,2725.382,6.268,-0.433,2725.658,3.578,-0.672,2725.872,-99999,-99999,-99999,P,CS100
2021-06-08 01:00:00,6.166,-0.236,2724.916,2.088,-0.225,2725.38,6.268,-0.428,2725.653,3.578,-0.669,2725.869,-99999,-99999,-99999,P,CS100
2021-06-08 02:00:00,6.166,-0.236,2724.916,2.195,-0.225,2725.38,6.268,-0.431,2725.656,3.578,-0.666,2725.866,-99999,-99999,-99999,P,CS100
2021-06-08 03:00:00,6.166,-0.236,2724.916,2.195,-0.223,2725.378,6.268,-0.429,2725.654,3.578,-0.664,2725.864,-99999,-99999,-99999,P,CS100
2021-06-08 04:00:00,6.166,-0.237,2724.917,2.195,-0.221,2725.376,6.268,-0.427,2725.652,3.578,-0.664,2725.864,-99999,-99999,-99999,P,CS100
2021-06-08 05:00:00,6.166,-0.235,2724.915,2.195,-0.222,2725.377,6.268,-0.427,2725.652,3.578,-0.662,2725.862,-99999,-99999,-99999,P,CS100
2021-06-08 06:00:00,6.166,-0.236,2724.916,2.195,-0.22,2725.375,6.268,-0.425,2725.65,3.578,-0.66,2725.86,-99999,-99999,-99999,P,CS100
2021-06-08 07:00:00,6.166,-0.235,2724.915,2.195,-0.219,2725.374,6.268,-0.425,2725.65,3.578,-0.659,2725.859,-99999,-99999,-99999,P,CS100
2021-06-08 08:00:00,6.166,-0.233,2724.913,2.195,-0.218,2725.373,6.268,-0.423,2725.648,3.578,-0.656,2725.856,-99999,-99999,-99999,P,CS100
2021-06-08 09:00:00,6.268,-0.234,2724.914,2.195,-0.217,2725.372,6.268,-0.422,2725.647,3.578,-0.655,2725.855,-99999,-99999,-99999,P,CS100
2021-06-08 10:00:00,6.268,-0.234,2724.914,2.195,-0.216,2725.371,6.37,-0.423,2725.648,3.578,-0.653,2725.853,-99999,-99999,-99999,P,CS100
2021-06-08 11:00:00,6.268,-0.233,2724.913,2.195,-0.216,2725.371,6.37,-0.422,2725.647,3.578,-0.652,2725.852,-99999,-99999,-99999,P,CS100
2021-06-08 12:00:00,6.268,-0.231,2724.911,2.195,-0.213,2725.368,6.37,-0.419,2725.644,3.578,-0.65,2725.85,-99999,-99999,-99999,P,CS100
2021-06-08 13:00:00,6.268,-0.233,2724.913,2.195,-0.213,2725.368,6.37,-0.422,2725.647,3.578,-0.652,2725.852,-99999,-99999,-99999,P,CS100
2021-06-08 14:00:00,6.268,-0.233,2724.913,2.195,-0.216,2725.371,6.37,-0.422,2725.647,3.578,-0.656,2725.856,-99999,-99999,-99999,P,CS100
2021-06-08 15:00:00,6.268,-0.234,2724.914,2.195,-0.217,2725.372,6.37,-0.425,2725.65,3.578,-0.658,2725.858,-99999,-99999,-99999,P,CS100
2021-06-08 16:00:00,6.268,-0.237,2724.917,2.195,-0.221,2725.376,6.37,-0.428,2725.653,3.578,-0.661,2725.861,-99999,-99999,-99999,P,CS100
2021-06-08 17:00:00,6.268,-0.236,2724.916,2.195,-0.223,2725.378,6.37,-0.428,2725.653,3.578,-0.665,2725.865,-99999,-99999,-99999,P,CS100
2021-06-08 18:00:00,6.268,-0.234,2724.914,2.195,-0.223,2725.378,6.37,-0.43,2725.655,3.578,-0.665,2725.865,-99999,-99999,-99999,P,CS100
2021-06-08 19:00:00,6.268,-0.236,2724.916,2.195,-0.223,2725.378,6.471,-0.43,2725.655,3.578,-0.666,2725.866,-99999,-99999,-99999,P,CS100
2021-06-08 20:00:00,6.268,-0.235,2724.915,2.195,-0.222,2725.377,6.471,-0.429,2725.654,3.578,-0.667,2725.867,-99999,-99999,-99999,P,CS100
2021-06-08 21:00:00,6.268,-0.235,2724.915,2.195,-0.224,2725.379,6.471,-0.429,2725.654,3.578,-0.664,2725.864,-99999,-99999,-99999,P,CS100
2021-06-08 22:00:00,6.268,-0.234,2724.914,2.195,-0.223,2725.378,6.471,-0.426,2725.651,3.683,-0.663,2725.863,-99999,-99999,-99999,P,CS100
2021-06-08 23:00:00,6.37,-0.235,2724.915,2.195,-0.222,2725.377,6.471,-0.426,2725.651,3.683,-0.664,2725.864,-99999,-99999,-99999,P,CS100
2021-06-09 00:00:00,6.37,-0.235,2724.915,2.195,-0.221,2725.376,6.471,-0.426,2725.651,3.683,-0.663,2725.863,-99999,-99999,-99999,P,CS100
2021-06-09 01:00:00,6.37,-0.233,2724.913,2.195,-0.22,2725.375,6.471,-0.426,2725.651,3.683,-0.66,2725.86,-99999,-99999,-99999,P,CS100
2021-06-09 02:00:00,6.37,-0.232,2724.912,2.195,-0.219,2725.374,6.471,-0.422,2725.647,3.683,-0.657,2725.857,-99999,-99999,-99999,P,CS100
2021-06-09 03:00:00,6.37,-0.233,2724.913,2.195,-0.216,2725.371,6.471,-0.422,2725.647,3.683,-0.656,2725.856,-99999,-99999,-99999,P,CS100
2021-06-09 04:00:00,6.37,-0.233,2724.913,2.195,-0.216,2725.371,6.471,-0.423,2725.648,3.683,-0.655,2725.855,-99999,-99999,-99999,P,CS100
2021-06-09 05:00:00,6.37,-0.232,2724.912,2.303,-0.214,2725.369,6.471,-0.42,2725.645,3.683,-0.651,2725.851,-99999,-99999,-99999,P,CS100
2021-06-09 06:00:00,6.37,-0.232,2724.912,2.303,-0.214,2725.369,6.471,-0.421,2725.646,3.683,-0.651,2725.851,-99999,-99999,-99999,P,CS100
2021-06-09 07:00:00,6.37,-0.231,2724.911,2.303,-0.212,2725.367,6.471,-0.419,2725.644,3.683,-0.65,2725.85,-99999,-99999,-99999,P,CS100
2021-06-09 08:00:00,6.37,-0.23,2724.91,2.303,-0.211,2725.366,6.471,-0.418,2725.643,3.683,-0.646,2725.846,-99999,-99999,-99999,P,CS100
2021-06-09 09:00:00,6.37,-0.23,2724.91,2.303,-0.21,2725.365,6.471,-0.417,2725.642,3.683,-0.645,2725.845,-99999,-99999,-99999,P,CS100
2021-06-09 10:00:00,6.37,-0.231,2724.911,2.303,-0.21,2725.365,6.471,-0.416,2725.641,3.683,-0.646,2725.846,-99999,-99999,-99999,P,CS100
2021-06-09 11:00:00,6.37,-0.233,2724.913,2.303,-0.208,2725.363,6.471,-0.416,2725.641,3.683,-0.643,2725.843,-99999,-99999,-99999,P,CS100
2021-06-09 12:00:00,6.37,-0.231,2724.911,2.303,-0.209,2725.364,6.471,-0.413,2725.638,3.683,-0.643,2725.843,-99999,-99999,-99999,P,CS100
2021-06-09 13:00:00,6.471,-0.232,2724.912,2.303,-0.205,2725.36,6.573,-0.415,2725.64,3.683,-0.642,2725.842,-99999,-99999,-99999,P,CS100
2021-06-09 14:00:00,6.471,-0.233,2724.913,2.303,-0.208,2725.363,6.573,-0.418,2725.643,3.683,-0.645,2725.845,-99999,-99999,-99999,P,CS100
2021-06-09 15:00:00,6.471,-0.233,2724.913,2.303,-0.21,2725.365,6.573,-0.419,2725.644,3.683,-0.648,2725.848,-99999,-99999,-99999,P,CS100
2021-06-09 16:00:00,6.471,-0.233,2724.913,2.303,-0.212,2725.367,6.573,-0.421,2725.646,3.683,-0.651,2725.851,-99999,-99999,-99999,P,CS100
2021-06-09 17:00:00,6.471,-0.232,2724.912,2.303,-0.214,2725.369,6.573,-0.422,2725.647,3.683,-0.653,2725.853,-99999,-99999,-99999,P,CS100
2021-06-09 18:00:00,6.471,-0.233,2724.913,2.303,-0.215,2725.37,6.573,-0.422,2725.647,3.683,-0.655,2725.855,-99999,-99999,-99999,P,CS100
2021-06-09 19:00:00,6.471,-0.232,2724.912,2.303,-0.216,2725.371,6.573,-0.425,2725.65,3.683,-0.654,2725.854,-99999,-99999,-99999,P,CS100
2021-06-09 20:00:00,6.471,-0.234,2724.914,2.303,-0.217,2725.372,6.573,-0.425,2725.65,3.683,-0.654,2725.854,-99999,-99999,-99999,P,CS100
2021-06-09 21:00:00,6.471,-0.234,2724.914,2.303,-0.218,2725.373,6.674,-0.425,2725.65,3.683,-0.655,2725.855,-99999,-99999,-99999,P,CS100
2021-06-09 22:00:00,6.471,-0.235,2724.915,2.303,-0.219,2725.374,6.674,-0.423,2725.648,3.683,-0.654,2725.854,-99999,-99999,-99999,P,CS100
2021-06-09 23:00:00,6.471,-0.234,2724.914,2.303,-0.218,2725.373,6.674,-0.423,2725.648,3.683,-0.652,2725.852,-99999,-99999,-99999,P,CS100
2021-06-10 00:00:00,6.471,-0.235,2724.915,2.303,-0.214,2725.369,6.674,-0.422,2725.647,3.683,-0.652,2725.852,-99999,-99999,-99999,P,CS100
2021-06-10 01:00:00,6.471,-0.232,2724.912,2.303,-0.215,2725.37,6.674,-0.421,2725.646,3.683,-0.651,2725.851,-99999,-99999,-99999,P,CS100
2021-06-10 02:00:00,6.573,-0.232,2724.912,2.303,-0.214,2725.369,6.674,-0.421,2725.646,3.683,-0.65,2725.85,-99999,-99999,-99999,P,CS100
2021-06-10 03:00:00,6.573,-0.233,2724.913,2.303,-0.213,2725.368,6.674,-0.42,2725.645,3.683,-0.647,2725.847,-99999,-99999,-99999,P,CS100
